verdict	cle	chambre	amendement	sort	auteur	article	cibles_de_l_article	vise	voie	texte	article_du_texte	subdivision	fenetre	dispositif	article_du_fonds	url	verdict_bis	verdict_ter	juge	juge_bis	juge_ter	commentaire	commentaire_bis	commentaire_ter	date_jugement
faux	105eb64d4dbc9e97	assemblee	66	Rejeté	M. Damien Abad	L141-1	1	sans visée	alinea	assemblee/14-ta-commission-r2988-a0.asp	32 bis	ART. 32 BIS	ticles L. 7232-2 et L. 7232-5 du code du travail sont abrogés. III. – Au 9° du III de l’article L. 141-1 du code de la consommation, les mots : « , de l’avant-dernier alinéa de l’article L. 313-1-2, e	I. – Supprimer l’alinéa 25. II. – En conséquence, compléter cet article par l’alinéa suivant : « IX. – Jusqu’au 31 décembre 2022, les services mentionnés au VI du présent article qui, à la date de publication de la présente loi, auront fait l’objet d’une certification volontaire au sens de l’article R. 7232‑9 du code du travail définie à l’article L. 115‑27 ainsi qu’aux articles R. 115‑1 à R. 115‑9 du code de la cons […]	I. - Sont constatées et poursuivies dans les conditions fixées par les articles 45, premier et troisième alinéa, 46, 47 et 52 de l'ordonnance n° 86-1243 du 1er décembre 1986 relative à la liberté des prix et de la concurrence, reproduits au paragraphe IV ci-après, les infractions aux dispositions prévues au présent cod […]		faux		sonnet-A	sonnet-B		L'alinéa 25, visé en premier par le dispositif (« I. – Supprimer l'alinéa 25 »), est dans « VI (nouveau) », étranger à L.141-1.	Alinéa 25 de l'art. 32 bis appartient au VI (nouveau) ; aucune instruction n'y réécrit L. 141-1, contrairement à l'alinéa 21 (III.).		2026-09-24
juste	16ff227690b33f9c	senat	2	Rejeté	Mme FÉRET	L314-20	1	sans visée	alinea	senat/leg-ppl25-413.html	2	Article 2	une particulière gravité ». Article 1er bis (Supprimé) Article 2 (Non modifié)  L’article L. 314-20 du code de la consommation est ainsi modifié :  1° À la première phrase du premier alinéa,	Alinéa 3 Rétablir le 2° dans la rédaction suivante : 2° Après le même premier alinéa, il est inséré un alinéa ainsi rédigé : « Cette suspension prend effet au plus tard un mois après réception de la demande. Elle prévoit le paiement des intérêts et de l’assurance du crédit durant la période de droit à l’allocation journalière de présence parentale. Un nouveau tableau d’amortissement est adressé par le créancier au d […]	L'exécution des obligations du débiteur peut être, notamment en cas de licenciement, suspendue par ordonnance du juge d'instance dans les conditions prévues aux articles 1244-1 à 1244-3 du code civil. L'ordonnance peut décider que, durant le délai de grâce, les sommes dues ne produiront point intérêt. En outre, le juge […]	//www.senat.fr/amendements/2025-2026/413/Amdt_2.html	juste		sonnet-A	sonnet-B		Pastilles du Sénat : l'alinéa 3 est « 2° (Supprimé) », que l'amendement rétablit ; il relève de la même instruction que les alinéas 1-2, « L'article L. 314-20... est ainsi modifié ».	Alinéa 3 de l'art. 2 (« 2° (Supprimé) ») relève de l'unique instruction de l'article, qui modifie L. 314-20 ; l'amendement y rétablit un 2°.		2026-09-24
faux	197e590d7ff80b8a	assemblee	55	Rejeté	M. Damien Abad	L141-1	1	sans visée	alinea	assemblee/14-ta-commission-r2988-a0.asp	32 bis	ART. 32 BIS	ticles L. 7232-2 et L. 7232-5 du code du travail sont abrogés. III. – Au 9° du III de l’article L. 141-1 du code de la consommation, les mots : « , de l’avant-dernier alinéa de l’article L. 313-1-2, e	Compléter l’alinéa 25 par la phrase suivante : « En cas de certification par des organismes visés à l’article L. 115‑28 du code de la consommation, un décret détermine les conditions dans lesquelles cette certification peut être prise en compte dans le cadre de l’évaluation externe. »	I. - Sont constatées et poursuivies dans les conditions fixées par les articles 45, premier et troisième alinéa, 46, 47 et 52 de l'ordonnance n° 86-1243 du 1er décembre 1986 relative à la liberté des prix et de la concurrence, reproduits au paragraphe IV ci-après, les infractions aux dispositions prévues au présent cod […]		faux		sonnet-A	sonnet-B		L'alinéa 25 est dans « VI (nouveau) », sans lien avec L.141-1.	Alinéa 25 de l'art. 32 bis appartient au VI (nouveau), non à l'instruction III. qui seule réécrit L. 141-1.		2026-09-24
faux	1e718781e5b15045	assemblee	663	Tombé	M. Jean-David Ciot	L113-3	1	sans visée	alinea	assemblee/14-ta-commission-r2866-a0.asp	12	ART. 12	de ». I bis à I sexies. – (Supprimés) II. – La première phrase du troisième alinéa de l’article L. 113-3 du code de la consommation est complétée par les mots : « du présent code, ainsi qu’aux prestat	À l’alinéa 40, substituer au mot : « due » le mot : « recouvrée ».	Tout vendeur de produit ou tout prestataire de services doit, par voie de marquage, d'étiquetage, d'affichage ou par tout autre procédé approprié, informer le consommateur sur les prix, les limitations éventuelles de la responsabilité contractuelle et les conditions particulières de la vente, selon des modalités fixées […]		faux		sonnet-A	sonnet-B		Même alinéa 40 que ci-dessus, dans « II bis (nouveau) », étranger à L.113-3.	Alinéa 40 de l'art. 12 appartient au II bis (nouveau) instituant la contribution à l'accès au droit, non au II. qui réécrit L. 113-3 (arrêté à l'alinéa 38).		2026-09-24
faux	2181f1a2865f28e1	assemblee	303		LE GOUVERNEMENT	L141-1	1	sans visée	alinea	assemblee/14-ta-commission-r2988-a0.asp	32 bis	ART. 32 BIS	ticles L. 7232-2 et L. 7232-5 du code du travail sont abrogés. III. – Au 9° du III de l’article L. 141-1 du code de la consommation, les mots : « , de l’avant-dernier alinéa de l’article L. 313-1-2, e	Après l’alinéa 25, insérer l’alinéa suivant : « VI bis. – Lorsque la capacité autorisée d’un service d’aide et d’accompagnement à domicile relevant du 6° ou du 7° du I de l’article L. 312‑1 du code de l’action sociale et des familles a été fixée dans la limite d’un nombre d’heures ou de personnes accueillies, cette limite n’est plus opposable à compter de la publication de la présente loi. ».	I. - Sont constatées et poursuivies dans les conditions fixées par les articles 45, premier et troisième alinéa, 46, 47 et 52 de l'ordonnance n° 86-1243 du 1er décembre 1986 relative à la liberté des prix et de la concurrence, reproduits au paragraphe IV ci-après, les infractions aux dispositions prévues au présent cod […]		faux		sonnet-A	sonnet-B		L'insertion après l'alinéa 25 crée un « VI bis » autonome (aucun verbe modificatif ne le rattache à un article du code), et l'alinéa 25 lui-même est dans « VI (nouveau) » : aucun lien avec L.141-1.	L'insertion après l'alinéa 25 crée un « VI bis » qui prolonge le VI (nouveau) sur l'aide à domicile, sans rapport avec le III. qui seul réécrit L. 141-1.		2026-09-24
faux	290df6dcc5d04e3b	assemblee	135	Non soutenu	M. Pierre Lellouche	L141-1	1	sans visée	alinea	assemblee/14-ta-commission-r2988-a0.asp	32 bis	ART. 32 BIS	ticles L. 7232-2 et L. 7232-5 du code du travail sont abrogés. III. – Au 9° du III de l’article L. 141-1 du code de la consommation, les mots : « , de l’avant-dernier alinéa de l’article L. 313-1-2, e	Compléter l’alinéa 25 par la phrase suivante : « En cas de certification par des organismes visés à l’article L. 115‑28 du code de la consommation, un décret détermine les conditions dans lesquelles cette certification peut être prise en compte dans le cadre de l’évaluation externe. »	I. - Sont constatées et poursuivies dans les conditions fixées par les articles 45, premier et troisième alinéa, 46, 47 et 52 de l'ordonnance n° 86-1243 du 1er décembre 1986 relative à la liberté des prix et de la concurrence, reproduits au paragraphe IV ci-après, les infractions aux dispositions prévues au présent cod […]		faux		sonnet-A	sonnet-B		L'alinéa 25 est dans « VI (nouveau) », sans lien avec L.141-1 (même dispositif que l'amendement 197).	Alinéa 25 de l'art. 32 bis appartient au VI (nouveau) ; même cause que les fiches voisines de cet article, aucune instruction n'y réécrit L. 141-1.		2026-09-24
juste	2acebe0220b293d3	assemblee	420	Non soutenu	M. Razzy Hammadi	L111-5	2	sans visée	alinea	assemblee/14-ta-commission-r3399-a0.asp	22	ART. 22	le 22 Le chapitre Ier du livre Ier du code de la consommation est ainsi modifié : 1° L’article L. 111-5 est abrogé ; 2° L’article L. 111-5-1 devient l’article L. 111-5 et est ainsi modifié : a) Le pr	Après l’alinéa 8, insérer les trois alinéas suivants : « a bis) Le deuxième alinéa est ainsi modifié : « - Au début, les mots : « lorsque seuls des consommateurs ou des non-professionnels sont mis en relations » sont supprimés ; « - Il est complété par une phrase ainsi rédigée : « Un décret pris après consultation des différentes parties prenantes, précise les modalités de définition de la qualité de l’annonceur sur  […]	En cas de litige relatif à l'application des dispositions des articles L. 111-1, L. 111-2 et L. 111-4, il appartient au professionnel de prouver qu'il a exécuté ses obligations.		juste		sonnet-A	sonnet-B		L'insertion après l'alinéa 8 (« a bis) Le deuxième alinéa est ainsi modifié ») prolonge l'énumération a), b)... du « 2°...L.111-5...est ainsi modifié », donc reste sur L.111-5.	L'insertion après l'alinéa 8 (« a bis) Le deuxième alinéa est ainsi modifié ») prolonge la réécriture de L. 111-5-1 devenu L. 111-5 par le a) du 2°, sans nommer d'autre article.		2026-09-24
faux	2ee60c366e0fcc4e	assemblee	41		M. Richard Ferrand	L141-1	1	sans visée	alinea	assemblee/14-ta-commission-r2866-a0.asp	13	ART. 13	ins trois jours avant. » ; 6° Le 4° de l’article 53 est abrogé. II. – Après le III de l'article L. 141-1 du code de la consommation, il est inséré un III bis ainsi rédigé : « III bis. – Sont recherché	À l’alinéa 29, au III, après la référence : « 10 », insérer la référence : « , 10-1 ».	I. - Sont constatées et poursuivies dans les conditions fixées par les articles 45, premier et troisième alinéa, 46, 47 et 52 de l'ordonnance n° 86-1243 du 1er décembre 1986 relative à la liberté des prix et de la concurrence, reproduits au paragraphe IV ci-après, les infractions aux dispositions prévues au présent cod […]		faux	faux	opus-arbitre (arbitrage)	sonnet-B	opus-arbitre	sonnet-A avait rendu « douteux » : L'alinéa 29 est « III et III bis. – (Non modifiés) », un intitulé sans texte reproduit ; l'instruction qui le borde algorithmiquement est bien « II...L.141-1... », mais le contenu réel (référence à « l'article 10 ») n'est pas vérifiable sur cette pièce.	Alinéa 29 de l'art. 13 est « III et III bis. – (Non modifiés) », une mention de statut hors de la citation de L. 141-1 ; la référence à « l'article 10 » visée par le dispositif est à l'alinéa 28, pas à l'alinéa 29 cité.	L'alinéa 29 de l'art. 13 est bien « III et III bis. – (Non modifiés) » et le dispositif vise « au III » de l'art. 13 (ajout de « 10-1 » après « 10 », numérotation de la loi de 1971), instruction distincte du II qui insère le III bis dans L. 141-1 : l'alinéa relève d'une autre instruction.	2026-09-24
juste	2f3af20330c1d0b0	assemblee	784	Rejeté	M. Lionel Tardy	L111-5	2	sans visée	alinea	assemblee/14-ta-commission-r3399-a0.asp	22	ART. 22	le 22 Le chapitre Ier du livre Ier du code de la consommation est ainsi modifié : 1° L’article L. 111-5 est abrogé ; 2° L’article L. 111-5-1 devient l’article L. 111-5 et est ainsi modifié : a) Le pr	Après la première occurrence du mot : « bien », rédiger ainsi la fin de l’alinéa 7 : « ou de la fourniture d’un service à titre rémunéré. »	En cas de litige relatif à l'application des dispositions des articles L. 111-1, L. 111-2 et L. 111-4, il appartient au professionnel de prouver qu'il a exécuté ses obligations.		juste		sonnet-A	sonnet-B		L'alinéa 7 (« 2° Ou la mise en relation... d'un bien... ») relève du « 2°...L.111-5...est ainsi modifié ».	Alinéa 7 de l'art. 22 (« 2° Ou la mise en relation… ») relève du a) du 2°, qui réécrit L. 111-5-1 devenu L. 111-5.		2026-09-24
juste	32d9304b932db586	assemblee	482	Rejeté	M. Patrice Martin-Lalande	L111-5	2	sans visée	alinea	assemblee/14-ta-commission-r3399-a0.asp	22	ART. 22	le 22 Le chapitre Ier du livre Ier du code de la consommation est ainsi modifié : 1° L’article L. 111-5 est abrogé ; 2° L’article L. 111-5-1 devient l’article L. 111-5 et est ainsi modifié : a) Le pr	Substituer aux alinéas 5 à 8 l’alinéa suivant : « Sans préjudice des obligations prévues à l’article 19 de la loi n° 2004‑575 du 21 juin 2004 pour la confiance dans l’économie numérique, tout opérateur de plateforme en ligne est tenu de délivrer au consommateur une information loyale, claire et transparente sur les conditions générales d’utilisation du service d’intermédiation qu’il propose et sur les modalités de ré […]	En cas de litige relatif à l'application des dispositions des articles L. 111-1, L. 111-2 et L. 111-4, il appartient au professionnel de prouver qu'il a exécuté ses obligations.		juste		sonnet-A	sonnet-B		Les alinéas 5 à 8 sont les quatre alinéas de remplacement du premier alinéa de L.111-5, tous sous le « 2°...L.111-5...est ainsi modifié » (aucune division rencontrée).	Les alinéas 5 à 8 de l'art. 22, substitués en bloc, relèvent tous du a) du 2°, qui réécrit L. 111-5-1 devenu L. 111-5.		2026-09-24
