verdict	cle	chambre	amendement	sort	auteur	article	cibles_de_l_article	vise	voie	texte	article_du_texte	subdivision	fenetre	dispositif	article_du_fonds	url	verdict_bis	verdict_ter	juge	juge_bis	juge_ter	commentaire	commentaire_bis	commentaire_ter	date_jugement
juste	945b1d4c309337a0	assemblee	19	Non soutenu	M. Rémy Rebeyrotte	L313-31	1	sans visée	article_entier	assemblee/15-ta-commission-r4699-a0.asp	4	ART. 4	nsérés les mots : « sur une durée de huit ans et ». Article 4 Au troisième alinéa de l’article L. 313-31 du code de la consommation, après le mot : « avenant », sont insérés les mots : « , dans un dé	Supprimer cet article.	L313-31 (2016-07-01) — écrit par la loi du dossier, 2022-06-01 : Si l'offre mentionnée à l'article L. 313-24 a été émise, le prêteur informe l'emprunteur sur su […] ‖ avant, 2020-12-01 : Si l'offre mentionnée à l'article L. 313-24 a été émise, le prêteur informe l'emprunteur sur support papier ou tout autre support durable de sa déc […]		juste		sonnet-juge-a	sonnet-juge-b		« Supprimer cet article » ; l'article 4 du texte (r4699) ne modifie que L313-31.	L'article 4 (r4699) ne modifie que le troisième alinéa de L313-31.		2026-09-26
juste	94ed30ada322e96e	assemblee	362		M. Loïc Prud'homme	L122-24	1	sans visée	article_entier	assemblee/15-ta-commission-r4266-a0.asp	5	ART. 5	7 « Opérations de dégagement relatives aux produits agricoles ou de première transformation « Art. L. 122-24. – Toute publicité pratiquée en dehors des magasins relative à une opération de dégagement		L122-24 (2022-01-01) — écrit par la loi du dossier, 2022-01-01 : Toute publicité pratiquée en dehors des magasins relative à une opération de dégagement de produits alimentaires ou de catégories de produits alimentaires définis par décret, à l'exception des fruits et légumes frais, associant plusieurs magasins est auto […]		juste		sonnet-juge-a	sonnet-juge-b		L'article 5 du texte (r4266) ne crée que L122-24, sans autre article.	Sans dispositif publié (irrecevable) ; l'article 5 (r4266) ne crée que L122-24, seul article et seul code concernés.		2026-09-26
juste	97ae6ef2dec12e49	assemblee	9	Adopté	M. Éric Bothorel	L217-12	1	sans visée	article_entier	assemblee/15-propositions-pion3730.asp	11	ART. 11	au). – Le I du présent article entre en vigueur le 1er janvier 2022. Article 11 I. – L’article L. 217-12 du code de la consommation est complété par un alinéa ainsi rédigé : « Ce délai est porté à ci	Supprimer cet article.	L217-12 (2016-07-01) — en vigueur à la loi du dossier, 2021-10-01 : Le vendeur peut ne pas procéder selon le choix opéré par le consommateur si la mise en conformité sollicitée est impossible ou entraîne des coûts disproportionnés au regard notamment : 1° De la valeur qu'aurait le bien en l'absence de défaut de conform […]		juste		sonnet-juge-a	sonnet-juge-b		« Supprimer cet article » ; même article 11 (pion3730) qui ne modifie que L217-12.	L'article 11 (pion3730) ne complète que L217-12 par un alinéa, sans autre article.		2026-09-26
juste	9d2bb76ac2b334f9	assemblee	1979	Rejeté	Mme Valérie Beauvais	L112-9	1	sans visée	article_entier	assemblee/15-ta-commission-r2454-a0.asp	5 bis ca	ART. 5 BIS CA	Le chapitre II du titre Ier du livre Ier du code de la consommation est complété par un article L. 112-9 ainsi rédigé : « Art. L. 112–9. – Les commerces de vente au détail disposant d’une surface de v	Supprimer cet article.	L112-9 (2020-02-12) — écrit par la loi du dossier, 2020-02-12 : Les commerces de vente au détail disposant d'une surface de vente supérieure à 400 mètres carrés s'assurent que des contenants réemployables ou réutilisables propres, se substituant aux emballages à usage unique, sont mis à la disposition du consommateur f […]		juste		sonnet-juge-a	sonnet-juge-b		« Supprimer cet article » ; l'article 5 bis CA (r2454) ne crée que L112-9.	L'article 5 bis CA (r2454) ne crée que L112-9, seul article concerné.		2026-09-26
juste	ad0f1a9d707d23f4	assemblee	6		M. Julien Dive	L412-12	1	sans visée	article_entier	assemblee/15-propositions-pion2743.asp	5 bis	ART. 5 BIS	u livre IV du code de la consommation est complétée par un article L. 412-10 ainsi rédigé : « Art. L. 412-10. – Le nom et l’adresse du producteur de bière sont indiqués en évidence sur l’étiquetage de		L412-12 (2020-06-12) — écrit par la loi du dossier, 2020-06-12 : Le nom et l'adresse du producteur de bière sont indiqués en évidence sur l'étiquetage de manière à ne pas induire en erreur le consommateur quant à l'origine de la bière, d'une manière quelconque, y compris en raison de la présentation générale de l'étiqu […]		juste		sonnet-juge-a	sonnet-juge-b		Sans dispositif publié (irrecevable) ; même article 5 bis, qui ne crée que L. 412-10 devenu L412-12.	Même article 5 bis, qui n'écrit que le passage devenu L412-12 au fond.		2026-09-26
juste	b268c4c3b3603538	assemblee	2		M. Fabien Di Filippo	L412-12	1	sans visée	article_entier	assemblee/15-propositions-pion2743.asp	5 bis	ART. 5 BIS	u livre IV du code de la consommation est complétée par un article L. 412-10 ainsi rédigé : « Art. L. 412-10. – Le nom et l’adresse du producteur de bière sont indiqués en évidence sur l’étiquetage de		L412-12 (2020-06-12) — écrit par la loi du dossier, 2020-06-12 : Le nom et l'adresse du producteur de bière sont indiqués en évidence sur l'étiquetage de manière à ne pas induire en erreur le consommateur quant à l'origine de la bière, d'une manière quelconque, y compris en raison de la présentation générale de l'étiqu […]		juste		sonnet-juge-a	sonnet-juge-b		Sans dispositif publié (irrecevable) ; même article 5 bis, qui ne crée que L. 412-10 devenu L412-12.	Même article 5 bis, qui n'écrit que le passage devenu L412-12 au fond.		2026-09-26
juste	b2e3d7e75443778d	assemblee	8	Rejeté	M. Éric Bothorel	L217-24	1	sans visée	article_entier	assemblee/15-propositions-pion3730.asp	10	ART. 10	chapitre VII du titre Ier du livre II du code de la consommation est complétée par un article L. 217-24 ainsi rédigé : « Art. L. 217-24. – Pour les biens comportant des éléments numériques, le vende	Supprimer cet article.	L217-24 (2021-10-01) — en vigueur à la loi du dossier, 2021-10-01 : I.-Tout professionnel opérant dans un secteur économique mentionné au III du présent article peut demander à l'autorité administrative chargée de la concurrence et de la consommation de prendre formellement position sur la conformité aux articles L. 21 […]		juste		sonnet-juge-a	sonnet-juge-b		« Supprimer cet article » ; l'article 10 (pion3730) ne crée que L217-24.	L'article 10 (pion3730) ne crée que L217-24, sans autre article ni code.		2026-09-26
faux	b88420b521a962c2	assemblee	63	Adopté	M. Laurent Garcia	L131-4	1	sans visée	article_entier	assemblee/15-projets-pl1978.asp	5	ART. 5	stribution des journaux et publications périodiques ». Article 5 Au premier alinéa de l’article L. 131-4 du code de la consommation, après la référence : « L. 111-7-2 », sont insérés les mots : « du p	Compléter l’article 5 par l’alinéa suivant : « 2° (nouveau) Au dernier alinéa de l’article L. 221‑17, au dernier alinéa de l’article L. 224‑30 et à la seconde phrase de l’article L. 224‑54 du même code, les mots : « et des postes » sont remplacés par les mots : « , des postes et de la distribution de la presse ». »	L131-4 (2016-07-01) — écrit par la loi du dossier, 2019-10-20 : Tout manquement aux obligations d'information mentionnées à l'article L. 111-7 et à l'article L. […] ‖ avant, 2016-10-09 : Tout manquement aux obligations d'information mentionnées à l'article L. 111-7 et à l'article L. 111-7-2 est passible d'une amende administrative d […]		faux		sonnet-juge-a	sonnet-juge-b		Le dispositif complète l'article 5 par un 2° qui ne touche que L221-17, L224-30 et L224-54, jamais L131-4 que l'article 5 modifiait seul.	Le dispositif adopté ajoute un 2° qui ne modifie que L221-17, L224-30 et L224-54 — rien sur L131-4, seul objet de l'article 5 de base : l'article, ainsi complété, réécrit aussi d'autres articles que celui visé.		2026-09-26
juste	bba4a39410aa2320	assemblee	144	Non soutenu	M. Pierre Cordier	L441-3	1	sans visée	article_entier	assemblee/15-ta-commission-r4196-a0.asp	7 bis	ART. 7 BIS	es mots : « , y compris logicielles, ». Article 7 bis (nouveau) Au premier alinéa de l’article L. 441-3 du code de la consommation, après le mot : « appareil », sont insérés les mots : « ou à limiter	Supprimer cet article.	L441-3 (2020-02-12) — écrit par la loi du dossier, 2021-11-17 : Toute technique, y compris logicielle, par laquelle un metteur sur le marché vise à rendre impos […] ‖ avant, 2020-02-12 : Toute technique, y compris logicielle, par laquelle un metteur sur le marché vise à rendre impossible la réparation ou le reconditionnement d'un ap […]		juste		sonnet-juge-a	sonnet-juge-b		« Supprimer cet article » ; l'article 7 bis (r4196) ne modifie que L441-3.	L'article 7 bis (r4196) ne modifie que le premier alinéa de L441-3.		2026-09-26
juste	c08b586978937717	assemblee	110	Adopté	Mme Barbara Bessot Ballot	L413-8	1	sans visée	article_entier	assemblee/15-ta-commission-r2441-a0.asp	4	ART. 4	emier alinéa selon des modalités fixées par décret. » Article 4 Au deuxième alinéa de l’article L. 413-8 du code de la consommation, après le mot : « Toutefois », sont insérés les mots : « , à l’excep	Substituer aux mots : « à l’exception des » les mots : « sauf pour les ».	L413-8 (2016-07-01) — écrit par la loi du dossier, 2020-06-12 : Il est interdit, sur des produits naturels ou fabriqués, détenus ou transportés en vue de la ven […] ‖ avant, 2019-12-15 : Il est interdit, sur des produits naturels ou fabriqués, détenus ou transportés en vue de la vente, mis en vente ou vendus, d'apposer ou d'utiliser […]		juste		sonnet-juge-a	sonnet-juge-b		Substitue des mots dans l'article 4 (r2441), qui ne modifie que L413-8.	L'article 4 (r2441) ne modifie que le deuxième alinéa de L413-8, et l'amendement substitue un mot dans cette même clause.		2026-09-26
