verdict	cle	chambre	amendement	sort	auteur	article	formule	dossier	subdivision	dispositif	article_du_fonds	url	verdict_bis	verdict_ter	juge	juge_bis	juge_ter	commentaire	commentaire_bis	commentaire_ter	date_jugement
juste	153153818184ebd4	senat	34903	Retiré	M. KERN	L421-3	complété	JORFDOLE000038746653	Article 5	Alinéa 16 Remplacer cet alinéa par deux alinéas ainsi rédigés : IV. – L’article L. 421‑3 du code de la consommation est complété par un alinéa ainsi rédigé : « Les dates limites de consommation et les dates de durabilité minimale affichées sur les produits alimentaires ne peuvent être inférieures aux délais minimaux de consommation et de durabilité fixés par décret afin d’assurer une mise en œuvre uniforme. »	L421-3 (2016-07-01) Les produits et les services doivent présenter, dans des conditions normales d'utilisation ou dans d'autres conditions raisonnablement prévisibles par le professionnel, la sécurité à laquelle on peut légitimement s'attendre et ne pas porter atteinte à la santé des personnes.	//www.senat.fr/amendements/2018-2019/728/Amdt_197.html	juste	juste	deepseek+glm	agent:deepseek-v4p1-flash	agent:glm-5p3-flash		Le dispositif énonce que « l'article L. 421-3 du code de la consommation est complété par un alinéa » : c'est une modification, pas une simple citation ni une ancre. L'article du fonds confirme qu'il s'agit bien du code de la consommation (L421-3).	L'alinéa 16 de l'article 5 du texte de la commission Sénat n° 728 est l'instruction « IV (nouveau) » demandant un rapport du Gouvernement sur l'affichage des dates limites de consommation ; l'amendement le remplace par une véritable instruction « IV » qui complète L421-3. Le dispositif nomme donc L421-3 pour le modifier (« complété »), non pour le citer : l'amendement portait bien sur cet article du code de la consommation, même si l'instruction d'origine du texte ne réécrivait elle-même aucun article de code.	2026-09-19
juste	161c7296c61ea9d7	senat	26872	Rejeté	LE GOUVERNEMENT	L733-10	rédigé	JORFDOLE000030962821	Article 18 sexies (Supprimé)	A. – Rétablir cet article dans la rédaction suivante : I. – Le livre VII du code de la consommation est ainsi modifié : 1° Au premier alinéa de l’article L. 711‑5, les références : « L. 741‑3, L. 741‑7, L. 741‑8 » sont remplacées par les références : « L. 741‑2, L. 741‑6 et L. 741‑7 » ; 2° Le second alinéa de l’article L. 711‑8 est ainsi modifié : a) Les mots : « par l’article L. 733‑1, jusqu’à l’homologation par le juge des mesures recommandées en application des articles » sont remplacés par la référence : « aux articles L. 733‑1, » ; b) Les références : « L. 733‑7, L. 733‑8 » sont remplacée […]	L733-10 (2016-07-01) S'il n'a pas été saisi de la contestation prévue à l'article L. 733-12, le juge du tribunal d'instance confère force exécutoire aux mesures recommandées par la commission en application des dispositions du 1° de l'article L. 733-7 et de l'article L. 733-8, après en avoir vérifié la régularité, ainsi qu'aux mesures reco […]	//www.senat.fr/amendements/2015-2016/840/Amdt_17.html	juste	juste	deepseek+glm	agent:deepseek-v4p1-flash	agent:glm-5p3-flash		Le dispositif (item 15°) réécrit les sections 2 et 3 du chapitre III et y donne une nouvelle rédaction de l'art. L. 733-10 (« Art. L. 733-10. – Une partie peut contester… ») ; l'item 14° remplace en outre les articles L. 733-6 à L. 733-11. L'article L. 733-10 du code de la consommation est donc bien modifié/réécrit, et non simplement cité.	L'amendement rétablit l'article 18 sexies (supprimé) dont la rédaction — calquée sur l'article 18 sexies (nouveau) du texte AN — réécrit notamment L733-10 (« 16° Les sections 2 et 3 du chapitre III du titre III sont ainsi rédigées : Art. L. 733-10. – Une partie peut contester… »), ce que confirme le rapport l15-839 rattachant cet article aux art. L. 733-6 à L. 733-17 du code. Le dispositif nomme bien L733-10 et le modifie (formule « ainsi rédigé ») : lien visée exact, même s'il porte aussi sur de nombreux autres articles.	2026-09-19
juste	16a81990cc994b22	assemblee	3506	Adopté	LE GOUVERNEMENT	L116-1	rédigé	JORFDOLE000027383756	ART. 24	Compléter cet article par les treize alinéas suivants : « II. - Le titre I du livre I du code de la consommation, est complété par un chapitre VI ainsi rédigé : « Chapitre VI » « Dispositions relatives à l’outre-mer « Art. L. 116‑1.- L’article L. 115‑16 est applicable dans les îles Wallis et Futuna dans la rédaction suivante : « Est puni de deux ans d’emprisonnement et d’une amende de 35 800 000 francs CFP le fait : « 1° D’utiliser ou de tenter d’utiliser frauduleusement une indication géographique définie à l’article L. 721‑2 du code de la propriété intellectuelle ; « 2° D’apposer ou de faire […]	"L116-1 (2014-03-19) L'article L. 115-16 est applicable dans les îles Wallis et Futuna dans la rédaction suivante : ""Art. L. 115-16. ― Est puni de deux ans d'emprisonnement et d'une amende de 35 800 000 francs CFP le fait : ""1° D'utiliser ou de tenter d'utiliser frauduleusement une indication géographique définie à l'article L. 721-2 du co […]"		juste	juste	deepseek+glm	agent:deepseek-v4p1-flash	agent:glm-5p3-flash		Le dispositif complète le titre I du livre I du code de la consommation par un chapitre VI créant l'article L. 116-1, dont le texte correspond exactement à l'article_du_fonds (version du 2014-03-19) : c'est bien une création/modification de cet article du code, non une simple citation.	Le dispositif de l'amendement 3506 écrit explicitement l'art. L. 116-1 du code de la consommation (création du chapitre VI « Dispositions relatives à l'outre-mer » : « Art. L. 116-1. – L'article L. 115-16 est applicable dans les îles Wallis et Futuna dans la rédaction suivante… »), ce n'est donc pas une simple citation. L'article du fonds L116-1 (2014-03-19) porte exactement cette rédaction, confirmée dans le texte en discussion à l'art. 24.	2026-09-19
juste	183d35ed84b9f3ba	senat	26909	Retiré	M. BIGOT	L733-2	modifié	JORFDOLE000030962821	Article 18 sexies (Supprimé)	Rétablir cet article dans la rédaction suivante : I. – Le livre VII du code de la consommation est ainsi modifié : 1° Au premier alinéa de l’article L. 711‑5, les références : « L. 741‑3, L. 741‑7, L. 741‑8 » sont remplacées par les références : « L. 741‑2, L. 741‑6 et L. 741‑7 » ; 2° Le second alinéa de l’article L. 711‑8 est ainsi modifié : a) Les mots : « par l’article L. 733‑1, jusqu’à l’homologation par le juge des mesures recommandées en application des articles » sont remplacés par la référence : « aux articles L. 733‑1, » ; b) Les références : « L. 733‑7, L. 733‑8 » sont remplacées par […]	L733-2 (2016-07-01) Si, à l'expiration de la période de suspension d'exigibilité des créances, le débiteur saisit de nouveau la commission, celle-ci réexamine sa situation. En fonction de celle-ci, la commission peut imposer ou recommander tout ou partie des mesures prévues à l'article L. 733-1 et aux articles L. 733-7 et L. 733-8, à l'ex […]	//www.senat.fr/amendements/2015-2016/840/Amdt_55.html	juste	juste	deepseek+glm	agent:deepseek-v4p1-flash	agent:glm-5p3-flash		Le dispositif complet, au 13°, écrit «L'article L. 733-2 est ainsi modifié» et détaille les substitutions (suppression de «ou recommander», remplacement de «L. 733-7 et L. 733-8» par «L. 733-4 et L. 733-7» au premier alinéa, «recommander» par «imposer» au second). L'article du fonds (version 2016) correspond exactement, et la version 2018 intègre ces modifications : l'arête modifie bien L. 733-2.	L'amendement rétablit l'article 18 sexies (supprimé en commission par COM-94), qui ouvre par « Le livre VII du code de la consommation est ainsi modifié » ; sa partie visible est calquée verbatim sur la version adoptée par l'AN, dont le 13° réécrit précisément l'article L. 733-2 (« est ainsi modifié », mots « ou recommander » et références « L. 733-7 et L. 733-8 » figurant textuellement à l'article du fonds). Le rapport de commission Sénat n° 839 liste d'ailleurs L. 733-2 parmi les articles visés par l'article 18 sexies.	2026-09-19
juste	18597dad1f79bed0	senat	35752	Adopté	M. MOHAMED SOILIHI	L741-2	modifié	JORFDOLE000041893160	art. add. après Article 1er nonies	Après l'article 1er nonies Insérer un article additionnel ainsi rédigé : Le code de la consommation est ainsi modifié : 1° L’article L. 741‑2 est ainsi modifié : a) Au premier alinéa, les mots : « non professionnelles » sont remplacés par les mots : « , professionnelles et non professionnelles, » ; b) Le second alinéa est supprimé ; 2° L’article L. 742‑22 est ainsi modifié : a) Au premier alinéa, les mots : « non professionnelles » sont remplacés par les mots : « , professionnelles et non professionnelles, » ; b) Le second alinéa est supprimé.	L741-2 (2016-07-01) En l'absence de contestation, le juge du tribunal d'instance confère force exécutoire à la recommandation de la commission, après en avoir vérifié la régularité et le bien-fondé.	//www.senat.fr/amendements/2019-2020/454/Amdt_96.html	juste	juste	deepseek+glm	agent:deepseek-v4p1-flash	agent:glm-5p3-flash		Le dispositif énonce « 1° L'article L. 741-2 est ainsi modifié » et en change le premier alinéa et supprime le second : il modifie bien l'article L741-2 du code de la consommation, pas seulement cité comme ancre.	Le dispositif de l'article additionnel déclare « Le code de la consommation est ainsi modifié : 1° L'article L. 741-2 est ainsi modifié » : il nomme L741-2 et le modifie, pas une simple citation. L'article du fonds (L741-2, v. 2016-07-01, force exécutoire à la recommandation de la commission) correspond bien à l'article du code de la consommation sur le surendettement.	2026-09-19
juste	186af8e343f08000	senat	30538	Rejeté	Mme RAUSCENT	L511-12	complété	JORFDOLE000036562265	Article 14 (Supprimé)	Rétablir cet article dans la rédaction suivante : I. – Après la section 4 du chapitre III du titre V du livre II du code rural et de la pêche maritime, est insérée une section ainsi rédigée : « Section … « Pratiques commerciales prohibées « Art. L. 253‑5‑1. – À l’occasion de la vente de produits phytopharmaceutiques définis à l’article L. 253‑1, les remises, les rabais, les ristournes, la différenciation des conditions générales et particulières de vente au sens du I de l’article L. 441‑6 du code de commerce ou la remise d’unités gratuites et toutes pratiques équivalentes sont interdits. Toute […]	L511-12 (2016-07-01) Les agents sont habilités à rechercher et à constater : 1° Les infractions aux dispositions réglementaires prises en application du II de l'article L. 231-1, des articles L. 231-5, L. 231-6, L. 236-1, L. 236-2 et L. 236-4 du code rural et de la pêche maritime, à l'exception de celles relatives à la production primaire  […]	//www.senat.fr/amendements/2017-2018/571/Amdt_633.html	juste	faux	qwen (arbitrage)	agent:deepseek-v4p1-flash	agent:glm-5p3-flash	Le dispositif complet en base (tronqué dans la fiche à « Toute […] ») s'achève par un II explicite : « L'article L. 511-12 du code de la consommation est complété par un alinéa ainsi rédigé : …° Les manquements aux interdictions prévues à l'article L. 253-5-1 du code rural et de la pêche maritime. » La formule « complété » concorde, et l'article du fonds (LEGITEXT000006069565, version 2016-07-01) est bien ce L. 511-12 du code de la consommation listant les infractions que les agents sont habilités à rechercher et constater, où l'alinéa ajouté s'insère : ni citation, ni ancre, ni homonyme d'un autre code.	Le dispositif complet (partie II, tronquée dans la fiche) dispose : « L'article L. 511-12 du code de la consommation est complété par un alinéa ainsi rédigé : … Les manquements aux interdictions prévues à l'article L. 253-5-1 du code rural et de la pêche maritime. » ; la formule « complété » correspond bien. La partie I insère une section dans le code rural, mais la partie II vise explicitement l'article du fonds, qui est bien un article du code de la consommation.	Le dispositif rétablit l'art. 14 initial : il insère dans le code rural et de la pêche maritime une section créant les art. L. 253-5-1 et L. 253-5-2 (vente de produits phytopharmaceutiques), et se borne à citer l'art. L. 441-6 du code de commerce comme définition (« au sens du I de… »). Nulle part il ne complète l'art. L511-12 du code de la consommation ; l'article visé est de l'autre code.	2026-09-20
juste	19458c115a88c139	senat	27481	Retiré	M. de NICOLAY	L113-5	complété	JORFDOLE000031589829	Article 43	Rédiger ainsi cet article : I. – L’article 78 de la loi n° 2005‑102 du 11 février 2005 sur l’égalité des droits et des chances, la participation et la citoyenneté des personnes handicapées est ainsi modifié : 1° Le premier alinéa est ainsi modifié : a) Les mots : « déficientes auditives » sont remplacés par les mots : « sourdes et malentendantes » ; b) Les mots : « écrite simultanée » sont remplacés par les mots : « simultanée écrite » ; 2° Après le même alinéa, il est inséré un alinéa ainsi rédigé : « Les services d’accueil téléphonique destinés à recevoir les appels des usagers sont accessib […]	L113-5 (2009-01-01) Le numéro de téléphone destiné à recueillir l'appel d'un consommateur en vue d'obtenir la bonne exécution d'un contrat conclu avec un professionnel ou le traitement d'une réclamation ne peut pas être surtaxé. Il est indiqué dans le contrat et la correspondance.	//www.senat.fr/amendements/2015-2016/535/Amdt_52.html	juste	juste	deepseek+glm	agent:deepseek-v4p1-flash	agent:glm-5p3-flash		Le II du dispositif de l'amendement 52 rect. porte bien sur l'article L. 113-5 du code de la consommation : « L'article L. 113-5 du code de la consommation est complété par un alinéa ». Il le modifie (complète), même si la fenêtre tronquée à 600 caractères ne montrait que la partie sur l'article 78 de la loi 2005-102.	Le dispositif complet (fenêtre de la fiche tronquée avant la partie II ; dispositif entier dans le CSV ameli du même dossier, Amdt n° 52 rect. sur l'art. 43) dispose : « L'article L. 113-5 du code de la consommation est complété par un alinéa ainsi rédigé ». Modification directe du bon article du bon code, formule « complété » exacte, l'ajout (« ce numéro accessible ») s'enchaîne avec le texte de l'article du fonds.	2026-09-19
juste	19a31a3278376bd1	assemblee	4521	Rejeté	Mme Arlette Grosskost	L311-17	rédigé	JORFDOLE000027383756	ART. 19 TER	Substituer aux alinéas 2 à 6 l'alinéa suivant : « Art. L. 311-17. – Aucun crédit renouvelable ne peut être associé à une carte ouvrant droit à des avantages commerciaux et promotionnels ou à une carte de paiement. ».	L311-17 (1993-07-27) Tant que l'opération n'est pas définitivement conclue, aucun paiement, sous quelque forme et à quelque titre que ce soit, ne peut être fait par le prêteur à l'emprunteur ou pour le compte de celui-ci, ni par l'emprunteur au prêteur. Pendant ce même délai, l'emprunteur ne peut non plus faire, au titre de l'opération en  […]		juste	juste	deepseek+glm	agent:deepseek-v4p1-flash	agent:glm-5p3-flash		Le dispositif substitue aux alinéas 2 à 6 de l'article 19 ter un alinéa réécrivant explicitement l'« Art. L. 311-17 » (« Aucun crédit renouvelable... »). Le texte en discussion (pl1357, art. 19 ter) porte « L'article L. 311-17 du code de la consommation est ainsi rédigé », et l'article_du_fonds correspond au même article du code de la consommation : c'est une réécriture, pas une citation.	Le dispositif substitue aux alinéas 2 à 6 un alinéa « Art. L. 311-17. – Aucun crédit renouvelable… » : il nomme L311-17 et le réécrit. Vérifié dans le texte en discussion (rapport n° 1574 sur le pl n° 1357 relatif à la consommation) : l'art. 19 ter y porte l'instruction « L'article L. 311-17 du code de la consommation est ainsi rédigé » suivie d'exactement cinq alinéas (2 à 6), qui sont le nouveau L311-17 ; l'amendement ne touche aucun autre article.	2026-09-19
juste	19a65b2eb6cc871f	assemblee	3532		M. Frédéric Lefebvre	L121-104	rédigé	JORFDOLE000027383756	APRÈS ART. 11	Après l’article L. 121‑103 du code de la consommation, est insérée une section 16 ainsi rédigée : « Section 16 « Contrats relatifs au gaz de pétrole liquéfié « Art. L. 121‑104. – Le contrat est écrit. Le consommateur n’est engagé que par sa signature. ».	L121-104 (2014-03-19) Toute infraction aux articles L. 121-100 à L. 121-102 est punie d'une peine d'emprisonnement de deux ans et d'une amende de 150 000 €. Les personnes physiques déclarées coupables encourent également à titre de peines complémentaires l'interdiction, suivant les modalités prévues à l'article 131-27 du code pénal, soit d' […]		juste	juste	deepseek+glm	agent:deepseek-v4p1-flash	agent:glm-5p3-flash		Le dispositif insère une section 16 dont l'article est explicitement rédigé « Art. L. 121-104. – Le contrat est écrit… », dans le code de la consommation nommé : il crée/réécrit bien cet article. L'ancre est L. 121-103 (« après l'article »), et non L. 121-104, qui est la cible rédigée.	Le dispositif crée expressément un « Art. L. 121-104 » du code de la consommation (l'ancre de l'insertion étant L. 121-103) : il ne se contente ni de citer l'article ni de le nommer comme ancre, et il s'agit du même code que l'article du fonds. Que le contenu proposé (GPL) diffère de celui de l'article du fonds (sanction des L. 121-100 à L. 121-102) n'affecte pas l'affirmation de création.	2026-09-19
juste	1a7c3ab3a6599566	senat	26872	Rejeté	LE GOUVERNEMENT	L733-4	rédigé	JORFDOLE000030962821	Article 18 sexies (Supprimé)	A. – Rétablir cet article dans la rédaction suivante : I. – Le livre VII du code de la consommation est ainsi modifié : 1° Au premier alinéa de l’article L. 711‑5, les références : « L. 741‑3, L. 741‑7, L. 741‑8 » sont remplacées par les références : « L. 741‑2, L. 741‑6 et L. 741‑7 » ; 2° Le second alinéa de l’article L. 711‑8 est ainsi modifié : a) Les mots : « par l’article L. 733‑1, jusqu’à l’homologation par le juge des mesures recommandées en application des articles » sont remplacés par la référence : « aux articles L. 733‑1, » ; b) Les références : « L. 733‑7, L. 733‑8 » sont remplacée […]	L733-4 (2016-07-01) Les dettes fiscales font l'objet d'un rééchelonnement dans les mêmes conditions que les autres dettes.	//www.senat.fr/amendements/2015-2016/840/Amdt_17.html	juste	juste	deepseek+glm	agent:deepseek-v4p1-flash	agent:glm-5p3-flash		Le dispositif de l'amendement 17 (LE GOUVERNEMENT, art. 18 sexies rétabli) comporte au 13° : « L'article L. 733-4 est ainsi rédigé : Art. L. 733-4… », réécriture complète et non simple citation. Vérifié sur le dispositif intégral de l'amendement dans travail/corpus/ameli/JORFDOLE000030962821__2015-2016_840.csv.	Le dispositif « Rétablir cet article dans la rédaction suivante : I. – Le livre VII du code de la consommation est ainsi modifié… » reprend verbatim la rédaction de l'article 18 sexies du texte de la commission (ta-commission-r3904-a0), qui contient « 14° L'article L. 733-4 est ainsi rédigé ». L'amendement portait donc bien sur L733-4 du code de la consommation, réécrit par la restauration proposée (d'où la formule « rédigé ») ; le sort « rejeté » ne change rien à ce qu'il visait.	2026-09-20
