verdict	cle	chambre	amendement	sort	auteur	article	cibles_de_l_article	vise	voie	texte	article_du_texte	subdivision	fenetre	dispositif	article_du_fonds	url	verdict_bis	verdict_ter	juge	juge_bis	juge_ter	commentaire	commentaire_bis	commentaire_ter	date_jugement
juste	0b1a68c40a36754b	assemblee	848	Rejeté	Mme Catherine Vautrin	L141-1-2	2	sans visée	alinea	assemblee/14-ta-commission-r1156-a0.asp	53	ART. 53	ives Article 53 Après l’article L. 141-1 du code de la consommation, il est inséré un article L. 141-1-2 ainsi rédigé : « Art. L. 141-1-2. – I. – L’autorité administrative chargée de la concurrence	Après la seconde occurrence du mot : « par », rédiger ainsi la fin de l’alinéa 6 : « un conseil de son choix et en l’invitant à présenter, dans un délai de soixante jours, ses observations écrites. »	I. ― L'autorité administrative chargée de la concurrence et de la consommation est l'autorité compétente pour prononcer les amendes administratives sanctionnant les manquements aux I à III de l'article L. 141-1 ainsi que l'inexécution des mesures d'injonction prévues au VII du même article L. 141-1. II. ― L'action de l […]		juste	juste	deepseek+glm	agent:deepseek-v4p1-flash	agent:glm-5p3-flash		En comptant les alinéas de l'article 53 chapeau inclus (comme la ligne voisine où l'alinéa 2 est l'Art. L. 218-5-3), l'alinéa 6 est le paragraphe IV « Avant toute décision… », qui porte la seconde occurrence de « par » visée et relève de l'unique instruction de l'article, l'insertion de l'article L. 141-1-2. Le dispositif réécrit donc bien L. 141-1-2 ; la seconde cible L141-1 de cibles_de_l_article n'est que l'ancre « Après l'article L. 141-1 ».	L'alinéa 6 de l'article 53 (instruction comptée comme alinéa 1) est l'alinéa IV du nouvel article L. 141-1-2 : on y trouve les deux occurrences de « par » et la fin visée (« le conseil de son choix… observations écrites ou orales »). Il relève de l'unique instruction de l'article, qui insère et rédige L141-1-2 au code de la consommation ; l'amendement portait donc bien sur cet article.	2026-09-19
juste	0b5efef4a14ff935	assemblee	823	Non soutenu	Mme Annie Genevard	L423-3	18	sans visée	alinea	assemblee/14-ta-commission-r1156-a0.asp	1er	ART. PREMIER	modalités fixées par décret en Conseil d’État. « Section 2 « Jugement sur la responsabilité « Art. L. 423-3. – Dans la même décision, le juge constate que les conditions de recevabilité mentionnées à	À la deuxième phrase de l’alinéa 18, après le mot : « consommateurs », insérer les mots : « qui se font connaître ».	Dans la même décision, le juge constate que les conditions de recevabilité mentionnées à l'article L. 423-1 sont réunies et statue sur la responsabilité du professionnel, au vu des cas individuels présentés par l'association requérante. Il définit le groupe des consommateurs à l'égard desquels la responsabilité du prof […]		juste	juste	deepseek+glm	agent:deepseek-v4p1-flash	agent:glm-5p3-flash		En comptant les alinéas de l'article 1er du texte, en-têtes compris (chapeau, Chapitre III, Action de groupe, Section 1, Champ d'application, L. 423-1, 1°, 2°, Seule la réparation, L. 423-2, Section 2, Jugement sur la responsabilité, L. 423-3...), l'alinéa 18 est le paragraphe « Le juge fixe les délais... les consommateurs peuvent adhérer au groupe... » (2e phrase : « Il détermine notamment si les consommateurs ... »), qui tombe dans le bloc Art. L. 423-3 (alinéas 13 à 20, jusqu'à Art. L. 423-4 à l'alinéa 21). L'instruction rédigeant L. 423-3 gouverne donc bien cet alinéa, et l'insertion « qui se font connaître » après « consommateurs » y réalise l'opt-in décrit par l'objet de l'amendement.	Alinéa 18 de l'article 1er (titres comptés : « Le juge fixe les délais… les consommateurs peuvent adhérer au groupe… ») relève de l'instruction rédigeant l'art. L. 423-3 (alinéas 13 à 20, jusqu'à l'art. L. 423-4 à l'alinéa 21). Le dispositif « après le mot consommateurs, insérer qui se font connaître » s'y insère de façon cohérente en deuxième phrase (opt-in).	2026-09-19
juste	0b6fc2f245daa448	assemblee	226	Non soutenu	M. François Vannson	L111-3	9	sans visée	alinea	assemblee/14-ta-commission-r1156-a0.asp	4	ART. 4	de prévoyance et unions régies par le titre III du livre IX du code de la sécurité sociale. « Art. L. 111-3. – Le fabricant ou l’importateur de biens meubles doit informer le vendeur professionnel de	Après l’alinéa 13, insérer l’alinéa suivant : « Un décret précise les modalités et conditions d’application du présent article. ».	Les dispositions des deux articles précédents s'appliquent sans préjudice des dispositions plus favorables aux consommateurs qui soumettent certaines activités à des règles particulières en ce qui concerne l'information du consommateur.		juste	juste	deepseek+glm	agent:deepseek-v4p1-flash	agent:glm-5p3-flash		L'article 4 du texte (22 alinéas) a pour alinéas 12 et 13 les deux paragraphes de L. 111-3 : le 13e, 'Pendant la période mentionnée au premier alinéa, le vendeur professionnel est tenu de fournir... les pièces détachées', relève bien de l'instruction 'Art. L. 111-3'. L'objet de l'amendement 226 confirme ce découpage (alinéas 12-13 = confirmation du délai par écrit et fourniture des pièces détachées), et 'du présent article' renvoie à L. 111-3.	Voie alinea vérifiée en comptant les alinéas de l'article 4 du texte : l'alinéa 13 est le second alinéa du bloc « Art. L. 111-3 » ; l'insertion « après l'alinéa 13 » tombe donc dans le texte réécrit de L. 111-3, que l'instruction I de l'article 4 réécrit bien. L'article_du_fonds cité correspond à l'ancien L. 111-3, et l'article 4 vise 9 articles du code, l'alinéa lève l'ambiguïté en faveur de L. 111-3.	2026-09-19
juste	0b738e5624a1076d	senat	37	Adopté	Mme BONNEFOY	L121-6	11	sans visée	alinea	senat/leg-pjl12-810.html	64	Article 64	d'un communiqué informant le public des motifs et du dispositif de celle-ci. » VII. - L'article L. 121-6 du même code est ainsi rédigé : « Art. L. 121-6. - Les pratiques commerciales trompeuses sont p	Alinéas 31, 37, 43 et 51 Après les mots : peut être porté insérer les mots : , de manière proportionnée aux avantages tirés du manquement,	Les infractions aux dispositions de l'article L. 121-1 sont punies des peines prévues à l'article L. 213-1. Le maximum de l'amende prévue à cet article peut être porté à 50 p. 100 des dépenses de la publicité constituant le délit.	//www.senat.fr/amendements/2012-2013/810/Amdt_37.html	juste	juste	deepseek+glm	agent:deepseek-v4p1-flash	agent:glm-5p3-flash		Dans l'article 64, l'alinéa 31 (« Le montant de l'amende peut être porté à 10 % du chiffre d'affaires… ») est gouverné par l'instruction VII qui réécrit L. 121-6, et l'insertion prévue après les mots « peut être porté » s'y applique exactement. Le dispositif vise aussi les alinéas 37, 43 et 51 (autres instructions : L. 122-7, L. 122-8, L. 122-12), mais l'arête vers L. 121-6 reste fondée sur l'alinéa 31.	L'alinéa 31 de l'article 64 (« Le montant de l'amende peut être porté à 10 % du chiffre d'affaires… ») relève de l'instruction VII qui réécrit L. 121-6, et l'insertion « après les mots : peut être porté » s'y applique exactement. Le dispositif vise aussi les alinéas 37, 43 et 51, gouvernés par d'autres instructions (L. 122-7, L. 122-8, L. 122-12), mais l'arête vers L. 121-6 est bien fondée via l'alinéa 31.	2026-09-19
juste	0b7c3f45e2a1ae67	assemblee	339		M. Razzy Hammadi	L218-5-2	1	sans visée	alinea	assemblee/14-ta-commission-r1574-a0.asp	43	ART. 43	lui a fourni les produits et ceux à qui il les a cédés. » Article 43 (Non modifié) L’article L. 218-5-2 du code de la consommation est ainsi rédigé : « Art. L. 218-5-2. – Lorsqu’il existe des élémen	I. - À l’alinéa 2, substituer à la première occurrence du mot : « préfet » les mots : « représentant de l’État dans le département ». II. – En conséquence, procéder à la même substitution à l’alinéa 3 et à la première phrase de l’alinéa 5.	Lorsque le responsable de la mise sur le marché national n'est pas en mesure de justifier des vérifications et contrôles effectués conformément à l'article L. 212-1 et qu'il existe des éléments de nature à mettre en doute la conformité du produit aux prescriptions en vigueur relatives à la sécurité et à la santé des pe […]		juste	juste	deepseek+glm	agent:deepseek-v4p1-flash	agent:glm-5p3-flash		L'amendement 339 est déposé sur l'ART. 43 du texte 1574, qui réécrit intégralement l'article L. 218-5-2 (seule cible de cet article). En comptant l'alinéa de rédaction comme alinéa 1, les alinéas 2, 3 et la première phrase de l'alinéa 5 visés par le dispositif sont bien les passages de L. 218-5-2 contenant « préfet », ce qui confirme la numérotation et la cible.	L'article 43 du texte de commission ne contient qu'une instruction, qui réécrit L. 218-5-2 ; ses alinéas 2, 3 et la première phrase de l'alinéa 5 (seuls alinéas visés par le dispositif) sont précisément ceux qui contiennent le mot « préfet », ce qui confirme la numérotation. L'amendement, sans visée, portait donc bien sur l'article L. 218-5-2 du code de la consommation.	2026-09-19
faux	0b850d1f55d11986	senat	123	Adopté	LE GOUVERNEMENT	L511-10	5	sans visée	alinea	senat/leg-pjl19-454.html	1er undecies	Article 1er undecies	ecies (nouveau)  Le livre V du code de la consommation est ainsi modifié :  1° L’article L. 511-10 est ainsi modifié :  a) Les mots : « (CE) n° 2006/2004 du Parlement européen et du Conseil	I. – ( Rejeté lors d’un vote par division ) Après l’alinéa 9 Insérer quatre alinéas ainsi rédigés : …° La section 1 du chapitre I er du titre II est complétée par un article L. 521‑3‑1 ainsi rédigé : « Art. L. 521‑3‑1. – Afin de prévenir tout risque de préjudice grave pour les intérêts des consommateurs, et lorsqu’aucun autre moyen efficace n’est disponible pour faire cesser le manquement ou l’infraction aux articles […]	Dans le cadre de la coopération administrative organisée par le règlement (CE) n° 2006/2004 du Parlement européen et du Conseil du 27 octobre 2004 relatif à la coopération entre les autorités nationales chargées de veiller à l'application de la législation en matière de protection des consommateurs, lorsqu'une demande  […]	//www.senat.fr/amendements/2019-2020/454/Amdt_123.html	faux	faux	deepseek+glm	agent:deepseek-v4p1-flash	agent:glm-5p3-flash		L'article 1er undecies numérote l'instruction modifiant L. 511-10 au 1° (alinéa 2) ; son alinéa 9 est le d) de l'instruction 2° qui modifie L. 512-18. L'amendement, déposé après cet alinéa 9, crée en outre un article L. 521-3-1 (section 1 du chapitre Ier du titre II) et ne touche L. 511-10 d'aucune façon.	L'alinéa 9 de l'article 1er undecies est le d) de l'instruction « 2° Le premier alinéa de l'article L. 512-18 est ainsi modifié », pas un alinéa du 1° modifiant L. 511-10 (couvert par les alinéas 2 à 4). L'insertion après l'alinéa 9 crée un article L. 521-3-1 en titre II, chapitre Ier : l'amendement portait sur L. 512-18 (voire sur la création L. 521-3-1), non sur L. 511-10.	2026-09-19
juste	0b995f40744daeed	senat	48 rect.	Rejeté	Mme PROCACCIA	L136-1	2	sans visée	alinea	senat/leg-pjl12-810.html	17 bis	Article 17 bis	du livre I er du code de la consommation est ainsi modifié : 1° Le premier alinéa de l'article L. 136-1 est ainsi modifié : a) Après le mot : « écrit », sont insérés les mots : « , par lettre nominat	Alinéa 5 1° Supprimer les mots : , dans un encadré apparent, 2° Compléter cet alinéa par une phrase ainsi rédigée : Les conditions de présentation et les mentions de cette information sont fixées par décret en Conseil d’État.	Le professionnel prestataire de services informe le consommateur par écrit, au plus tôt trois mois et au plus tard un mois avant le terme de la période autorisant le rejet de la reconduction, de la possibilité de ne pas reconduire le contrat qu'il a conclu avec une clause de reconduction tacite. Lorsque cette informati […]	//www.senat.fr/amendements/2012-2013/810/Amdt_48.html	juste	juste	deepseek+glm	agent:deepseek-v4p1-flash	agent:glm-5p3-flash		L'article 17 bis du texte compte 5e alinéa = la phrase ajoutée au premier alinéa de L. 136-1 (« dans un encadré apparent », à supprimer par l'amendement) ; cette phrase relève bien de l'instruction 1° qui réécrit L. 136-1, donc l'amendement 48 rect. porte sur L. 136-1.	L'alinéa 5 de l'article 17 bis est la phrase ajoutée sous le 1° b), instruction qui réécrit le premier alinéa de l'article L. 136-1 du code de la consommation. La suppression de « dans un encadré apparent » ne se trouve que dans cet alinéa, ce qui confirme le comptage ; l'article 17 bis cible aussi L. 136-2, mais l'alinéa visé relève bien de L. 136-1.	2026-09-19
juste	0bceb9c265c41a32	assemblee	515	Non soutenu	M. Jean-Pierre Decool	L421-6	3	sans visée	alinea	assemblee/14-ta-commission-r1156-a0.asp	28	ART. 28	nformer à ses frais les consommateurs concernés par tous moyens appropriés. » III. – L’article L. 421-6 du même code est complété par un alinéa ainsi rédigé : « Les associations et les organismes me	Substituer à l’alinéa 7 les trois alinéas suivants : « III. – L’article L. 421‑6 du même code est ainsi modifié : « 1° Au second alinéa, après la seconde occurrence du mot : « contrat » sont insérés les mots : « conclu et »; « 2° Il est complété par un alinéa ainsi rédigé : ».	Les associations mentionnées à l'article L. 421-1 peuvent demander à la juridiction civile d'ordonner, le cas échéant sous astreinte, la suppression de clauses abusives dans les modèles de conventions habituellement proposés par les professionnels aux consommateurs.		juste	juste	deepseek+glm	agent:deepseek-v4p1-flash	agent:glm-5p3-flash		L'art. 28 du texte a pour alinéas 1) I L.141-4, 2) citation, 3) II L.421-2, 4) 1°, 5) 2°, 6) citation, 7) III L.421-6, 8) citation : l'alinéa 7 nommé par le dispositif est bien l'instruction III qui complète L.421-6 (fenêtre le confirme), et le dispositif substitue à cet alinéa une instruction « L.421-6 ainsi modifié ». La déposé_sur L.421-6 est donc établie.	Alinéa 7 de l'art. 28 = « III. – L'article L. 421-6 du même code est complété par un alinéa ainsi rédigé » (I, citation, II, 1°, 2°, citation, III, citation), confirmé par la fenêtre. Le dispositif substitue cet alinéa 7 par une instruction « ainsi modifié » portant aussi sur L421-6 : la voie alinea établit bien la déposé sur L421-6.	2026-09-19
juste	0bf23bd9731374b9	senat	429	Retiré	Mme Michèle ANDRÉ	L311-16	1	sans visée	alinea	senat/leg-pjl12-810.html	19	Article 19	Polynésie française et dans les îles Wallis et Futuna. Article 19 (Non modifié) I. - L'article L. 311-16 du même code est ainsi modifié : 1° À la troisième phrase du huitième alinéa, les mots : « de	Alinéa 4 Supprimer cet alinéa.	Lorsque l'offre préalable stipule que le prêteur se réserve le droit d'agréer la personne de l'emprunteur, le contrat accepté par l'emprunteur ne devient parfait qu'à la double condition que, dans ce même délai de sept jours, ledit emprunteur n'ait pas usé de la faculté de rétractation visée à l'article L. 311-15 et qu […]	//www.senat.fr/amendements/2012-2013/810/Amdt_429.html	juste	juste	deepseek+glm	agent:deepseek-v4p1-flash	agent:glm-5p3-flash		L'article 19 du texte énumère, après le I, les 1°, 2° et 3° ; l'alinéa 4 est donc le 3° (« À la première phrase de l'avant-dernier alinéa... »), instruction qui réécrit bien l'article L. 311-16 du code de la consommation. Le dispositif « Alinéa 4 – Supprimer cet alinéa » porte ainsi sur cet article du code.	Dans l'article 19 (Non modifié) du texte, l'alinéa 4 est le 3° du I (« À la première phrase de l'avant-dernier alinéa… »), gouverné par l'instruction « I. - L'article L. 311-16 du même code est ainsi modifié ». Supprimer cet alinéa supprime donc une modification de L311-16, seul article visé par le I (cibles = 1).	2026-09-19
juste	0c0058ccd673f9e9	assemblee	379	Rejeté	M. Bernard Reynès	L111-1	9	sans visée	alinea	assemblee/14-ta-commission-r1156-a0.asp	4	ART. 4	code est ainsi rédigé : « Chapitre Ier « Obligation générale d’information précontractuelle « Art. L. 111-1. – Avant que le consommateur ne soit lié par un contrat de vente de biens ou de fourniture	À l’alinéa 4, substituer au mot : « lisible » le mot : « claire ».	Tout professionnel vendeur de biens ou prestataire de services doit, avant la conclusion du contrat, mettre le consommateur en mesure de connaître les caractéristiques essentielles du bien ou du service.		juste	juste	deepseek+glm	agent:deepseek-v4p1-flash	agent:glm-5p3-flash		Amendement 379 (division ART. 4) visant l'alinéa 4 : dans le texte, cet alinéa est le premier alinéa de l'art. L. 111-1 (instruction I : « Le chapitre Ier ... est ainsi rédigé »), qui contient bien le mot « lisible » ; l'exposé le rapporte à l'obligation générale d'information précontractuelle. La substitution modifie donc l'article L. 111-1 du code de la consommation.	Comptée depuis le début de l'article 4, l'alinéa 4 est le premier alinéa de l'Art. L. 111-1 («... communique, de manière lisible et compréhensible...»), qui contient le mot «lisible» que le dispositif substitue par «claire». L'instruction gouvernant cet alinéa («Le chapitre Ier du titre Ier du livre Ier du même code est ainsi rédigé») réécrit bien L111-1 (parmi 9 cibles: L111-1 à L111-6, L113-3, L113-3-1, L113-3-2), en accord avec cibles_de_l_article=9.	2026-09-19
