verdict	cle	chambre	amendement	sort	auteur	article	cibles_de_l_article	vise	voie	texte	article_du_texte	subdivision	fenetre	dispositif	article_du_fonds	url	verdict_bis	verdict_ter	juge	juge_bis	juge_ter	commentaire	commentaire_bis	commentaire_ter	date_jugement
juste	79849ff95ae15c36	assemblee	404	Non soutenu	M. Razzy Hammadi	L111-5	2	sans visée	alinea	assemblee/14-ta-commission-r3399-a0.asp	22	ART. 22	le 22 Le chapitre Ier du livre Ier du code de la consommation est ainsi modifié : 1° L’article L. 111-5 est abrogé ; 2° L’article L. 111-5-1 devient l’article L. 111-5 et est ainsi modifié : a) Le pr	Substituer aux deux dernières phrases de l’alinéa 8 la phrase suivante : « Il fait notamment apparaître clairement l’existence ou l'absence d’une relation contractuelle ou de liens capitalistiques avec les personnes référencées, l’existence ou l'absence d’une rémunération par lesdites personnes et, le cas échéant, l’impact de celle-ci sur le classement des contenus, biens ou services proposés. »	En cas de litige relatif à l'application des dispositions des articles L. 111-1, L. 111-2 et L. 111-4, il appartient au professionnel de prouver qu'il a exécuté ses obligations.		juste		sonnet-A	sonnet-B		Alinéa 8 (art. 22), toujours dans les quatre alinéas de remplacement de l'instruction a) qui réécrit L. 111-5.	Alinéa 8, dont les deux dernières phrases sont visées, relève du bloc inséré par l'alinéa 4 qui réécrit L111-5.		2026-09-24
juste	7f53c10a1259e224	assemblee	302	Adopté	Mme Martine Carrillon-Couvreur	L113-5	1	sans visée	alinea	assemblee/14-ta-commission-r3399-a0.asp	43	ART. 43	le respect de la confidentialité des conversations traduites ou transcrites. » II. – L’article L. 113-5 du code de la consommation est complété par un alinéa ainsi rédigé : « Les entreprises dont le	Rédiger ainsi l’alinéa 10 : « Les acteurs économiques du secteur privé qui vendent, offrent ou proposent directement aux consommateurs ou bénéficiaires des biens et des services, rendent accessibles leurs services d’accueil téléphonique aux personnes sourdes et malentendantes par la mise à disposition d’un service de traduction écrite simultanée et visuelle. Les numéros de téléphone concernés sont accessibles directe […]	Le numéro de téléphone destiné à recueillir l'appel d'un consommateur en vue d'obtenir la bonne exécution d'un contrat conclu avec un professionnel ou le traitement d'une réclamation ne peut pas être surtaxé. Il est indiqué dans le contrat et la correspondance.		juste		sonnet-A	sonnet-B		Alinéa 10 (art. 43) est le contenu inséré par l'instruction alinéa 9 « II. – L'article L. 113-5 du code de la consommation est complété par un alinéa ainsi rédigé ».	Alinéa 10 est l'alinéa ajouté par l'instruction II de l'alinéa 9, qui complète L113-5.		2026-09-24
juste	807f075c381f4233	assemblee	535	Rejeté	M. Patrick Hetzel	L113-3	1	sans visée	alinea	assemblee/14-ta-commission-r2498-a0.asp	12	ART. 12	IV bis du livre IV du présent code ». II. – La première phrase du troisième alinéa de l’article L. 113-3 du code de la consommation est complétée par les mots : « du présent code, ainsi qu’aux prestat	Rédiger ainsi l’alinéa 27 : « II. – Les tarifs des prestations mentionnées au titre IV bis du livre IV du code de commerce sont portés à la connaissance du public selon des modalités fixées par arrêté du ministre de la justice. ».	Tout vendeur de produit ou tout prestataire de services doit, par voie de marquage, d'étiquetage, d'affichage ou par tout autre procédé approprié, informer le consommateur sur les prix, les limitations éventuelles de la responsabilité contractuelle et les conditions particulières de la vente, selon des modalités fixées […]		juste		sonnet-A	sonnet-B		Alinéa 27 (art. 12, texte r2498) est l'instruction elle-même « II. – La première phrase du troisième alinéa de l'article L. 113-3 ... est complétée ».	Alinéa 27 est l'instruction II elle-même, qui complète la première phrase du 3e alinéa de L113-3.		2026-09-24
juste	839db022745a1a43	assemblee	1857	Non soutenu	M. Philippe Gosselin	L113-3	1	sans visée	alinea	assemblee/14-ta-commission-r2498-a0.asp	12	ART. 12	IV bis du livre IV du présent code ». II. – La première phrase du troisième alinéa de l’article L. 113-3 du code de la consommation est complétée par les mots : « du présent code, ainsi qu’aux prestat	Supprimer l’alinéa 27.	Tout vendeur de produit ou tout prestataire de services doit, par voie de marquage, d'étiquetage, d'affichage ou par tout autre procédé approprié, informer le consommateur sur les prix, les limitations éventuelles de la responsabilité contractuelle et les conditions particulières de la vente, selon des modalités fixées […]		juste		sonnet-A	sonnet-B		Même alinéa 27, même instruction complétant le troisième alinéa de l'article L. 113-3.	Alinéa 27 est l'instruction II elle-même, qui complète la première phrase du 3e alinéa de L113-3.		2026-09-24
juste	887b34ddc9656148	assemblee	892	Rejeté	M. Sergio Coronado	L111-5	2	sans visée	alinea	assemblee/14-ta-commission-r3399-a0.asp	22	ART. 22	le 22 Le chapitre Ier du livre Ier du code de la consommation est ainsi modifié : 1° L’article L. 111-5 est abrogé ; 2° L’article L. 111-5-1 devient l’article L. 111-5 et est ainsi modifié : a) Le pr	À l’alinéa 5, après le mot : « directe », insérer les mots : « ou indirecte ».	En cas de litige relatif à l'application des dispositions des articles L. 111-1, L. 111-2 et L. 111-4, il appartient au professionnel de prouver qu'il a exécuté ses obligations.		faux	juste	opus-arbitre (arbitrage)	sonnet-B	opus-arbitre	sonnet-A avait rendu « juste » : Alinéa 5 (art. 22) relève de l'instruction a) qui remplace le premier alinéa de L. 111-5 par quatre alinéas.	L'alinéa 5 compté est le chapeau « Sans préjudice... reposant sur : », sans le mot « directe » ; ce mot appartient à la 2e phrase de l'alinéa 8 : l'alinéa cité n'est pas celui que le texte numérote ainsi.	L'alinéa 5 capté (chapeau « Sans préjudice… ») ne contient pas « directe », mot de la seule « rémunération directe » de l'alinéa 8, mais les deux relèvent du a) du 2° qui réécrit le futur L. 111-5 (et tout l'article 22 ne vise que L. 111-5), donc le numéro faux ne pouvait pas déplacer le rattachement : l'amendement portait bien sur L. 111-5.	2026-09-24
juste	8d156c8358bdf78b	assemblee	601	Tombé	Mme Jeanine Dubié	L111-5	2	sans visée	alinea	assemblee/14-ta-commission-r3399-a0.asp	22	ART. 22	le 22 Le chapitre Ier du livre Ier du code de la consommation est ainsi modifié : 1° L’article L. 111-5 est abrogé ; 2° L’article L. 111-5-1 devient l’article L. 111-5 et est ainsi modifié : a) Le pr	Compléter la deuxième phrase de l’alinéa 8 par les mots : « , et le cas échéant, les conséquences sur la modification du classement. »	En cas de litige relatif à l'application des dispositions des articles L. 111-1, L. 111-2 et L. 111-4, il appartient au professionnel de prouver qu'il a exécuté ses obligations.		juste		sonnet-A	sonnet-B		Alinéa 8 (art. 22), même instruction a) qui réécrit le premier alinéa de L. 111-5.	Alinéa 8, dont la 2e phrase est complétée, relève du bloc inséré par l'alinéa 4 qui réécrit L111-5.		2026-09-24
juste	a03279cd0ea64c6b	assemblee	897	Rejeté	Mme Karine Berger	L111-5	2	sans visée	alinea	assemblee/14-ta-commission-r3399-a0.asp	22	ART. 22	le 22 Le chapitre Ier du livre Ier du code de la consommation est ainsi modifié : 1° L’article L. 111-5 est abrogé ; 2° L’article L. 111-5-1 devient l’article L. 111-5 et est ainsi modifié : a) Le pr	A l'alinéa 5, supprimer le mot : « directe »	En cas de litige relatif à l'application des dispositions des articles L. 111-1, L. 111-2 et L. 111-4, il appartient au professionnel de prouver qu'il a exécuté ses obligations.		faux	juste	opus-arbitre (arbitrage)	sonnet-B	opus-arbitre	sonnet-A avait rendu « juste » : Alinéa 5 (art. 22), même instruction a) qui réécrit le premier alinéa de L. 111-5.	L'alinéa 5 compté est le chapeau « Sans préjudice... reposant sur : », sans le mot « directe » ; ce mot appartient à la 2e phrase de l'alinéa 8 : l'alinéa cité n'est pas celui que le texte numérote ainsi.	Même cas que le 892 : « directe » n'est qu'à l'alinéa 8 (« rémunération directe »), pas au 5 capté, mais les deux alinéas relèvent du a) du 2° qui réécrit L. 111-5, seul article visé par tout l'article 22 ; supprimer ce mot, c'est amender L. 111-5, rattachement vrai et non fortuit.	2026-09-24
juste	b6dce0939ea629f8	assemblee	20	Non soutenu	M. Michel Piron	L215-2-4	1	sans visée	alinea	assemblee/14-ta-commission-r0434-a0.asp	2	ART. 2	du chapitre V du titre Ier du livre II du code de la consommation est complétée par un article L. 215-2-4 ainsi rédigé : « Art. L. 215-2-4. – Les agents mentionnés à l’article L. 215-1 sont habilités	À l'alinéa 2, substituer aux mots : « comportant du » les mots : « produit à base de ».	Les agents mentionnés à l'article L. 215-1 sont habilités à rechercher et à constater, dans les conditions prévues au présent livre, les infractions à la loi n° 2010-729 du 30 juin 2010 tendant à suspendre la commercialisation de tout conditionnement comportant du bisphénol A et destiné à recevoir des produits alimenta […]		juste		sonnet-A	sonnet-B		Alinéa 2 (art. 2) est le contenu de l'article L. 215-2-4 créé par l'instruction alinéa 1 « la section 1 ... est complétée par un article L. 215-2-4 ainsi rédigé ».	Alinéa 2 (« comportant du bisphénol A ») est le texte de l'article L215-2-4 inséré par l'instruction de l'alinéa 1.		2026-09-24
juste	b95f402cb9722845	assemblee	564	Tombé	M. Lionel Tardy	L111-5-1	4	sans visée	alinea	assemblee/14-ta-commission-r2866-a0.asp	33 decies	ART. 33 DECIES	e de la consommation est ainsi modifié : 1° Après l’article L. 111-5, il est inséré un article L. 111-5-1 ainsi rédigé : « Art. L. 111-5-1. – Sans préjudice des obligations d’information prévues à l’a	Compléter l’alinéa 6 par les mots « en Conseil d’État ».	Sans préjudice des obligations d'information prévues à l'article 19 de la loi n° 2004-575 du 21 juin 2004 pour la confiance dans l'économie numérique, toute personne dont l'activité consiste à mettre en relation, par voie électronique, plusieurs parties en vue de la vente d'un bien, de la fourniture d'un service ou de  […]		juste		sonnet-A	sonnet-B		Alinéa 6 (art. 33 decies) est le dernier des alinéas de l'article L. 111-5-1 créé par l'instruction alinéa 2 « il est inséré un article L. 111-5-1 ainsi rédigé ».	Alinéa 6 (« fixés par décret ») fait partie de l'article L111-5-1 inséré par le 1° de l'alinéa 2.		2026-09-24
juste	ba0973c6704695e9	assemblee	390	Rejeté	M. Philippe Houillon	L113-3	1	sans visée	alinea	assemblee/14-ta-commission-r2498-a0.asp	12	ART. 12	IV bis du livre IV du présent code ». II. – La première phrase du troisième alinéa de l’article L. 113-3 du code de la consommation est complétée par les mots : « du présent code, ainsi qu’aux prestat	Supprimer l’alinéa 27.	Tout vendeur de produit ou tout prestataire de services doit, par voie de marquage, d'étiquetage, d'affichage ou par tout autre procédé approprié, informer le consommateur sur les prix, les limitations éventuelles de la responsabilité contractuelle et les conditions particulières de la vente, selon des modalités fixées […]		juste		sonnet-A	sonnet-B		Alinéa 27 (art. 12, texte r2498), même instruction complétant le troisième alinéa de l'article L. 113-3.	Alinéa 27 est l'instruction II elle-même, qui complète la première phrase du 3e alinéa de L113-3.		2026-09-24
