verdict	cle	chambre	amendement	sort	auteur	article	formule	dossier	subdivision	dispositif	article_du_fonds	url	verdict_bis	verdict_ter	juge	juge_bis	juge_ter	commentaire	commentaire_bis	commentaire_ter	date_jugement
juste	072f6cc37bad9f0c	assemblee	79107	Adopté	M. Richard Ramos	L412-9	insérés	JORFDOLE000043701629	APRÈS ART. 4	"Au I de l'article L. 412-9 du code de la consommation, après le mot : ""livrer"" sont insérés les mots : "", ou dans les établissements sans salle de consommation sur place et proposant seulement des repas à emporter ou à livrer,""."	L412-9 (2020-06-12) — écrit par la loi du dossier, 2021-10-20 : I.- Sans préjudice de l'article L. 412-1, dans les établissements proposant des repas à consomme […] ‖ avant, 2020-06-12 : I.-Dans les établissements proposant des repas à consommer sur place ou dans les établissements proposant des repas à consommer sur place et à empo […]		juste		sonnet-juge-a	sonnet-juge-b		Le dispositif modifie le I de L. 412-9 lui-même par une insertion de mots.	« Au I de l'article L. 412-9... sont insérés les mots » : modification directe du corps de l'article.		2026-09-26
juste	07a2ed9b2ed0f977	assemblee	49684	Retiré	M. Julien Borowczyk	L111-1	insérés	JORFDOLE000037080861	APRÈS ART. 5 TER	Après le 4° de l’article L. 111‑1 du code de la consommation, sont insérés deux alinéas ainsi rédigés : « 5° Dans le cas où il est en micro-entreprise au sens de l’article 50‑0 du code général des impôts, s’il a une autre activité salariale dans une entreprise suivi du nom et de l’adresse de ladite entreprise. « 6° S’il a suivi un stage de préparation à l’installation »	L111-1 (1993-07-27) — en vigueur à la loi du dossier, 2016-07-01 : Avant que le consommateur ne soit lié par un contrat de vente de biens ou de fourniture de services, le professionnel communique au consommateur, de manière lisible et compréhensible, les informations suivantes : 1° Les caractéristiques essentielles du  […]		juste		sonnet-juge-a	sonnet-juge-b		Le dispositif insère deux alinéas après le 4° de L. 111-1, dans l'article lui-même.	« sont insérés deux alinéas » après le 4° de l'article L. 111-1, dans le corps de cet article.		2026-09-26
juste	081d4ac7ee4a71b7	assemblee	48709	Non soutenu	Mme Marie-Christine Dalloz	L313-30	complété	JORFDOLE000037080861	APRÈS ART. 19 TER	L’article L. 313‑30 du code de la consommation est complété par un alinéa ainsi rédigé : « Le prêteur informe annuellement l’emprunteur de la date d’échéance du contrat d’assurance mentionné à l’article L. 113‑12‑2 du code des assurances ainsi que des documents à fournir en cas de demande de substitution telle que mentionnée au 7° de l’article L. 313‑25 du présent code. Cette information lui est communiquée sans frais. Un décret en Conseil d’État précise les modalités d’application du présent alinéa, en fixant la liste exhaustive des documents précités ainsi que le format de la date d’échéance […]	L313-30 (2016-07-01) — en vigueur à la loi du dossier, 2017-02-23 : Jusqu'à la signature par l'emprunteur de l'offre mentionnée à l'article L. 313-24, le prêteur ne peut pas refuser en garantie un autre contrat d'assurance dès lors que ce contrat présente un niveau de garantie équivalent au contrat d'assurance de group […]		juste		sonnet-juge-a	sonnet-juge-b		Le dispositif complète l'article L. 313-30 lui-même par un alinéa.	« L'article L. 313-30... est complété par un alinéa » : modification directe.		2026-09-26
juste	0850e941352fe49c	assemblee	83494	Rejeté	M. Loïc Prud'homme	L121-3	complété	JORFDOLE000038746653	APRÈS ART. 4 BIS A	L’article L. 121‑3 du code de la consommation est complété par un 6° ainsi rédigé : « 6° L’existence et la durée de la garantie légale de conformité. »	L121-3 (2016-07-01) — en vigueur à la loi du dossier, 2017-02-23 : Une pratique commerciale est également trompeuse si, compte tenu des limites propres au moyen de communication utilisé et des circonstances qui l'entourent, elle omet, dissimule ou fournit de façon inintelligible, ambiguë ou à contretemps une informatio […]		juste		sonnet-juge-a	sonnet-juge-b		Le dispositif complète L. 121-3 par un 6°, dans l'article lui-même.	« L'article L. 121-3... est complété par un 6° » : modification directe.		2026-09-26
juste	08893c8d669d2328	assemblee	69102	Rejeté	M. Thibault Bazin	L313-31	modifié	JORFDOLE000041534356	ART. 42 BIS	I. – Après l’alinéa 12, insérer les trois alinéas suivants : « 2° bis L’article L. 313‑31 est ainsi modifié : a) Le deuxième alinéa est complété par deux phrases ainsi rédigées : « À défaut de réponse dans ce délai, le prêteur est réputé avoir accepté le nouveau contrat à l’expiration dudit délai. Dans ce cas, l’emprunteur de bonne foi ne peut être responsable et ne supporte pas les conséquences d’une éventuelle insuffisance du niveau de garantie tel que mentionné à l’article L. 313‑30. » ; b) Au troisième alinéa, après le mot : « acceptation », sont insérés les mots : « ou de défaut de répons […]	L313-31 (2016-07-01) — en vigueur à la loi du dossier, 2020-12-01 : Si l'offre mentionnée à l'article L. 313-24 a été émise, le prêteur informe l'emprunteur sur support papier ou tout autre support durable de sa décision d'acceptation ou de refus et lui adresse, s'il y a lieu, l'offre modifiée mentionnée à l'article L. […]		juste		sonnet-juge-a	sonnet-juge-b		Le dispositif modifie L. 313-31 lui-même (deuxième et troisième alinéas), sans ancre.	« L'article L. 313-31 est ainsi modifié » : instruction explicite de modification de l'article visé.		2026-09-26
juste	0898d8991e290fcc	assemblee	47815	Rejeté	M. Pierre Cordier	L221-17	complété	JORFDOLE000037080861	APRÈS ART. 61 NONIES	Le dernier alinéa de l’article L. 221‑17 du code de la consommation est complété par une phrase ainsi rédigée : « Cet arrêté détermine un indicatif unique pour les centres d’appel ou les entreprises dont l’activité principale consiste à réaliser des opérations de démarchage. »	L221-17 (2016-07-01) — en vigueur à la loi du dossier, 2016-07-01 : Lorsqu'un professionnel contacte un consommateur par téléphone dans les conditions prévues à l'article L. 221-16, l'utilisation d'un numéro masqué est interdite. Le numéro affiché avant l'établissement de l'appel en application du premier alinéa est af […]		juste		sonnet-juge-a	sonnet-juge-b		Le dispositif complète le dernier alinéa de L. 221-17 lui-même.	« Le dernier alinéa de l'article L. 221-17... est complété » : modification directe.		2026-09-26
juste	0aae11a75e180164	assemblee	82641	Adopté	Mme Graziella Melchior	L217-22	rédigé	JORFDOLE000038746653	ART. 4 QUATER D	I. – À l’alinéa 3, après le mot : « consommateur », rédiger ainsi la fin de l’intitulé : « et obligations du vendeur concernant les mises à jour de logiciels ». II. – En conséquence, après l’alinéa 4, insérer les deux alinéas suivants : « Art. L. 217‑22 . – Pour les biens comportant des éléments numériques, le vendeur veille à ce que le consommateur soit informé des mises à jour, y compris des mises à jour de sécurité, qui sont nécessaires au maintien de la conformité de ces biens. Le vendeur veille à ce que le consommateur soit informé de façon suffisamment claire et précise sur les modalités […]	L217-22 (2020-02-12) — écrit par la loi du dossier, 2020-02-12 : Pour les biens comportant des éléments numériques, le vendeur veille à ce que le consommateur soit informé des mises à jour, y compris des mises à jour de sécurité, qui sont nécessaires au maintien de la conformité de ces biens. Le vendeur veille à ce que […]		juste		sonnet-juge-a	sonnet-juge-b		Le dispositif crée L. 217-22 avec un contenu identique à celui écrit par la loi du dossier à cette même date.	L'amendement rédige lui-même « Art. L. 217-22 » avec un texte identique à celui écrit par la loi sous ce même numéro.		2026-09-26
juste	0b3290f36e9be3cd	assemblee	89183	Adopté	LE GOUVERNEMENT	L511-12	complété	JORFDOLE000036562265	ART. 14	Compléter cet article par les deux alinéas suivants : « II. – L’article L. 511‑12 du code de la consommation est complété par un 3° ainsi rédigé : « 3° Les manquements aux interdictions prévues à l’article L. 253‑5‑1 du code rural et de la pêche maritime. »	L511-12 (2016-07-01) — écrit par la loi du dossier, 2018-11-02 : Les agents sont habilités à rechercher et à constater : 1° Les infractions aux dispositions rég […] ‖ avant, 2016-07-01 : Les agents sont habilités à rechercher et à constater : 1° Les infractions aux dispositions réglementaires prises en application du II de l'article […]		juste		sonnet-juge-a	sonnet-juge-b		Le dispositif complète L. 511-12 par un 3°, dans l'article lui-même.	« L'article L. 511-12... est complété par un 3° » : modification directe.		2026-09-26
juste	0b4f23ca4ba8bd45	assemblee	48357	Retiré	Mme Coralie Dubost	L313-25-1	complété	JORFDOLE000037080861	APRÈS ART. 71	La première phrase du deuxième alinéa de l’article L. 313‑25‑1 du code de la consommation est complétée par les mots : « et qui ne saurait excéder cinq ans ». »	L313-25-1 (2018-01-01) — écrit par la loi du dossier, 2018-01-01 : Le prêteur peut conditionner l'offre de prêt mentionnée à l'article L. 313-24 à la domiciliation par l'emprunteur de ses salaires ou revenus assimilés sur un compte de paiement mentionné à l'article L. 314-1 du code monétaire et financier, sous réserve  […]		juste		sonnet-juge-a	sonnet-juge-b		Le dispositif complète la première phrase du deuxième alinéa de L. 313-25-1 lui-même.	« La première phrase du deuxième alinéa de l'article L. 313-25-1... est complétée » : modification directe.		2026-09-26
juste	0b51afd55421db1d	assemblee	86839	Retiré	M. Thierry Benoit	L111-1	inséré	JORFDOLE000036562265	APRÈS ART. 11 OCTIES	Après le 2° de l'article L. 111-1 du code de la consommation, il est inséré un 2° bis ainsi rédigé : « 2° bis Un certificat, un label de qualité ou un équivalent intitulé « Transformé en France » pour les produits alimentaires ; ».	L111-1 (1993-07-27) — en vigueur à la loi du dossier, 2016-07-01 : Avant que le consommateur ne soit lié par un contrat de vente de biens ou de fourniture de services, le professionnel communique au consommateur, de manière lisible et compréhensible, les informations suivantes : 1° Les caractéristiques essentielles du  […]		juste		sonnet-juge-a	sonnet-juge-b		Le dispositif insère un 2° bis après le 2° de L. 111-1, dans l'article lui-même.	« il est inséré un 2° bis » après le 2° de l'article L. 111-1, dans le corps de cet article.		2026-09-26
