verdict	cle	chambre	amendement	sort	auteur	article	cibles_de_l_article	vise	voie	texte	article_du_texte	subdivision	fenetre	dispositif	article_du_fonds	url	verdict_bis	verdict_ter	juge	juge_bis	juge_ter	commentaire	commentaire_bis	commentaire_ter	date_jugement
juste	077ecd95015038e7	assemblee	176	Rejeté	Mme Fabienne Labrette-Ménager	L311-8	6	sans visée	alinea	assemblee/13-ta-commission-r2150-a0.asp	4	ART. 4	ation de sa solvabilité » et comprend les articles L. 311-8 à L. 311-10-1. II. – A. – L’article L. 311-8 du même code est ainsi rédigé : « Art. L. 311-8. – Le prêteur ou l’intermédiaire de crédit four	I. – Au début de l’alinéa 4, supprimer les mots : « Lorsque le crédit est proposé sur un lieu de vente, ». II. – En conséquence, au même alinéa, supprimer les mots : « sur le lieu même de la vente ».	L311-8 (1993-07-27) — écrit par la loi du dossier, 2011-05-01 : Le prêteur ou l'intermédiaire de crédit fournit à l'emprunteur les explications lui permettant d […] ‖ avant, 1993-07-27 : Les opérations de crédit visées à l'article L. 311-2 sont conclues dans les termes d'une offre préalable, remise en double exemplaire à l'emprunteu […]	https://www.assemblee-nationale.fr/13/amendements/2150/215000176.asp	juste		sonnet-juge-a	sonnet-juge-b		L'alinéa 4 (« Lorsque le crédit est proposé sur un lieu de vente, »), supprimé en tête, est le deuxième alinéa de l'Art. L. 311-8 (alinéa 3).	L'alinéa 4 commence exactement par « Lorsque le crédit est proposé sur un lieu de vente, », dans le texte cité de L. 311-8.		2026-09-26
faux	08220bbe35e55a09	assemblee	167	Rejeté	Mme Fabienne Labrette-Ménager	L311-10-1	6	sans visée	alinea	assemblee/13-ta-commission-r2150-a0.asp	4	ART. 4	bonne foi. » E (nouveau). – Après l’article L. 311-10 du même code, il est inséré un article L. 311-10-1 ainsi rédigé : « Art. L. 311-10-1. – Lorsque la conclusion d’une opération mentionnée à l’art	Compléter l’avant-dernière phrase de l’alinéa 11 par les mots : « et doit être accompagnée des justificatifs exhaustifs ».	L311-10-1 (2011-05-01) — écrit par la loi du dossier, 2011-05-01 : Lorsque la conclusion d'une opération mentionnée à l'article L. 311-2 donne droit, ou peut donner droit, à titre gratuit, immédiatement ou à terme, à une prime en nature de produits ou biens, la valeur de cette prime ne peut être supérieure à un seuil f […]	https://www.assemblee-nationale.fr/13/amendements/2150/215000167.asp	faux		sonnet-juge-a	sonnet-juge-b		L'alinéa 11 est le paragraphe entier de l'Art. L. 311-10 (fiche d'informations, dont 'avant-dernière phrase' parle de justificatifs) ; le compte n'atteint L. 311-10-1 qu'à l'alinéa 12, l'en-tête « E (nouveau). – » ayant été fusionné à tort dans l'alinéa 11 faute de correspondre au patron de tête attendu.	L'alinéa 11 est le paragraphe de L. 311-10 (la fiche du lieu de vente), et non l'instruction E qui crée L. 311-10-1 : l'exposé sommaire de l'amendement 167 parle de justificatifs joints à la fiche, pas de la prime en nature de L. 311-10-1.		2026-09-26
juste	08cc43926c1fa03b	assemblee	166	Retiré	Mme Fabienne Labrette-Ménager	L313-3	1	sans visée	alinea	assemblee/13-ta-commission-r2150-a0.asp	1er a	ART. PREMIER A	RÉDIT À LA CONSOMMATION Chapitre Ier Définitions et champ d’application Article 1er A L’article L. 313-3 du code de la consommation est ainsi modifié : 1° Le premier alinéa est complété par une phrase	Au début de l’alinéa 8, insérer les mots : « Durant cette période, ».	L313-3 (2003-08-02) — écrit par la loi du dossier, 2011-04-01 : Constitue un prêt usuraire tout prêt conventionnel consenti à un taux effectif global qui excède […] ‖ avant, 2006-03-24 : Constitue un prêt usuraire tout prêt conventionnel consenti à un taux effectif global qui excède, au moment où il est consenti, de plus du tiers, l […]	https://www.assemblee-nationale.fr/13/amendements/2150/215000166.asp	juste		sonnet-juge-a	sonnet-juge-b		L'alinéa 8 (« Un comité, présidé par le Gouverneur… ») clôt le 2° qui insère quatre alinéas dans l'Art. L. 313-3, seul article réécrit par l'article 1er A.	L'article 1er A ne porte qu'une seule instruction, sur L. 313-3 ; l'alinéa 8 (le comité présidé par le Gouverneur) en fait partie.		2026-09-26
juste	0939b43ed1b0b971	assemblee	288	Rejeté	M. André Chassaigne	L121-84-2	2	sans visée	alinea	assemblee/13-projets-pl0351.asp	6	ART. 6	près l’article L. 121-84 du code de la consommation, sont insérés les articles L. 121-84-1 et L. 121-84-2 ainsi rédigés : « Art. L. 121-84-1. – Toute somme versée d’avance par le consommateur à un fo	Dans l'alinéa 5 de cet article, substituer aux mots : « de services de communications électroniques au sens du 6° de l'article L. 32 du code des postes et des communications électroniques », les mots : « de fourniture de biens et services ».	L121-84-2 (2008-06-01) — écrit par la loi du dossier, 2008-06-01 : La durée du préavis de résiliation par un consommateur d'un contrat de services de communications électroniques au sens du 6° de l'article L. 32 du code des postes et des communications électroniques ne peut excéder dix jours à compter de la réception p […]	https://www.assemblee-nationale.fr/13/amendements/0351/035100288.asp	juste		sonnet-juge-a	sonnet-juge-b		L'alinéa 5, qui contient mot pour mot « de services de communications électroniques au sens du 6° de l'article L. 32… », est le corps de l'Art. L. 121-84-2 (alinéa 5, tête à l'alinéa 5 même).	L'alinéa 5 est le corps de l'article L. 121-84-2, seconde instruction de l'article 6, qui gouverne jusqu'à la fin de l'article.		2026-09-26
juste	0956f505822faac3	assemblee	128	Retiré avant séance	M. Louis Guédon	L311-9	6	sans visée	alinea	assemblee/13-ta-commission-r2150-a0.asp	4	ART. 4	contrat de crédit renouvelable. » C. – L’article L. 311-9 du même code est ainsi rétabli : « Art. L. 311-9. – Avant de conclure le contrat de crédit, le prêteur vérifie la solvabilité de l’emprunteu	À la première phrase de l’alinéa 9, substituer au mot : « vérifie », le mot : « évalue ».	L311-9 (1993-07-27) — écrit par la loi du dossier, 2011-05-01 : Avant de conclure le contrat de crédit, le prêteur vérifie la solvabilité de l'emprunteur à part […] ‖ avant, 2005-07-28 : Lorsqu'il s'agit d'une ouverture de crédit qui, assortie ou non de l'usage d'une carte de crédit, offre à son bénéficiaire la possibilité de dispos […]	https://www.assemblee-nationale.fr/13/amendements/2150/215000128.asp	juste		sonnet-juge-a	sonnet-juge-b		L'alinéa 9 est la première phrase de l'Art. L. 311-9 (« le prêteur vérifie la solvabilité… »), avec « vérifie » bien présent.	L'alinéa 9 commence par « Avant de conclure le contrat de crédit, le prêteur vérifie » : la première phrase du texte cité de L. 311-9.		2026-09-26
juste	0ae52d6de80e35a1	assemblee	42	Rejeté	M. William Dumas	L331-3-1	6	sans visée	alinea	assemblee/13-ta-commission-r2150-a0.asp	21	ART. 21	tation du dossier sont susceptibles de recours devant le juge de l’exécution. » ; 3° L’article L. 331-3-1 est ainsi rédigé : « Art. L. 331-3-1. – La décision déclarant la recevabilité de la demande em	Compléter la première phrase de l’alinéa 20 par les mots : « y compris des mesures d’expulsion du logement du débiteur. »	L331-3-1 (2007-03-06) — écrit par la loi du dossier, 2010-11-01 : La décision déclarant la recevabilité de la demande emporte suspension et interdiction des pro […] ‖ avant, 2007-03-06 : La saisine du juge aux fins de rétablissement personnel emporte suspension des voies d'exécution, y compris des mesures d'expulsion du logement du  […]	https://www.assemblee-nationale.fr/13/amendements/2150/215000042.asp	juste		sonnet-juge-a	sonnet-juge-b		L'alinéa 20 est la première phrase de l'Art. L. 331-3-1 (« emporte suspension et interdiction des procédures d'exécution »).	La première phrase de l'alinéa 20 (« La décision déclarant la recevabilité... emporte suspension et interdiction ») relève du texte cité de L. 331-3-1.		2026-09-26
faux	0aff0a7f5b3ac873	assemblee	11	Non soutenu	M. Jean-Pierre Nicolas	L121-84-3	1	sans visée	alinea	assemblee/13-projets-pl0351.asp	7	ART. 7	ticle 7 I. – Après l’article L. 121-84-2 du code de la consommation, il est inséré un article L. 121-84-3 ainsi rédigé : « Art. L. 121-84-3. – Les dispositions du présent article sont applicables à t	Dans l’alinéa 4 de cet article, substituer aux mots : « téléassistant prenant en charge le traitement » les mots : « interlocuteur assurant le traitement effectif ».	L121-84-3 (2008-06-01) — écrit par la loi du dossier, 2008-06-01 : Lorsqu'un contrat de communications électroniques incluant une clause imposant le respect d'une durée minimum d'exécution a été souscrit par le consommateur, les facturations établies par les fournisseurs de services de communications électroniques au s […]	https://www.assemblee-nationale.fr/13/amendements/0351/035100011.asp	juste		opus-arbitre (arbitrage)	sonnet-juge-b		Remplace « juste » (sonnet-juge-a), jugé sur le numéro écrit. Le texte écrit sous « Art. L121-84-3 » ce que la loi a promulgué sous L121-84-5 ; l'article L121-84-3 du fonds porte une autre disposition. On juge contre le fonds (docs/55 § 2) : faux ; la base rattache désormais l'amendement à L121-84-5 (docs/58).	L'alinéa 4 (« Lorsque le consommateur appelle les services... téléassistant prenant en charge le traitement ») est la dernière phrase du texte cité de L. 121-84-3.		2026-09-26
juste	0c3d9419ba91bf44	assemblee	256 rect.	Rejeté	M. Jean-Pierre Brard	L331-3	6	sans visée	alinea	assemblee/13-ta-commission-r2150-a0.asp	21	ART. 21	es à l’article L. 331-7 ou les recommandations prévues à l’article L. 331-7-1. » ; 2° L’article L. 331-3 est ainsi rédigé : « Art. L. 331-3. – I. – La procédure est engagée devant la commission à la d	À la première phrase de l’alinéa 10, supprimer les mots : « à sa demande ».	L331-3 (1993-07-27) — écrit par la loi du dossier, 2010-11-01 : I.-La procédure est engagée devant la commission à la demande du débiteur, qui lui déclare les é […] ‖ avant, 2010-11-01 : I.-La procédure est engagée devant la commission à la demande du débiteur, qui lui déclare les éléments actifs et passifs de son patrimoine. La com […]	https://www.assemblee-nationale.fr/13/amendements/2150/215000256.asp	juste		sonnet-juge-a	sonnet-juge-b		L'alinéa 10, qui contient « à sa demande », est dans le I. de l'Art. L. 331-3 (alinéas 6-18).	La première phrase de l'alinéa 10 contient bien « à sa demande », dans le texte cité de L. 331-3.		2026-09-26
juste	0c6c62f146a4d8ab	assemblee	180	Retiré	Mme Laure de La Raudière	L121-84-1	2	sans visée	alinea	assemblee/13-projets-pl0351.asp	6	ART. 6	rticle 6 I. – Après l’article L. 121-84 du code de la consommation, sont insérés les articles L. 121-84-1 et L. 121-84-2 ainsi rédigés : « Art. L. 121-84-1. – Toute somme versée d’avance par le conso	Dans la première phrase de l’alinéa 3 de cet article, après le mot : « consommateur », insérer les mots : « personne physique »	L121-84-1 (2008-06-01) — écrit par la loi du dossier, 2008-06-01 : Toute somme versée d'avance par le consommateur à un fournisseur de services de communications électroniques au sens du 6° de l'article L. 32 du code des postes et des communications électroniques doit lui être restituée, sous réserve du paiement des fa […]	https://www.assemblee-nationale.fr/13/amendements/0351/035100180.asp	juste		sonnet-juge-a	sonnet-juge-b		L'alinéa 3, qui commence par « Toute somme versée par le consommateur… », est le deuxième alinéa de l'Art. L. 121-84-1 (alinéas 2-4).	L'alinéa 3 (dépôt de garantie) relève du texte cité de L. 121-84-1, première instruction de l'article 6, close par L. 121-84-2 à l'alinéa 5.		2026-09-26
juste	0dfdf7494d5c5bb8	assemblee	1588	Non soutenu	M. Michel Havard	L112-10	3	sans visée	alinea	assemblee/13-ta-commission-r2449-a0.asp	85	ART. 85	on est ainsi modifié : 1° Le chapitre II du titre Ier du livre Ier est complété par un article L. 112-10 ainsi rédigé : « Art. L. 112-10. – À partir du 1er juillet 2011, et après concertation avec l’	À l’alinéa 4, substituer aux mots : « évaluant l’opportunité d’une généralisation », les mots : « qui se prononcera sur l’opportunité et, s’il y a lieu, les modalités d’une application progressive ».	L112-10 (2010-07-14) — écrit par la loi du dossier, 2010-07-14 : A partir du 1er juillet 2011, et après concertation avec l'ensemble des acteurs des filières concernées, une expérimentation est menée, pour une durée minimale d'une année, afin d'informer progressivement le consommateur par tout procédé approprié du cont […]	https://www.assemblee-nationale.fr/13/amendements/2449/244901588.asp	juste		sonnet-juge-a	sonnet-juge-b		L'alinéa 4 contient mot pour mot « évaluant l'opportunité d'une généralisation », et l'article 85 n'écrit que l'Art. L. 112-10.	L'alinéa 4 (« Cette expérimentation fait l'objet d'un bilan... évaluant l'opportunité d'une généralisation ») relève du texte cité de L. 112-10.		2026-09-26
