verdict	cle	chambre	amendement	sort	auteur	article	formule	dossier	subdivision	dispositif	article_du_fonds	url	verdict_bis	verdict_ter	juge	juge_bis	juge_ter	commentaire	commentaire_bis	commentaire_ter	date_jugement
juste	22f57e6f13bd43db	assemblee	4197	Non soutenu	Mme Laure de La Raudière	L311-17	rédigé	JORFDOLE000027383756	ART. 19 TER	Substituer aux alinéas 2 à 5 l’alinéa suivant : « Art. L. 311‑17. – Aucun crédit renouvelable ne peut être associé à une carte ouvrant droit à des avantages commerciaux et promotionnels ou à une carte de paiement. ».	L311-17 (1993-07-27) Tant que l'opération n'est pas définitivement conclue, aucun paiement, sous quelque forme et à quelque titre que ce soit, ne peut être fait par le prêteur à l'emprunteur ou pour le compte de celui-ci, ni par l'emprunteur au prêteur. Pendant ce même délai, l'emprunteur ne peut non plus faire, au titre de l'opération en  […]		juste		agent:claude-sonnet-5	agent:claude-sonnet-5		« Substituer aux alinéas 2 à 5 l'alinéa suivant : Art. L. 311-17. – Aucun crédit renouvelable [...] » : réécrit la rédaction proposée pour L311-17, lignée unique 1993-2016.	Le dispositif substitue aux alinéas de l'article 19 ter un unique alinéa « Art. L. 311-17. – Aucun crédit renouvelable... » : proposition de rédaction complète de l'article, nommé explicitement. Non soutenu, mais la formule et le numéro comptent, pas le sort.		2026-09-21
juste	22ffa1d33036ad29	assemblee	3005	Rejeté	M. Hervé Morin	L121-1-1	inséré	JORFDOLE000027383756	APRÈS ART. 4	Après le 22° de l’article L. 121‑1‑1 du code de la consommation, est inséré un 23° ainsi rédigé : « 23° De collecter des données personnelles lors d’une connexion sur les réseaux de communications électroniques en vue d’augmenter artificiellement les prix d’un service ou d’une prestation en ligne à l’occasion d’une connexion ultérieure. ».	L121-1-1 (2008-08-06) Sont réputées trompeuses au sens de l'article L. 121-1 les pratiques commerciales qui ont pour objet : 1° Pour un professionnel, de se prétendre signataire d'un code de conduite alors qu'il ne l'est pas ; 2° D'afficher un certificat, un label de qualité ou un équivalent sans avoir obtenu l'autorisation nécessaire ; 3°  […]		juste		agent:claude-sonnet-5	agent:claude-sonnet-5		« Après le 22° de l'article L. 121-1-1 [...], est inséré un 23° ainsi rédigé [...] » : insertion réelle dans l'article, lignée 2008-2016 cohérente (Hamon).	« Après le 22° de l'article L. 121-1-1... est inséré un 23° » : le 22° existe bien dans le fonds (« De créer faussement l'impression que le service après-vente... »), insertion nommée et cohérente. Rejeté, mais cela n'affecte pas le fait qu'il vise l'article.		2026-09-21
juste	2523350db4c70086	assemblee	1121	Adopté	M. François-Michel Lambert	L121-117	rédigé	JORFDOLE000029310724	ART. 19 QUATER	Compléter cet article par les quatorze alinéas suivants : « V. – Le livre Ier du code de la consommation est ainsi modifié : « 1° Les articles L. 113‑7, dans sa rédaction résultant de la loi n° 2014‑344 du 17 mars 2014 relative à la consommation, et L. 113‑8 deviennent, respectivement, les articles L. 121‑116 et L. 121‑118 ; « 2° L’article L. 113‑9 est abrogé ; « 3° Le chapitre Ier du titre II du livre Ier est complété par une section 19 intitulée : « Automobile et transport de personnes » et comprenant les articles L. 121‑116 à L. 121‑119 tels qu'ils résultent des 1°, 4° et 5° du présent V ;  […]	L121-117 (2016-01-01) Tout professionnel qui commercialise des prestations d'entretien ou de réparation de véhicules automobiles permet aux consommateurs d'opter pour l'utilisation, pour certaines catégories de pièces de rechange, de pièces issues de l'économie circulaire à la place de pièces neuves. Un décret en Conseil d'Etat établit la l […]		juste		agent:claude-sonnet-5	agent:claude-sonnet-5		« il est inséré un article L. 121-117 ainsi rédigé : Art. L. 121-117. – Tout professionnel [...] » : crée l'article, lignée 2016-01-01/2016-07-01 cohérente (entrée en vigueur au 1er janvier 2016 prévue par le VI du même amendement).	Le 4° insère « après l'article L. 121-116... un article L. 121-117 ainsi rédigé » avec un texte repris mot pour mot dans le fonds (première version 2016-01-01). Amendement adopté : création directe de l'article nommé.		2026-09-21
juste	252dec29691f93eb	senat	26909	Retiré	M. BIGOT	L722-14	à la fin de	JORFDOLE000030962821	Article 18 sexies (Supprimé)	Rétablir cet article dans la rédaction suivante : I. – Le livre VII du code de la consommation est ainsi modifié : 1° Au premier alinéa de l’article L. 711‑5, les références : « L. 741‑3, L. 741‑7, L. 741‑8 » sont remplacées par les références : « L. 741‑2, L. 741‑6 et L. 741‑7 » ; 2° Le second alinéa de l’article L. 711‑8 est ainsi modifié : a) Les mots : « par l’article L. 733‑1, jusqu’à l’homologation par le juge des mesures recommandées en application des articles » sont remplacés par la référence : « aux articles L. 733‑1, » ; b) Les références : « L. 733‑7, L. 733‑8 » sont remplacées par […]	L722-14 (2016-07-01) Les créances figurant dans l'état d'endettement du débiteur dressé par la commission ne peuvent produire d'intérêts ou générer de pénalités de retard à compter de la date de recevabilité et jusqu'à la mise en œuvre des mesures prévues aux 1° et 2° de l'article L. 724-1 et aux articles L. 732-1, L. 733-1, L. 733-7 et L. […]	//www.senat.fr/amendements/2015-2016/840/Amdt_55.html	juste		agent:claude-sonnet-5	agent:claude-sonnet-5		« 5° À la fin de l'article L. 722-14 [...], les références [...] sont remplacées [...] » : modification explicite d'un segment de l'article, lignée 2016-2999 (le dossier J21 crée lui-même cette numérotation à cette date).	Le 5° remplace, à la fin de l'article L. 722-14, les références L. 733-7 et L. 733-8 par L. 733-4 et L. 733-7 ; ce couple figure exactement à la fin du fonds version 2016-07-01, puis 2018. Modification directe et nommée.		2026-09-21
juste	25919a10241ebf01	senat	42005	Rejeté	M. MICHAU	L221-10-1	complété	JORFDOLE000051045642	Article 3	Après l'alinéa 7 Insérer quatre alinéas ainsi rédigés : ...) L’article L. 221-10-1 du code de la consommation est complété par trois alinéas ainsi rédigés : « Le consommateur peut exprimer son refus de recevoir des sollicitations à domicile par tout moyen, notamment par voie d’affichage. « Tout professionnel ayant tiré profit de sollicitations commerciales de consommateurs réalisées au domicile du consommateur en violation des dispositions du présent article est présumé responsable du non-respect de ces dispositions, sauf s'il démontre qu'il n'est pas à l'origine de leur violation. « Tout cont […]	L221-10-1 (2022-05-28) Est interdite toute visite non sollicitée d'un professionnel au domicile d'un consommateur en vue de vendre des produits ou de fournir des services lorsque le consommateur a manifesté de manière claire et non ambiguë ne pas vouloir faire l'objet d'une telle visite.	//www.senat.fr/amendements/2024-2025/469/Amdt_41.html	juste		agent:claude-sonnet-5	agent:claude-sonnet-5		« L'article L. 221-10-1 [...] est complété par trois alinéas ainsi rédigés [...] » : modification explicite, lignée 2022-2999 cohérente.	Dispositif : L'article L. 221-10-1 du code de la consommation est complété par trois alinéas, article unique existant, lignée sans ambiguïté 2022-05-28. Rejeté mais modification nommée.		2026-09-21
juste	25f50acba661769e	senat	17493	Adopté	LE GOUVERNEMENT	L215-2-4	rédigé	JORFDOLE000027383756	Article 38	A. - Alinéa 18 Remplacer cet alinéa par deux alinéas ainsi rédigés : IV - L’article L. 215-2-4 du code de la consommation est ainsi rédigé : « Art. L. 215-2-4. - Les agents mentionnés à l'article L. 215-1 sont habilités à rechercher et à constater, dans les conditions prévues au présent livre, les infractions aux dispositions du chapitre VII du titre V du livre V du code de l'environnement lorsqu'elles concernent des produits destinés aux consommateurs. » B. - Compléter cet article par un paragraphe ainsi rédigé : V. - Le chapitre VII du titre V du livre V du code de l’environnement est ainsi  […]	L215-2-4 (2012-12-27) Les agents mentionnés à l'article L. 215-1 sont habilités à rechercher et à constater, dans les conditions prévues au présent livre, les infractions à la loi n° 2010-729 du 30 juin 2010 tendant à suspendre la commercialisation de tout conditionnement comportant du bisphénol A et destiné à recevoir des produits alimenta […]	//www.senat.fr/amendements/2012-2013/810/Amdt_616.html	juste		agent:claude-sonnet-5	agent:claude-sonnet-5		« L'article L. 215-2-4 [...] est ainsi rédigé : Art. L. 215-2-4. - Les agents [...] » : réécriture explicite, lignée 2012-2016 cohérente (Hamon, adopté).	IV. L'article L. 215-2-4 du code de la consommation est ainsi rédigé, avec un texte repris mot pour mot par la version du fonds entrée en vigueur le 2014-03-19. Amendement gouvernemental adopté.		2026-09-21
juste	26c829be7f3bf904	senat	16636	Non soutenu	M. BOURDIN	L331-3-1	complété	JORFDOLE000026795365	art. add. après Article 18	Après l’article 18 Insérer un article ainsi rédigé : L’article L. 331-3-1 du code de la consommation est complété par un alinéa ainsi rédigé : « À compter de la décision déclarant la recevabilité de la demande, le délai de trente jours mentionné au deuxième alinéa de l’article L. 113-3 du code des assurances, lorsqu’il est applicable, est porté à cent vingt jours pour les assurances ayant pour objet la garantie de remboursement d’un emprunt relevant du chapitre II du titre I er du livre III du présent code et figurant dans l’état du passif définitivement arrêté par la commission ou le juge. Le […]	L331-3-1 (2007-03-06) La saisine du juge aux fins de rétablissement personnel emporte suspension des voies d'exécution, y compris des mesures d'expulsion du logement du débiteur, jusqu'au jugement d'ouverture.	//www.senat.fr/amendements/2012-2013/423/Amdt_203.html	juste		agent:claude-sonnet-5	agent:claude-sonnet-5		« L'article L. 331-3-1 [...] est complété par un alinéa ainsi rédigé [...] » : modification explicite, lignée 2007-2016 cohérente (dossier ALUR).	Dispositif : L'article L. 331-3-1 du code de la consommation est complété par un alinéa, portant précisément sur le délai de resiliation d'assurance en procédure de surendettement, sujet propre à cet article. Non soutenu mais modification nommée.		2026-09-21
juste	26fee83a010f0574	senat	40190	Rejeté	M. MONTAUGÉ	L121-4	complété	JORFDOLE000043701629	Article 3 bis	Rédiger ainsi cet article : I. – L’article L. 121‑4 du code de la consommation est complété par un alinéa ainsi rédigé : « …° De faire figurer un drapeau français, une carte de France ou tout symbole représentatif de la France sur les emballages alimentaires lorsque les ingrédients primaires définis par le règlement (UE) n° 1169/2011 du Parlement européen et du Conseil du 25 octobre 2011 concernant l’information des consommateurs sur les denrées alimentaires, modifiant les règlements (CE) n° 1924/2006 et (CE) n° 1925/2006 du Parlement européen et du Conseil et abrogeant la directive 87/250/CEE […]	L121-4 (2016-07-01) Sont réputées trompeuses, au sens des articles L. 121-2 et L. 121-3, les pratiques commerciales qui ont pour objet : 1° Pour un professionnel, de se prétendre signataire d'un code de conduite alors qu'il ne l'est pas ; 2° D'afficher un certificat, un label de qualité ou un équivalent sans avoir obtenu l'autorisation né […]	//www.senat.fr/amendements/2020-2021/829/Amdt_41.html	juste		agent:claude-sonnet-5	agent:claude-sonnet-5		« L'article L. 121-4 [...] est complété par un alinéa ainsi rédigé [...] » : modification explicite, lignée 2016-2999 cohérente (amendement 2020-2021).	Dispositif : L'article L. 121-4 du code de la consommation est complété par un alinéa listant une nouvelle pratique commerciale trompeuse, ajoutée dans la même liste numérotée que celle du fonds. Rejeté mais modification nommée.		2026-09-21
juste	271ea87964b05a1d	senat	34820	Rejeté	M. GONTARD	L121-2	complété	JORFDOLE000038746653	art. add. après Article 4	Après l'article 4 Insérer un article additionnel ainsi rédigé : Le 2° de l’article L. 121‑2 du code de la consommation est complété par deux alinéas ainsi rédigés : « …) L’indice de réparabilité et les informations relatives à ses critères d’évaluation ; « …) L’information sur la durée de disponibilité des pièces détachées prévue à l’article L. 111‑3. »	L121-2 (2016-07-01) Une pratique commerciale est trompeuse si elle est commise dans l'une des circonstances suivantes : 1° Lorsqu'elle crée une confusion avec un autre bien ou service, une marque, un nom commercial ou un autre signe distinctif d'un concurrent ; 2° Lorsqu'elle repose sur des allégations, indications ou présentations fausse […]	//www.senat.fr/amendements/2018-2019/728/Amdt_114.html	juste		agent:claude-sonnet-5	agent:claude-sonnet-5		« Le 2° de l'article L. 121-2 [...] est complété par deux alinéas ainsi rédigés [...] » : modification explicite, lignée 2016-2999 cohérente (amendement 2018-2019).	Dispositif : le 2° de l'article L. 121-2 du code de la consommation est complété par deux alinéas ; le 2° avec ses items a à g existe bien dans le fonds. Rejeté mais modification nommée d'un point précis de l'article.		2026-09-21
juste	2753f78f3bfeb522	senat	29390	Irrecevable art. 44 bis, al. 5 et 6 RS (entonnoir)	M. CORNANO	L313-30	rédigés	JORFDOLE000032319792	Article 29 bis B	Alinéa 2 Rétablir le III dans la rédaction suivante : III. – Le chapitre III du titre I er du livre III du code la consommation est ainsi modifié : 1° Les deux derniers alinéas de l’article L. 313‑30 sont ainsi rédigés : « Au‑delà de la période de douze mois susmentionnée, l’emprunteur peut résilier le contrat tous les ans tel que mentionné dans l’article L. 113‑12 du code des assurances ou au deuxième alinéa de l’article L. 221‑10 du code de la mutualité et procéder à sa substitution dans les mêmes conditions que prévues au premier alinéa du présent article. Toute clause contraire est réputée […]	L313-30 (2016-07-01) Jusqu'à la signature par l'emprunteur de l'offre mentionnée à l'article L. 313-24, le prêteur ne peut pas refuser en garantie un autre contrat d'assurance dès lors que ce contrat présente un niveau de garantie équivalent au contrat d'assurance de groupe qu'il propose. Il en est de même lorsque l'emprunteur fait usage d […]	//www.senat.fr/amendements/2016-2017/80/Amdt_53.html	juste		agent:claude-sonnet-5	agent:claude-sonnet-5		« Les deux derniers alinéas de l'article L. 313-30 sont ainsi rédigés : Au-delà de la période [...] » : réécriture explicite ; irrecevable (entonnoir) mais la formule et le numéro comptent, lignée 2016-2999 confirmée.	Le 1° du III réécrit les deux derniers alinéas de l'article L. 313-30, dont le fonds 2016-07-01 se termine déjà par Toute décision de refus doit être motivée et dont la version 2017-02-23 introduit la résiliation annuelle visée par l'amendement. Irrecevable entonnoir, mais la formule et le numéro comptent.		2026-09-21
