verdict	cle	chambre	amendement	sort	auteur	article	cibles_de_l_article	vise	voie	texte	article_du_texte	subdivision	fenetre	dispositif	article_du_fonds	url	verdict_bis	verdict_ter	juge	juge_bis	juge_ter	commentaire	commentaire_bis	commentaire_ter	date_jugement
juste	025ae87655b9538b	senat	626	Adopté	M. FRASSA	L111-7	2	sans visée	alinea	senat/leg-pjl15-535.html	22	Article 22	'ordonnance n° 2016-301 du 14 mars 2016 précitée est ainsi modifié : 1° (Supprimé) 2° L'article L. 111-7 est ainsi modifié : a) Le premier alinéa est remplacé par huit alinéas ainsi rédigés : « Est qu	Alinéa 9 Supprimer les mots : du présent article	Sans préjudice des obligations d'information prévues à l'article 19 de la loi n° 2004-575 du 21 juin 2004 pour la confiance dans l'économie numérique, toute personne dont l'activité consiste à mettre en relation, par voie électronique, plusieurs parties en vue de la vente d'un bien, de la fourniture d'un service ou de  […]	//www.senat.fr/amendements/2015-2016/535/Amdt_626.html	juste	juste	agent:qwen3p8-max	agent:deepseek-v4p1-flash	agent:glm-5p3-flash	L'alinéa 9 visé par l'amendement (« Supprimer les mots : du présent article ») est l'alinéa b) de l'article 22, seul endroit du texte où ces mots figurent — la petite loi du texte 535 confirme l'effet adopté : « la personne mentionnée au premier alinéa [ ] est également tenue ». Cet alinéa relève du 2° « L'article L. 111-7 est ainsi modifié » du code de la consommation, et non du II (L. 111-6) ; le décalage du décompte brut (9 = « a à c) (Supprimés) », rang que la numérotation du Sénat saute) ne change pas la cible, ce rang relevant de la même instruction.	L'alinéa 9 de l'article 22 du texte porte sur le b) qui remplace des mots des 2e et 3e alinéas de L. 111-7 : le dispositif « supprimer les mots : du présent article » retire cette mention dans la citation du b), et la petite loi n° 535 montre le « [du présent article] » supprimé ; l'instruction 2° réécrit bien L. 111-7 (et non L. 111-6, abrogé au II, autre alinéa).	Dispositif : « Alinéa 9 — Supprimer les mots : du présent article ». Dans l'article 22, ces mots ne figurent que dans l'instruction b) (remplacement de « la personne mentionnée au premier alinéa du présent article… »), qui relève du « 2° L'article L. 111-7 est ainsi modifié » ; et même si l'on compte le marqueur « a) à c) (Supprimés) » comme alinéa 9, celui-ci relève aussi du 2° sur L111-7. Aucun comptage plausible ne place l'alinéa 9 sous le II (L111-6) : l'amendement portait bien sur l'article L111-7 du code de la consommation.	2026-09-19
juste	027ca0fd19ff0ef5	senat	341 rect.	Rejeté	Mme DINI	L111-1	9	sans visée	alinea	senat/leg-pjl12-810.html	4	Article 4	ion est ainsi rédigé : « CHAPITRE I ER « Obligation générale d'information précontractuelle « Art. L. 111-1. - (Non modifié) Avant que le consommateur ne soit lié par un contrat de vente de biens ou	I. - Alinéa 4 Compléter cet alinéa par les mots : , pour autant qu'elles ne ressortent pas du contexte II. - Alinéa 8 Supprimer les mots : , pour autant qu'elles ne ressortent pas du contexte,	Tout professionnel vendeur de biens ou prestataire de services doit, avant la conclusion du contrat, mettre le consommateur en mesure de connaître les caractéristiques essentielles du bien ou du service.	//www.senat.fr/amendements/2012-2013/810/Amdt_341.html	juste	juste	agent:qwen3p8-max	agent:deepseek-v4p1-flash	agent:glm-5p3-flash	Les alinéas 4 et 8 de l'article 4 du texte (intitulés « CHAPITRE IER » et « Obligation générale d'information précontractuelle » comptés comme alinéas 2 et 3) sont le chapeau et le 4° du nouvel art. L. 111-1 du code de la consommation : le dispositif complète l'un et supprime dans l'autre les mots « , pour autant qu'elles ne ressortent pas du contexte », présents mot pour mot au 4°. L'instruction gouvernant ces alinéas réécrit bien L. 111-1 (l'alinéa 10 ouvre L. 111-2), donc l'amendement portait bien sur l'article L. 111-1 du code.	Le dispositif vise les alinéas 4 et 8 de l'article 4 du texte ; dans le décompte de l'article (chapeau I, titres de chapitre, puis L. 111-1), l'alinéa 4 est le chapeau de l'article L. 111-1 et l'alinéa 8 son 4°, tous deux réécrits par l'instruction I qui rédige le chapitre Ier. L'amendement porte donc bien sur l'article L. 111-1 du code de la consommation.	Alinéa 4 de l'art. 4 du texte est l'alinéa « Art. L. 111-1 » du nouveau chapitre Ier (« Avant que le consommateur… ») et l'alinéa 8 est le 4°, qui porte exactement « pour autant qu'elles ne ressortent pas du contexte », phrase que la partie II de l'amendement supprime. Les deux alinéas relèvent de l'instruction réécrivant L111-1 du code de la consommation ; le marqueur « (Non modifié) » est un vestige de rédaction du projet, sans incidence sur l'article visé.	2026-09-19
juste	02cac7d63cb221ce	assemblee	888	Retiré	Mme Michèle Bonneton	L311-8-1	1	sans visée	alinea	assemblee/14-ta-commission-r1156-a0.asp	18	ART. 18	acés par les mots : « ni d’aucun frais ou seulement d’intérêts et ». Article 18 I. – L’article L. 311-8-1 du même code est ainsi rédigé : « Art. L. 311-8-1. – Lorsqu’un consommateur se voit proposer,	À l’alinéa 2, après le mot : « amortissable » insérer les mots : « comprenant entre autres un tableau d’amortissement comparatif simplifié dont le contenu est défini par décret. ».	Lorsqu'un consommateur se voit proposer, sur le lieu de vente ou par un moyen de vente de biens ou de services à distance, un contrat de crédit renouvelable pour financer l'achat de biens ou de prestations de services particuliers pour un montant supérieur à un seuil fixé par décret, le prêteur ou l'intermédiaire de cr […]		juste	juste	agent:qwen3p8-max	agent:deepseek-v4p1-flash	agent:glm-5p3-flash	L'alinéa 2 de l'article 18 du texte est la nouvelle rédaction de l'article L. 311-8-1 du code de la consommation, et le mot « amortissable » après lequel le dispositif insère figure bien à cet alinéa 2 ; l'instruction qui gouverne cet alinéa réécrit donc bien L. 311-8-1, seule cible de l'article 18.	L'alinéa 2 de l'article 18 du texte est la nouvelle rédaction de l'article L. 311-8-1 du code de la consommation ; le mot « amortissable » y figure (« proposition de crédit amortissable ») et l'instruction gouvernant cet alinéa (art. 18 I) réécrit bien L. 311-8-1, seule cible de l'article 18.	L'alinéa 2 de l'article 18 du texte est la rédaction nouvelle de l'art. L. 311-8-1 (instruction I : « L'article L. 311-8-1 du même code est ainsi rédigé ») et contient bien le mot « amortissable » après lequel l'amendement insère son tableau d'amortissement. L'article 18 du texte ne cible que L. 311-8-1 (cible unique), donc la voie alinéa établit correctement la déposée.	2026-09-19
juste	02e579c7de1238ed	assemblee	236		Mme Maud Olivier	L331-3-1	4	sans visée	alinea	assemblee/14-ta-commission-r0707-a0.asp	22	ART. 22	1-7 ou recommander les mesures prévues aux articles L. 331-7-1 et L. 331-7-2. » ; 2° L’article L. 331-3-1 est complété par un alinéa ainsi rédigé : « Les créances figurant dans l’état d’endettement du	À l’alinéa 8, substituer au mot : « recevabilité » les mots : « réception de l’attestation du dépôt de la demande à la commission ».	La saisine du juge aux fins de rétablissement personnel emporte suspension des voies d'exécution, y compris des mesures d'expulsion du logement du débiteur, jusqu'au jugement d'ouverture.		juste	juste	agent:qwen3p8-max	agent:deepseek-v4p1-flash	agent:glm-5p3-flash	Dans l'art. 22 du texte de la commission, l'alinéa 8 (comptage AN, « I. » inclus) est la citation sous le 2° qui complète l'art. L. 331-3-1 du code de la consommation : « Les créances figurant dans l'état d'endettement… à compter de la date de recevabilité… ». C'est le seul alinéa contenant « recevabilité » et la substitution de l'amendement s'y applique exactement ; l'alinéa relève bien de l'instruction réécrivant L. 331-3-1.	L'alinéa 8 de l'article 22 du texte est bien le membre de phrase « Les créances figurant dans l'état d'endettement du débiteur... recevabilité... », ajouté à l'article L. 331-3-1 par le 2° ; la substitution du mot « recevabilité » porte donc sur cet article du code de la consommation.	Comptage des alinéas de l'art. 22 : al. 1 = « I. – Le code… », al. 7 = « 2° L'article L. 331-3-1 est complété… », donc l'al. 8 visé est bien l'alinéa écrit par cette instruction, qui contient « recevabilité ». L'ancrage L331-3-1 est correct.	2026-09-19
juste	02f5f673d8c4bea8	senat	343	Adopté	M. FAUCONNIER	L121-82-1	2	sans visée	alinea	senat/leg-pjl13-283.html	4 bis a	Article 4 bis A	l'élaboration des plats proposés dans le cadre d'une activité de restauration commerciale « Art. L. 121-82-1 . - Les personnes ou entreprises qui transforment ou distribuent des produits alimentaires	Alinéa 7 Supprimer cet alinéa.	"Les personnes ou entreprises qui transforment ou distribuent des produits alimentaires dans le cadre d'une activité de restauration commerciale ou de vente à emporter de plats préparés, permanente ou occasionnelle, principale ou accessoire, précisent sur leurs cartes ou sur tout autre support qu'un plat proposé est ""fa […]"	//www.senat.fr/amendements/2013-2014/283/Amdt_343.html	juste	juste	agent:qwen3p8-max	agent:deepseek-v4p1-flash	agent:glm-5p3-flash	Dans l'article 4 bis A du texte, en comptant l'alinéa introductif et les titres centrés, l'alinéa 7 est « S'agissant des plats de poissons et de coquillages… », dernier alinéa du nouvel Art. L. 121-82-1 du code de la consommation créé par l'article (les alinéas 8-10 relevant de L. 121-82-2, d'où les 2 cibles). Sa suppression porte donc bien sur L. 121-82-1, et cet alinéa a bien disparu de la version promulguée.	L'alinéa 7 de l'article 4 bis A est le dernier alinéa de l'art. L. 121-82-1 (plats de poissons et coquillages : mention «d'élevage»/«sauvage»), comme le confirme l'objet de l'amendement 343 ; l'instruction insère la section 10 bis et crée cet article du code de la consommation.	Dans le texte en discussion (leg-pjl13-283, texte de la commission), l'art. 4 bis A compte 10 alinéas, intitulés compris : l'alinéa 7 est « S'agissant des plats de poissons et de coquillages… », dernier alinéa de l'instruction « Art. L. 121-82-1 » qui rédige le L121-82-1 du code de la consommation. Le texte adopté confirme la suppression à cet endroit précis (créneau vide entre « …par un décret » et « Art. L. 121-82-2 (Non modifié) »). L'amendement 343 portait donc bien sur L121-82-1.	2026-09-19
juste	0342c931c2f39c08	senat	88	Retiré	M. MIQUEL	L213-4-1	1	sans visée	alinea	senat/leg-pjl14-530.html	22 ter a	Article 22 ter A	n, est insérée une section 2 bis ainsi rédigée : « Section 2 bis « Obsolescence programmée « Art. L. 213-4-1. - I. - L'obsolescence programmée se définit par l'ensemble des techniques par lesquelles	Alinéa 4 Rédiger ainsi cet alinéa : « Art. L. 213‑4‑1. – I. – L’obsolescence programmée se définit par tout stratagème par lequel un bien voit sa durée de vie sciemment réduite dès sa conception, limitant ainsi sa durée d’usage pour des raisons de modèle économique.	I.-L'obsolescence programmée se définit par l'ensemble des techniques par lesquelles un metteur sur le marché vise à réduire délibérément la durée de vie d'un produit pour en augmenter le taux de remplacement. II.-L'obsolescence programmée est punie d'une peine de deux ans d'emprisonnement et de 300 000 € d'amende. III […]	//www.senat.fr/amendements/2014-2015/530/Amdt_88.html	juste	juste	agent:qwen3p8-max	agent:deepseek-v4p1-flash	agent:glm-5p3-flash	L'article 22 ter A du texte insère dans le code de la consommation une section 2 bis créant le seul article L. 213-4-1 (1 cible). En comptant les alinéas du texte (1 instruction, 2 « Section 2 bis », 3 « Obsolescence programmée »), l'alinéa 4 est bien celui qui porte « Art. L. 213-4-1. - I. » ; le dispositif de l'amendement 88 réécrit cet alinéa en reprenant son début exact avec une nouvelle définition. L'amendement portait donc bien sur L213-4-1 du code de la consommation.	L'alinéa 4 de l'article 22 ter A (compté chapeau, puis titres de section) est bien le « Art. L. 213-4-1. – I », que l'amendement réécrit ; l'instruction du texte qui gouverne cet alinéa crée l'article L. 213-4-1, donc l'amendement déposait bien sur cet article du code.	Dans l'article 22 ter A du texte, l'alinéa 4 est bien le paragraphe « Art. L. 213-4-1. – I. – L'obsolescence programmée se définit… » (après le chapeau, la chape de section et l'intitulé) ; l'amendement 88 le rédige ainsi, donc il portait sur l'article L213-4-1 du code de la consommation, seule cible de cet article.	2026-09-19
juste	036da2e3e12f86db	senat	421 rect.	Retiré	M. REICHARDT	L121-16-1	44	sans visée	alinea	senat/leg-pjl12-810.html	5	Article 5	ions sont destinées et qui permet la reproduction à l'identique des informations stockées. « Art. L. 121-16-1. - I. - Sont exclus du champ d'application de la présente section : « 1° Les contrats port	Alinéa 27 Remplacer les mots : ne présente pas de rapport direct avec l’activité par les mots : ne relève pas de l’activité professionnelle spécifique exercée par le	I.-Sont exclus du champ d'application de la présente section : 1° Les contrats portant sur les services sociaux, y compris le logement social, l'aide à l'enfance et aux familles, à l'exception des services à la personne mentionnés à l'article L. 7231-1 du code du travail ; 2° Les contrats portant sur les services de sa […]	//www.senat.fr/amendements/2012-2013/810/Amdt_421.html	juste	juste	agent:qwen3p8-max	agent:deepseek-v4p1-flash	agent:glm-5p3-flash	Le dispositif vise l'alinéa 27 de l'article 5 du texte en remplaçant les mots « ne présente pas de rapport direct avec l'activité » : cette occurrence est unique dans l'article 5 et tombe exactement sur l'alinéa 27 quand on compte les intitulés centrés (Section 2, Sous-section 1…) comme alinéas. Cet alinéa est le III du nouvel « Art. L. 121-16-1 » du code de la consommation (l'instruction court de « Art. L. 121-16-1. - I. - » jusqu'au III, L. 121-16-2 commençant à l'alinéa 28) : l'amendement portait bien sur l'article L121-16-1 du code.	Le dispositif vise l'alinéa 27 de l'article 5 et remplace les mots « ne présente pas de rapport direct avec l'activité » ; cette occurrence est unique dans l'article 5 et tombe sur l'alinéa 27 en comptant les intertitres centrés, qui est le III du nouvel art. L. 121-16-1 du code de la consommation (le I. de l'instruction « La section 2 est ainsi rédigée » court jusqu'au III, L. 121-16-2 débutant à l'alinéa 28). L'amendement portait donc bien sur L121-16-1.	Alinéa 27 de l'article 5 (intertitres compris) = III de L121-16-1, seul endroit de l'article où figurent les mots « ne présente pas de rapport direct avec l'activité » que le dispositif remplace ; l'instruction gouvernant cet alinéa est bien Art. L. 121-16-1 du code de la consommation.	2026-09-19
juste	041c26ee88ba19e8	senat	386	Non soutenu	M. BOUVARD	L111-7-2	2	sans visée	alinea	senat/leg-pjl15-535.html	24	Article 24	mars 2016 précitée, est ainsi modifié : 1° Après l'article L. 111-7, il est inséré un article L. 111-7-2 ainsi rédigé : « Art. L. 111-7-2 . - Sans préjudice des obligations d'information prévues à l'	Alinéa 3 Remplacer les mots : publication et de contrôle des avis mis en ligne par les mots : collecte, de vérification, de modération, de classement et de diffusion des avis mis en ligne et d’être en conformité avec la norme NF Z74‑501 « Avis en ligne des consommateurs »	Sans préjudice des obligations d'information prévues à l'article 19 de la loi n° 2004-575 du 21 juin 2004 pour la confiance dans l'économie numérique et aux articles L. 111-7 et L. 111-7-1 du présent code, toute personne physique ou morale dont l'activité consiste, à titre principal ou accessoire, à collecter, à modére […]	//www.senat.fr/amendements/2015-2016/535/Amdt_386.html	juste	juste	agent:qwen3p8-max	agent:deepseek-v4p1-flash	agent:glm-5p3-flash	Le dispositif vise l'alinéa 3 de l'article 24, qui est le premier paragraphe du nouvel art. L. 111-7-2 inséré par le 1° (« modalités de publication et de contrôle des avis mis en ligne », mots effectivement remplacés) ; l'instruction gouvernante insère bien L. 111-7-2 dans le code de la consommation, et non L. 131-4 visé au 2°.	L'article 24 du texte, alinéa 3, est le paragraphe « Art. L. 111-7-2. - Sans préjudice… » (chapeau = al. 1, « 1° Après l'article L. 111-7, il est inséré… » = al. 2) ; il contient l'unique occurrence de « publication et de contrôle des avis mis en ligne » que le dispositif remplace. Cet alinéa relève de l'instruction 1° qui crée L. 111-7-2 du code de la consommation, donc l'amendement portait bien sur cet article.	Alinéa 3 de l'article 24 est le premier alinéa du nouvel article L. 111-7-2 inséré par le 1° (vérifié au texte, lignes ~4236-4260) ; le dispositif y remplace « publication et de contrôle des avis mis en ligne », mots bien présents dans cet alinéa. L'alinéa visé relève donc de l'instruction réécrivant L. 111-7-2 du code de la consommation.	2026-09-19
juste	04207da7a84b81ac	assemblee	437	Rejeté	M. Damien Abad	L111-1	9	sans visée	alinea	assemblee/14-ta-commission-r1156-a0.asp	4	ART. 4	code est ainsi rédigé : « Chapitre Ier « Obligation générale d’information précontractuelle « Art. L. 111-1. – Avant que le consommateur ne soit lié par un contrat de vente de biens ou de fourniture	Après le mot : « professionnel », rédiger ainsi la fin de l’alinéa 4 : « fournit au consommateur les informations suivantes, d’une manière claire et compréhensible, pour autant qu’elles ne ressortent pas du contexte : ».	Tout professionnel vendeur de biens ou prestataire de services doit, avant la conclusion du contrat, mettre le consommateur en mesure de connaître les caractéristiques essentielles du bien ou du service.		juste	juste	agent:qwen3p8-max	agent:deepseek-v4p1-flash	agent:glm-5p3-flash	L'alinéa 4 de l'article 4 du texte de commission est exactement le nouvel Art. L. 111-1 (après l'alinéa introductif I et les deux alinéas centrés du Chapitre Ier), et le dispositif (« Après le mot : professionnel, rédiger ainsi la fin de l'alinéa 4… ») ne s'insère grammaticalement que là — « le professionnel communique, de manière lisible et compréhensible… » devenant « fournit au consommateur les informations suivantes… ». Cet alinéa relève bien de l'instruction qui réécrit le chapitre Ier du titre Ier du livre Ier du code de la consommation, dont L. 111-1.	L'alinéa 4 de l'art. 4 du texte (14-ta-commission-r1156) est le chapeau du nouvel art. L. 111-1 (« ...le professionnel communique... ») ; l'amendement 437 (division ART. 4) en réécrit la fin après « professionnel », il porte donc bien sur L. 111-1 du code de la consommation.	Alinéa 4 de l'art. 4 du texte = chapeau « Art. L. 111-1 » de l'instruction « Le chapitre Ier … est ainsi rédigé » (alinéas 1 à 3 : « I. –… », « Chapitre Ier », titre du chapitre). Le dispositif, qui réécrit la fin de l'alinéa 4 après « professionnel », correspond mot pour mot à la rédaction finale de L111-1 : l'amendement portait bien sur cet article du code de la consommation.	2026-09-19
juste	04469ebc84f1c782	assemblee	278	Tombé	M. Lionel Tardy	L121-20-1	38	sans visée	alinea	assemblee/14-ta-commission-r1156-a0.asp	5	ART. 5	’avoir signée et acceptée par écrit ou avoir donné son consentement par voie électronique. « Art. L. 121-20-1. – Le consommateur qui ne souhaite pas faire l’objet de prospection commerciale par voie t	À l’alinéa 73, supprimer les mots : « à la prospection en vue de la fourniture de journaux, de périodiques ou de magazines. Elles ne s’appliquent pas non plus. ».	Lorsque le droit de rétractation est exercé, le professionnel est tenu de rembourser sans délai le consommateur et au plus tard dans les trente jours suivant la date à laquelle ce droit a été exercé. Au-delà, la somme due est, de plein droit, productive d'intérêts au taux légal en vigueur.		juste	juste	agent:qwen3p8-max	agent:deepseek-v4p1-flash	agent:glm-5p3-flash	Alinéa 73 de l'article 5 du texte (compte vérifié : alinéa 1 = « Les sections 2 et 3 … sont ainsi rédigées : ») = « Les interdictions prévues aux deuxième et troisième alinéas ne s'appliquent pas à la prospection en vue de la fourniture de journaux, de périodiques ou de magazines. Elles ne s'appliquent pas non plus… » — exactement les mots que le dispositif supprime. Cet alinéa relève de l'instruction ouverte à l'alinéa 69 « Art. L. 121-20-1. – Le consommateur qui ne souhaite pas faire l'objet de prospection commerciale par voie téléphonique… » (alinéas 69-74, L. 121-20-2 ne commençant qu'à l'alinéa 75), qui réécrit bien l'article L. 121-20-1 du code de la consommation dans la réécriture d'ensemble des sections 2 et 3.	L'alinéa 73 de l'article 5 du texte (73e alinéa après le titre, ligne 711) est le paragraphe « Les interdictions prévues aux deuxième et troisième alinéas... » de la rédaction de l'article L. 121-20-1, et le dispositif en supprime exactement les mots cités. L'amendement porte donc bien sur l'article L. 121-20-1 du code de la consommation.	L'alinéa 73 de l'article 5 (73e paragraphe après l'intitulé, vérifié par comptage) est le dernier alinéa de l'insertion « Art. L. 121-20-1 », juste avant « Art. L. 121-20-2 » ; les mots cités à supprimer y figurent mot pour mot (dérogation journaux, périodiques, magazines). L'amendement modifie donc bien l'instruction qui crée L121-20-1 ; le sort « Tombé » est cohérent avec le maintien de cette dérogation dans la loi promulguée.	2026-09-19
