verdict	cle	chambre	amendement	sort	auteur	article	cibles_de_l_article	vise	voie	texte	article_du_texte	subdivision	fenetre	dispositif	article_du_fonds	url	verdict_bis	verdict_ter	juge	juge_bis	juge_ter	commentaire	commentaire_bis	commentaire_ter	date_jugement
juste	0703098b17c7f946	assemblee	829	Rejeté	Mme Annie Genevard	L423-1	18	sans visée	alinea	assemblee/14-ta-commission-r1156-a0.asp	1er	ART. PREMIER	tion de groupe « Section 1 « Champ d’application de l’action de groupe et qualité pour agir « Art. L. 423-1. – Une association de défense des consommateurs représentative au niveau national et agréée	Après l’alinéa 9, insérer les cinq alinéas suivants : « La recevabilité de l’action est soumise à la réunion des conditions suivantes : « – l’inadaptation des procédures de droit commun à traiter le litige ; « – la preuve par l’association qu’elle dispose des ressources financières, humaines et de l’expertise juridique nécessaires afin de mener l’action de groupe ; « – la preuve par l’association d’une assurance de r […]	Une association de défense des consommateurs représentative au niveau national et agréée en application de l'article L. 411-1 peut agir devant une juridiction civile afin d'obtenir la réparation des préjudices individuels subis par des consommateurs placés dans une situation similaire ou identique et ayant pour cause c […]		juste	juste	deepseek+glm	agent:deepseek-v4p1-flash	agent:glm-5p3-flash	Comptage vérifié dans le texte commission r1156 : alinéa 1 chapeau, 2-5 les divisions citées, 6 « Art. L. 423-1. – … », 7-8 ses 1° et 2°, l'alinéa 9 est « Seule la réparation des préjudices matériels… », dernier alinéa du nouvel Art. L. 423-1, L. 423-2 venant à l'alinéa 10 ; les cinq alinéas insérés après l'alinéa 9 (conditions de recevabilité de l'action) s'ajoutent donc à L. 423-1 du code de la consommation, que réécrit l'instruction retenue par la fenêtre — cohérent avec L. 423-3 qui renvoie aux « conditions de recevabilité mentionnées à l'article L. 423-1 ». Même comptage que l'amendement voisin 830 (« Supprimer l'alinéa 8 » = le 2° de L. 423-1), jugé juste sur cette fiche.	Amendement 829 : « Après l'alinéa 9, insérer les cinq alinéas suivants » (conditions de recevabilité). En comptant les alinéas de l'article 1er du texte (chapeau puis texte cité), l'alinéa 9 est le dernier alinéa de l'Art. L. 423-1 (« Seule la réparation des préjudices matériels… ») ; les cinq alinéas insérés s'ajoutent donc à L. 423-1, avant L. 423-2. La cible L. 423-1 est correcte.	Alinéa 9 de l'article 1er vérifié sur le texte BTC1156 : c'est « Seule la réparation des préjudices matériels… », dernier alinéa de la réécriture de L423-1 (alinéa 6 = « Art. L. 423-1 – Une association… », alinéa 10 = Art. L. 423-2, corroboré par les amendements sœurs 746, 660, 681, 559 sur le même texte). Insérer après l'alinéa 9, sans nouveau numéro d'article, les cinq alinéas de conditions de recevabilité de l'action complète donc bien L423-1.	2026-09-19
juste	07320430d77d4334	senat	2250	Adopté	LE GOUVERNEMENT	L121-2	1	sans visée	alinea	senat/leg-pjl20-667.html	4 bis a	Article 4 bis A	e présent article entre en vigueur le 1er janvier 2022. Article 4 bis A  Le 2° de l’article L. 121-2 du code de la consommation est ainsi modifié :  1° Au b, après la seconde occurrence du mot	Amendement n° 2060 1° Alinéa 2 Remplacer les mots : le mot par les mots : les mots 2° Alinéa 3 Remplacer le mot : environnemental par les mots : les mots : « 3° Alinéa 5 Supprimer le signe : , 4° Compléter cet amendement par quatre alinéas ainsi rédigés : et, après le mot : environnemental insérer le signe : ,	Une pratique commerciale est trompeuse si elle est commise dans l'une des circonstances suivantes : 1° Lorsqu'elle crée une confusion avec un autre bien ou service, une marque, un nom commercial ou un autre signe distinctif d'un concurrent ; 2° Lorsqu'elle repose sur des allégations, indications ou présentations fausse […]	//www.senat.fr/amendements/2020-2021/667/Amdt_2250.html	juste	juste	deepseek+glm	agent:deepseek-v4p1-flash	agent:glm-5p3-flash	Sous-amendement n° 2250 à l'amendement n° 2060, qui modifie l'alinéa 2 de l'article 4 bis A (« 1° Au b, après la seconde occurrence du mot : utilisation, ») ; ses renvois « Alinéa 2/3/5 » sont ceux du dispositif en cinq alinéas de l'amendement 2060, non de l'article. L'article 4 bis A du texte ne compte qu'une instruction, qui réécrit le 2° de l'article L. 121-2 du code de la consommation (cible unique), et l'objet confirme la portée sur l'article 4 bis A.	L'amendement senat 2250 (sous-amendement a l'amendement 2060) a pour subdivision Article 4 bis A. Le texte montre que l'article 4 bis A ne comporte qu'une instruction, 'Le 2° de l'article L. 121-2 du code de la consommation est ainsi modifié', et porte_sur n'en donne qu'une cible (L121-2), donc l'alinea 2 vise releve bien de cette instruction : l'amendement portait sur L121-2.	Sous-amendement n° 2250 à l'amendement n° 2060 (CSV ameli : subdivision « Article 4 bis A », objet : sécurité juridique de l'article 4 bis A sur les pratiques commerciales trompeuses). L'article 4 bis A du texte ne compte qu'une instruction, qui réécrit le seul 2° de l'article L. 121-2 du code de la consommation (cibles_de_l_article=1) ; ses alinéas 2 et 3 relèvent de cette instruction et les renvois « Alinéa 2/3/5 » du dispositif opèrent sur le dispositif de l'amendement 2060, déposé sur ce même article 4 bis A. Le lien vers L121-2 du code de la consommation tient donc.	2026-09-19
juste	07c2add09a532915	assemblee	393	Rejeté	M. Dino Cinieri	L423-1	16	sans visée	alinea	assemblee/14-ta-commission-r1574-a0.asp	1er	ART. PREMIER	tion de groupe « Section 1 « Champ d’application de l’action de groupe et qualité pour agir « Art. L. 423-1. – Une association de défense des consommateurs représentative au niveau national et agréée	À l’alinéa 6, substituer à la troisième occurrence du mot : « des » par les mots : « un groupe significatif et identifiable de ».	Une association de défense des consommateurs représentative au niveau national et agréée en application de l'article L. 411-1 peut agir devant une juridiction civile afin d'obtenir la réparation des préjudices individuels subis par des consommateurs placés dans une situation similaire ou identique et ayant pour cause c […]		juste	juste	deepseek+glm	agent:deepseek-v4p1-flash	agent:glm-5p3-flash	Dans le texte (r1574, art. 1er), l'alinéa 6 est exactement le paragraphe « Art. L. 423-1. – Une association de défense des consommateurs… » (comptage refait ligne à ligne, identique dans toutes les versions du dossier). Le dispositif substitue la 3e occurrence de « des » de cet alinéa (« subis par des consommateurs » → « subis par un groupe significatif et identifiable de consommateurs »), donc il réécrit bien L. 423-1 du code de la consommation.	L'alinéa 6 de l'article 1er du texte est le chapeau de l'article L. 423-1 (le comptage des alinéas le confirme, cohérent avec les amendements 180/296 visant 'Article 1er, alinéa 6') ; la troisième occurrence de « des » y est bien « subis par des consommateurs », que l'amendement remplace. L'amendement porte donc sur L. 423-1 du code de la consommation.	Alinéa 6 de l'ART. PREMIER = le paragraphe Art. L. 423-1 du texte (comptage : chapeau + 4 intitulés + L423-1) ; la troisième occurrence de « des » dans ce chapeau est bien « subis par des consommateurs ». L'instruction régissant cet alinéa réécrit L423-1 du code de la consommation.	2026-09-19
juste	07cf52a3588afe5d	senat	523	Adopté	Mme BATAILLE	L121-44	6	sans visée	alinea	senat/leg-pjl12-810.html	72 bis	Article 72 bis	rdonnées de tout prestataire cocontractant associé à la promotion du produit ou du service. « Art. L. 121-44. - (Non modifié) La présente section est applicable aux consommateurs et aux non-profession	I. – Après l’alinéa 9 Insérer trois alinéas ainsi rédigés : « Art. L. 121‑44‑1. – Tout fournisseur d’un service téléphonique au public, au sens du 7° de l’article L. 32 du code des postes et des communications électroniques, propose aux consommateurs avec lesquels il est en relation contractuelle un dispositif leur permettant de signaler, par messages textuels, les appels et messages textuels non sollicités émis par  […]	Tout fournisseur de produit ou de service à valeur ajoutée mentionné au premier alinéa de l'article L. 121-42 conserve, pendant un délai minimal de cinq ans après la cessation des relations contractuelles, les coordonnées de tout prestataire cocontractant associé à la promotion du produit ou du service.	//www.senat.fr/amendements/2012-2013/810/Amdt_523.html	juste	faux	agent:qwen3p8-max	agent:deepseek-v4p1-flash	agent:glm-5p3-flash	L'alinéa 9 de l'article 72 bis est bien l'alinéa « Art. L. 121-44 » (compte : I=1, titres de section=2-3, L121-42=4-7, L121-43=8, L121-44=9), conforme à la fenêtre ; l'insertion d'un L. 121-44-1 « après l'alinéa 9 » s'ancre bien après L121-44. Cet alinéa relève de l'instruction I qui réécrit la section 7 du chapitre Ier du titre II du livre Ier du code de la consommation et donne à L121-44 un contenu différent du fonds (conservation des coordonnées, repris à L121-43, remplacée par le champ d'application de la section) : il le réécrit bien.	L'alinéa 9 de l'article 72 bis est bien le paragraphe « Art. L. 121-44 » (compte : I=1, intitulés de section=2-3, L. 121-42=4-7, L. 121-43=8, L. 121-44=9), et le II du dispositif qui vise « l'alinéa 13 » (= le II de l'article) confirme ce décompte. L'insertion de « L. 121-44-1 » après cet alinéa s'ancre donc sur L121-44, que l'article 72 bis I réécrit dans la section 7 du code de la consommation.	L'alinéa 9 de l'article 72 bis (compté avec les intitulés ; confirmé par l'amendement lui-même : « Art. L. 121-44-1 » après l'alinéa 9, « II bis » après l'alinéa 13) est l'instruction « Art. L. 121-44. – (Non modifié) La présente section est applicable aux consommateurs et aux non-professionnels » : une citation qui ne réécrit rien, et qui est, en numérotation courante du code, l'article L. 121-48 (numérotation glissée). L'article L121-44 visé par l'arête (« Tout fournisseur... conserve les coordonnées... ») relève de l'instruction précédente, l'alinéa 8 (le texte « Art. L. 121-43 ») ; l'amendement, qui insère un article neuf après l'alinéa 9, n'a jamais porté sur L121-44.	2026-09-19
juste	080fd02179f6de20	assemblee	445	Rejeté	M. François-Michel Lambert	L111-3	12	sans visée	alinea	assemblee/14-ta-commission-r1574-a0.asp	4	ART. 4	de prévoyance et unions régies par le titre III du livre IX du code de la sécurité sociale. « Art. L. 111-3. – Le fabricant ou l’importateur de biens meubles informe le vendeur professionnel de la pé	Après l’alinéa 13, insérer l’alinéa suivant : « Le fabricant ou l’importateur de biens meubles met à disposition du consommateur sur son site internet une liste actualisée des réparateurs agréés ou non sur le territoire français avec leurs coordonnées. ».	Les dispositions des deux articles précédents s'appliquent sans préjudice des dispositions plus favorables aux consommateurs qui soumettent certaines activités à des règles particulières en ce qui concerne l'information du consommateur.		juste	juste	deepseek+glm	agent:deepseek-v4p1-flash	agent:glm-5p3-flash	Comptage des paragraphes de l'article 4 du texte 1574 : l'alinéa 12 crée « Art. L. 111-3 », l'alinéa 13 est son second sous-paragraphe (pièces détachées aux réparateurs agréés), l'alinéa 14 passe à L. 111-4. L'insertion « après l'alinéa 13 » (liste actualisée des réparateurs agréés mise à disposition par le fabricant ou l'importateur) tombe donc bien dans la réécriture de l'article L. 111-3 du code de la consommation.	Comptage des alinéas de l'article 4 en incluant les intitulés (convention confirmée par l'amendement 446 « après l'alinéa 15 » qui crée L. 111-4-1, et par l'amendement visant L. 111-2 à l'« alinéa 10 ») : l'alinéa 13 est le second paragraphe de « Art. L. 111-3 », réécrit par l'instruction I de l'article 4. Le dispositif insère une obligation du fabricant/importateur relative aux réparateurs agréés, qui porte donc bien sur L. 111-3.	Dans l'art. 4 du texte de commission, l'alinéa 13 est le dernier alinéa de la rédaction « Art. L. 111-3 » (chap. Ier du livre Ier du code de la consommation ainsi rédigé) ; l'alinéa 14 ouvre déjà l'art. L. 111-4. Insérer après l'alinéa 13 un alinéa sur la liste des réparateurs mise à disposition par le fabricant/importateur de biens meubles porte donc bien sur l'article L111-3, dans sa matière.	2026-09-19
faux	08188b9f6b63e72a	senat	23	Adopté	Mme BONNEFOY	L333-7	2	sans visée	alinea	senat/leg-pjl12-810.html	22 bis	Article 22 bis	'intitulé du chapitre III bis du titre III du code de la consommation sont supprimés. L'article L. 333-7 devient l'article L. 333-23 au sein d'une section 3 du même chapitre III telle qu'elle résulte	Alinéa 10 Remplacer le mot : consommateurs par les mots : personnes physiques n’agissant pas pour des besoins professionnels	Les dispositions du présent titre sont applicables au débiteur qui a procédé à une déclaration de constitution de patrimoine affecté conformément à l'article L. 526-7 du code de commerce, sous les réserves énoncées par le présent article. Elles s'appliquent à raison d'une situation de surendettement résultant uniquemen […]	//www.senat.fr/amendements/2012-2013/810/Amdt_23.html	faux	faux	deepseek+glm	agent:deepseek-v4p1-flash	agent:glm-5p3-flash		L'alinéa 10 de l'article 22 bis est le second alinéa du nouvel article L. 333-6 (« Ce registre recense … crédits accordés aux consommateurs »), que l'amendement réécrit ; l'instruction gouvernante insère la section 3 et L. 333-6, non L. 333-7. Le rattachement à L. 333-7 ne vient que de la mention I A (« L'article L. 333-7 devient L. 333-23 »), qui renumérote l'ancien article sans gouverner cet alinéa : mauvais article.	L'alinéa 10 de l'article 22 bis (comptage des paragraphes du texte en discussion) est le second alinéa du nouvel article L. 333-6 (« Ce registre recense également ... liés aux crédits accordés aux consommateurs »), seule occurrence du mot « consommateurs » ; la petite loi du Sénat confirme que la substitution a atterri dans ce nouvel article L. 333-6. L'instruction de la fenêtre (I A : L333-7 devient L333-23) gouverne l'alinéa 1, non l'alinéa 10 : l'amendement portait sur un autre article du code.	2026-09-19
juste	08305e25a26c3dc4	assemblee	344	Non soutenu	M. Bernard Gérard	L141-1-2	2	sans visée	alinea	assemblee/14-ta-commission-r1156-a0.asp	53	ART. 53	ives Article 53 Après l’article L. 141-1 du code de la consommation, il est inséré un article L. 141-1-2 ainsi rédigé : « Art. L. 141-1-2. – I. – L’autorité administrative chargée de la concurrence	Après l’alinéa 11, insérer l’alinéa suivant : « VIII bis. - Le recours de pleine juridiction formé contre les amendes administratives mentionnées au présent article s’exerce, lorsqu’elles sont prononcées sur le fondement de l’article L. 141‑1, devant la juridiction judiciaire, dans les deux mois de la notification de la décision, selon des modalités déterminées par décret en Conseil d’État. »	I. ― L'autorité administrative chargée de la concurrence et de la consommation est l'autorité compétente pour prononcer les amendes administratives sanctionnant les manquements aux I à III de l'article L. 141-1 ainsi que l'inexécution des mesures d'injonction prévues au VII du même article L. 141-1. II. ― L'action de l […]			juste	agent:qwen3p8-max		agent:glm-5p3-flash	L'alinéa 11 de l'article 53 est le paragraphe VIII du nouvel article L. 141-1-2 que cet article insère après L. 141-1 du code de la consommation (unique instruction de l'article 53 : intro=alinéa 1, I=2, II=3-4, III=5, IV=6-7, V=8, VI=9, VII=10, VIII=11, IX=12) ; le « VIII bis » inséré s'intercale entre VIII et IX et ajoute bien un paragraphe à L. 141-1-2, la mention de L. 141-1 dans le dispositif n'étant que le fondement des amendes.		Alinéa 11 de l'article 53 (chapeau compris) est l'alinéa VIII du nouveau L. 141-1-2, créé par l'instruction insérant cet article après L. 141-1 du code de la consommation ; le dispositif insère justement un « VIII bis » après lui. L'amendement portait donc bien sur L141-1-2.	2026-09-19
faux	08d694ae3a2c2f86	senat	1697	Adopté	M. PILLET	L113-3	1	sans visée	alinea	senat/leg-pjl14-371.html	12	Article 12	l'égalité des chances économiques. » II. - La première phrase du troisième alinéa de l'article L. 113-3 du code de la consommation est complétée par les mots : « du présent code, ainsi qu'aux prestat	I. – Alinéa 24, seconde phrase Supprimer cette phrase. II. – Après l’alinéa 24 Insérer un alinéa ainsi rédigé : Toutefois, les dispositions tarifaires fixées en vertu de cet article demeurent en vigueur jusqu'à leur modification opérée conformément aux I à I quinquies du présent article. III. – Alinéa 26 Remplacer les références : L. 462-1, L. 462-4, L. 464-1 par la référence : L. 462-2-1	Tout vendeur de produit ou tout prestataire de services doit, par voie de marquage, d'étiquetage, d'affichage ou par tout autre procédé approprié, informer le consommateur sur les prix, les limitations éventuelles de la responsabilité contractuelle et les conditions particulières de la vente, selon des modalités fixées […]	//www.senat.fr/amendements/2014-2015/371/Amdt_1697.html	faux	faux	deepseek+glm	agent:deepseek-v4p1-flash	agent:glm-5p3-flash		Le dispositif cible les alinéas 24 et 26 de l'article 12 : l'alinéa 24 est le III (abrogation de l'article 1er de la loi du 29 mars 1944 et clause de sauvegarde) et l'alinéa 26 le IV-1° (renvois du code de commerce applicables à Wallis-et-Futuna). L'instruction qui réécrit L. 113-3 est le II (alinéa 23) et le IV-2° (alinéa 27), non visés : l'amendement ne porte donc pas sur l'article L. 113-3.	Le dispositif vise l'alinéa 24 (seconde phrase « Toutefois, les dispositions tarifaires… », qui appartient à l'instruction III : abrogation de l'article 1er de la loi du 29 mars 1944) et l'alinéa 26 (références L. 462-1/L. 462-4/L. 464-1 du code de commerce dans l'instruction IV, Wallis-et-Futuna). L'instruction qui réécrit L. 113-3 du code de la consommation est l'instruction II, soit l'alinéa 23 de l'article 12, que l'amendement ne touche pas : l'alinéa cité relève d'une autre instruction.	2026-09-19
juste	0938c60d6eb9980a	senat	232 rect.	Rejeté	M. JOMIER	L111-4	5	sans visée	alinea	senat/leg-pjl18-728.html	4	Article 4	nt précisées par décret en Conseil d’État. »  II. – (Supprimé) Article 4  I. – L’article L. 111-4 du code de la consommation est ainsi modifié :  1° La première phrase du premier alinéa est	Alinéas 2 à 4 Remplacer ces alinéas par quatre alinéas ainsi rédigés : 1° Le premier alinéa est ainsi rédigé : « Le fabricant ou l’importateur de biens meubles fournit obligatoirement aux vendeurs professionnels ou aux réparateurs, agréés ou non, qui le demandent les pièces détachées indispensables à l’utilisation des biens vendus, dans un délai de trente jours et pendant une période de dix ans après la fin de la dis […]	Le fabricant ou l'importateur de biens meubles informe le vendeur professionnel de la période pendant laquelle ou de la date jusqu'à laquelle les pièces détachées indispensables à l'utilisation des biens sont disponibles sur le marché. Cette information est délivrée obligatoirement au consommateur par le vendeur de man […]	//www.senat.fr/amendements/2018-2019/728/Amdt_232.html	juste	juste	deepseek+glm	agent:deepseek-v4p1-flash	agent:glm-5p3-flash		L'amendement 232 rect. remplace les alinéas 2 à 4 de l'article 4 du texte : ce sont exactement les points 1° à 3° du I, qui réécrivent L. 111-4 du code de la consommation ; le dispositif et l'exposé réécrivent bien cet article. Cibles multiples (5) dans l'article 4, mais la voie alinéa lève l'ambiguïté.	Dispositif vise alinéas 2 à 4 de l'article 4 ; d'après le texte, ces alinéas sont les 1°, 2° et 3° régis par l'instruction « I. – L'article L. 111-4 du code de la consommation est ainsi modifié », qui réécrit bien L111-4 (la partie II, alinéa 5 et suivants, vise d'autres cibles). Contenu du remplacement (fourniture de pièces détachées) cohérent avec L111-4.	2026-09-19
juste	09d82f8108b13468	assemblee	95	Non soutenu	M. Lionel Tardy	L136-1	2	sans visée	alinea	assemblee/14-ta-commission-r1574-a0.asp	17 bis	ART. 17 BIS	I du livre Ier du code de la consommation est ainsi modifié : 1° Le premier alinéa de l’article L. 136-1 est ainsi modifié : a) Après le mot : « écrit », sont insérés les mots : « , par lettre nominat	À l’alinéa 5, supprimer les mots : « , dans un encadré apparent, ».	Le professionnel prestataire de services informe le consommateur par écrit, au plus tôt trois mois et au plus tard un mois avant le terme de la période autorisant le rejet de la reconduction, de la possibilité de ne pas reconduire le contrat qu'il a conclu avec une clause de reconduction tacite. Lorsque cette informati […]		juste	juste	deepseek+glm	agent:deepseek-v4p1-flash	agent:glm-5p3-flash		Le 5e alinéa de l'article 17 bis du texte (chapeau = alinéa 1, l'annotation « (Non modifié) » n'est pas un alinéa) est la phrase ajoutée au premier alinéa de L. 136-1 : « Cette information… mentionne, dans un encadré apparent, la date limite de résiliation. » ; le dispositif en supprime exactement les mots cités et l'instruction gouvernante (1° b) complète donc bien l'article L. 136-1 du code de la consommation.	L'alinéa 5 de l'article 17 bis est la phrase ajoutée au premier alinéa de L. 136-1 (« Cette information… mentionne, dans un encadré apparent, la date limite de résiliation. ») et contient exactement les mots que l'amendement supprime ; l'instruction gouvernante (1°) modifie bien l'article L136-1 du code de la consommation.	2026-09-19
