verdict	cle	chambre	amendement	sort	auteur	article	cibles_de_l_article	vise	voie	texte	article_du_texte	subdivision	fenetre	dispositif	article_du_fonds	url	verdict_bis	verdict_ter	juge	juge_bis	juge_ter	commentaire	commentaire_bis	commentaire_ter	date_jugement
juste	4be93c5b3225cde3	assemblee	897	Non soutenu	M. Julien Aubert	L213-1	1	sans visée	article_entier	assemblee/14-ta-commission-r2230-a0.asp	22 bis	ART. 22 BIS	isagé » ; 3° L’article L. 541-39 est abrogé. Article 22 bis (nouveau) Après le 3° de l’article L. 213-1 du code de la consommation, il est inséré 4° ainsi rédigé : « 4° Soit sur la durée de vie du pr	Supprimer cet article.	Sera puni d'un emprisonnement de trois mois au moins, deux ans au plus et d'une amende de 1 000 F au moins, 250 000 F au plus ou de l'une de ces deux peines seulement quiconque, qu'il soit ou non partie au contrat, aura trompé ou tenté de tromper le contractant, par quelque moyen en procédé que ce soit, même par l'inte […]		juste		sonnet-A	sonnet-B		L'article 22 bis (nouveau) n'insère qu'un 4° à l'article L213-1 du code de la consommation, rien d'autre : Supprimer cet article porte bien uniquement sur L213-1.	L'article 22 bis n'insère qu'un 4° à l'article L213-1 du code de la consommation, rien d'autre.		2026-09-24
faux	67a6762f57343c11	assemblee	46	Tombé	M. Philippe Houillon	L141-1	1	sans visée	article_entier	assemblee/14-ta-commission-r2866-a0.asp	13	ART. 13	ins trois jours avant. » ; 6° Le 4° de l’article 53 est abrogé. II. – Après le III de l'article L. 141-1 du code de la consommation, il est inséré un III bis ainsi rédigé : « III bis. – Sont recherché	Supprimer cet article.	I. - Sont constatées et poursuivies dans les conditions fixées par les articles 45, premier et troisième alinéa, 46, 47 et 52 de l'ordonnance n° 86-1243 du 1er décembre 1986 relative à la liberté des prix et de la concurrence, reproduits au paragraphe IV ci-après, les infractions aux dispositions prévues au présent cod […]		faux		sonnet-A	sonnet-B		L'article 13 réécrit surtout la loi n° 71-1130 sur les avocats ; le III bis sur L141-1 n'est qu'un ajout secondaire au II : Supprimer cet article ne vise pas que L141-1.	L'article 13 réécrit surtout la loi n°71-1130 sur les professions judiciaires (art. 5, 5-1, 8, 8-1, 10, 10-1, 53) ; L141-1 n'est complété qu'en II.		2026-09-24
faux	6d7532fb872be64b	assemblee	962	Rejeté	M. Nicolas Dhuicq	L141-1	1	sans visée	article_entier	assemblee/14-ta-commission-r2498-a0.asp	13	ART. 13	du service rendu. » ; 6° (nouveau) Le 4° de l’article 53 est abrogé ; II. – Le III de l’article L. 141-1 du code de la consommation est complété par un 16° ainsi rédigé : « 16° Du deuxième alinéa de l	Supprimer cet article.	I. - Sont constatées et poursuivies dans les conditions fixées par les articles 45, premier et troisième alinéa, 46, 47 et 52 de l'ordonnance n° 86-1243 du 1er décembre 1986 relative à la liberté des prix et de la concurrence, reproduits au paragraphe IV ci-après, les infractions aux dispositions prévues au présent cod […]		faux		sonnet-A	sonnet-B		L'article 13 (I) réécrit surtout la loi n° 71-1130 sur les avocats ; le II qui complète L141-1 n'en est qu'un volet secondaire : Supprimer cet article ne vise pas que L141-1.	L'article 13 réécrit surtout la loi n°71-1130 sur les professions judiciaires (art. 5, 8, 8-1, 10, 53) ; L141-1 n'est complété qu'en II.		2026-09-24
juste	6fc3bf5688cc0651	assemblee	283	Adopté	LE GOUVERNEMENT	L141-1	1	sans visée	article_entier	assemblee/14-ta-commission-r2988-a0.asp	40 quater	ART. 40 QUATER	pplicables à ces mêmes manquements. » Article 40 quater (Non modifié) Au 9° du III de l’article L. 141-1 du code de la consommation, après la référence : « L. 347-1 », sont insérées les références : «	À la fin, substituer aux références : « L. 314‑10‑1 et L. 314‑10‑2 » les références : « L. 311‑4‑1, L. 314‑10‑1, L. 314‑10‑2 et L. 342‑5 ».	I. - Sont constatées et poursuivies dans les conditions fixées par les articles 45, premier et troisième alinéa, 46, 47 et 52 de l'ordonnance n° 86-1243 du 1er décembre 1986 relative à la liberté des prix et de la concurrence, reproduits au paragraphe IV ci-après, les infractions aux dispositions prévues au présent cod […]		juste		sonnet-A	sonnet-B		L'article 40 quater (Non modifié) ne touche que le 9° du III de L141-1 ; la substitution de références demandée reste dans ce seul article.	L'article 40 quater n'insère que des références dans le 9° du III de L141-1 ; le dispositif ne fait que retoucher cette même liste de références.		2026-09-24
faux	735ae180f644176f	assemblee	1310		Mme Anne-Laure Blin	L242-37	1	sans visée	article_entier	assemblee/17-ta-commission-r1191-a0.asp	10	ART. 10	loi n° du de simplification de la vie économique. » III (nouveau). – Aux articles L. 242‑6 et L. 242-37 du code de la consommation, les mots : « d’une peine d’emprisonnement de deux ans et » sont su		Le non-respect des obligations prévues à l'article L. 224-99 est puni d'une peine d'emprisonnement de deux ans et d'une amende de 150 000 euros.		faux		sonnet-A	sonnet-B		L'article 10 modifie d'abord le code monétaire et financier puis le code de commerce avant de toucher L242-37 au III : Supprimer cet article ne porte pas que sur L242-37.	L'article 10 modifie aussi le code monétaire et financier, le code de commerce et L242-6 du code de la consommation en plus de L242-37.		2026-09-24
faux	7a27c616598b7b1c	assemblee	1412		Mme Lisa Belluco	L242-37	1	sans visée	article_entier	assemblee/17-ta-commission-r1191-a0.asp	10	ART. 10	loi n° du de simplification de la vie économique. » III (nouveau). – Aux articles L. 242‑6 et L. 242-37 du code de la consommation, les mots : « d’une peine d’emprisonnement de deux ans et » sont su		Le non-respect des obligations prévues à l'article L. 224-99 est puni d'une peine d'emprisonnement de deux ans et d'une amende de 150 000 euros.		faux		sonnet-A	sonnet-B		L'article 10 modifie d'abord le code monétaire et financier puis le code de commerce avant de toucher L242-37 au III : Supprimer cet article ne porte pas que sur L242-37.	L'article 10 modifie aussi le code monétaire et financier, le code de commerce et L242-6 du code de la consommation en plus de L242-37.		2026-09-24
faux	7bc4626703a26498	assemblee	1809	Adopté	Mme Claire Lejeune	L242-37	1	sans visée	article_entier	assemblee/17-ta-commission-r1191-a0.asp	10	ART. 10	loi n° du de simplification de la vie économique. » III (nouveau). – Aux articles L. 242‑6 et L. 242-37 du code de la consommation, les mots : « d’une peine d’emprisonnement de deux ans et » sont su	Supprimer cet article.	Le non-respect des obligations prévues à l'article L. 224-99 est puni d'une peine d'emprisonnement de deux ans et d'une amende de 150 000 euros.		faux		sonnet-A	sonnet-B		L'article 10 modifie d'abord le code monétaire et financier puis le code de commerce avant de toucher L242-37 au III : Supprimer cet article ne porte pas que sur L242-37.	L'article 10 modifie aussi le code monétaire et financier, le code de commerce et L242-6 du code de la consommation en plus de L242-37.		2026-09-24
faux	813df8c28e4314c5	assemblee	541	Rejeté	M. Patrick Hetzel	L141-1	1	sans visée	article_entier	assemblee/14-ta-commission-r2498-a0.asp	13	ART. 13	du service rendu. » ; 6° (nouveau) Le 4° de l’article 53 est abrogé ; II. – Le III de l’article L. 141-1 du code de la consommation est complété par un 16° ainsi rédigé : « 16° Du deuxième alinéa de l	Supprimer cet article.	I. - Sont constatées et poursuivies dans les conditions fixées par les articles 45, premier et troisième alinéa, 46, 47 et 52 de l'ordonnance n° 86-1243 du 1er décembre 1986 relative à la liberté des prix et de la concurrence, reproduits au paragraphe IV ci-après, les infractions aux dispositions prévues au présent cod […]		faux		sonnet-A	sonnet-B		L'article 13 (I) réécrit surtout la loi n° 71-1130 sur les avocats ; le II qui complète L141-1 n'en est qu'un volet secondaire : Supprimer cet article ne vise pas que L141-1.	L'article 13 réécrit surtout la loi n°71-1130 sur les professions judiciaires (art. 5, 8, 8-1, 10, 53) ; L141-1 n'est complété qu'en II.		2026-09-24
faux	828727955db82cec	assemblee	779	Tombé	M. André Chassaigne	L141-1	1	sans visée	article_entier	assemblee/14-ta-commission-r2866-a0.asp	13	ART. 13	ins trois jours avant. » ; 6° Le 4° de l’article 53 est abrogé. II. – Après le III de l'article L. 141-1 du code de la consommation, il est inséré un III bis ainsi rédigé : « III bis. – Sont recherché	Supprimer cet article.	I. - Sont constatées et poursuivies dans les conditions fixées par les articles 45, premier et troisième alinéa, 46, 47 et 52 de l'ordonnance n° 86-1243 du 1er décembre 1986 relative à la liberté des prix et de la concurrence, reproduits au paragraphe IV ci-après, les infractions aux dispositions prévues au présent cod […]		faux		sonnet-A	sonnet-B		L'article 13 réécrit surtout la loi n° 71-1130 sur les avocats ; le III bis sur L141-1 n'est qu'un ajout secondaire au II : Supprimer cet article ne vise pas que L141-1.	L'article 13 réécrit surtout la loi n°71-1130 sur les professions judiciaires (art. 5, 5-1, 8, 8-1, 10, 10-1, 53) ; L141-1 n'est complété qu'en II.		2026-09-24
faux	8961b76d1fdbbc54	assemblee	43		M. Arnaud Richard	L215-2-4	1	sans visée	article_entier	assemblee/14-ta-commission-r0434-a0.asp	2	ART. 2	du chapitre V du titre Ier du livre II du code de la consommation est complétée par un article L. 215-2-4 ainsi rédigé : « Art. L. 215-2-4. – Les agents mentionnés à l’article L. 215-1 sont habilités	Dans le III de l’article L. 863-8 du code de la sécurité sociale créé par le I de cet article, remplacer le mot : « droits » Par le mot : « garanties »	Les agents mentionnés à l'article L. 215-1 sont habilités à rechercher et à constater, dans les conditions prévues au présent livre, les infractions à la loi n° 2010-729 du 30 juin 2010 tendant à suspendre la commercialisation de tout conditionnement comportant du bisphénol A et destiné à recevoir des produits alimenta […]		faux		sonnet-A	sonnet-B		Le dispositif modifie le III de l'article L. 863-8 du code de la sécurité sociale, non L215-2-4 du code de la consommation, seul contenu de l'article 2 de ce texte : cible erronée.	Le dispositif porte sur le III (L863-8 du code de la sécurité sociale) ; l'article 2 tel qu'imprimé dans ce texte ne comporte que l'insertion de L215-2-4, sans III ni L863-8.		2026-09-24
