verdict	cle	chambre	amendement	sort	auteur	article	formule	dossier	subdivision	dispositif	article_du_fonds	url	verdict_bis	verdict_ter	juge	juge_bis	juge_ter	commentaire	commentaire_bis	commentaire_ter	date_jugement
juste	2d32c03bdd85a811	senat	37217	Rejeté	Mme GUILLOTIN	L111-4	inséré	JORFDOLE000043113774	art. add. avant Article 13	Avant l’article 13 Insérer un article additionnel ainsi rédigé : I. – Après la première phrase du premier alinéa de l’article L. 111‑4 du code de la consommation, est insérée une phrase ainsi rédigée : « Il offre notamment la possibilité au consommateur de pouvoir changer aisément et par lui‑même, lorsque cela est possible, la batterie en lui permettant l’accès à cette pièce de rechange pour une durée de dix ans à compter de la dernière date de commercialisation du produit. » II. – Le I entre en vigueur le 1 er janvier 2022.	L111-4 (2016-07-01) Le fabricant ou l'importateur de biens meubles informe le vendeur professionnel de la période pendant laquelle ou de la date jusqu'à laquelle les pièces détachées indispensables à l'utilisation des biens sont disponibles sur le marché. Cette information est délivrée obligatoirement au consommateur par le vendeur de man […]	//www.senat.fr/amendements/2020-2021/667/Amdt_1222.html	juste		agent:claude-sonnet-5	agent:claude-sonnet-5		«Après la première phrase du premier alinéa de l'article L. 111-4 ..., est insérée une phrase» sur le remplacement de la batterie : modifie bien L. 111-4. Rejeté, mais vise bien l'article ; lignée 2 (2016- ) correcte pour un amendement de 2021.	« Après la première phrase du premier alinéa de l'article L. 111-4 ..., est insérée une phrase ... » — insertion directe dans la lignée 2 (2016-2022), en vigueur lors du dépôt (2020-2021), la lignée 1 étant déjà abrogée.		2026-09-21
juste	2e26fe87319fed40	assemblee	4410	Rejeté	Mme Laure de La Raudière	L141-1-2	rédigé	JORFDOLE000027383756	ART. 53	I. – Substituer à l’alinéa 2 les douze alinéas suivants : « Art. L. 141‑1‑2 – I. – L’autorité administrative chargée de la concurrence et de la consommation comprend une commission des sanctions. « Cette commission est l’autorité compétente pour prononcer les amendes administratives sanctionnant les manquements aux I à III de l’article L. 141‑1 ainsi que l’inexécution des mesures d’injonction prévues au VII du même article. « Dans l’exercice de leurs attributions, les membres de la commission des sanctions ne reçoivent d’instruction d’aucune autorité. Ils sont indépendants et ne peuvent exerce […]	L141-1-2 (2014-03-19) I. ― L'autorité administrative chargée de la concurrence et de la consommation est l'autorité compétente pour prononcer les amendes administratives sanctionnant les manquements aux I à III de l'article L. 141-1 ainsi que l'inexécution des mesures d'injonction prévues au VII du même article L. 141-1. II. ― L'action de l […]		juste		agent:claude-sonnet-5	agent:claude-sonnet-5		Substitue à l'alinéa 2 de l'art. 53 du projet une réécriture complète de «Art. L. 141-1-2» créant une commission des sanctions, exactement à l'emplacement du texte qui crée effectivement L. 141-1-2 dans la loi (première version au 2014-03-19, date de promulgation). Rejeté, mais vise bien A.	Vérifié dans le texte de commission (ART. 53) : l'alinéa 2 substitué par l'amendement suit le même plan de numérotation que le projet, qui installe Art. L. 141-1-2 à cet alinéa précis ; l'amendement propose donc une autre rédaction du même article, rejetée mais bien visée.		2026-09-21
juste	2fb06d42b59b86fd	senat	28003	Rejeté	M. CAMANI	L111-5-1	abrogé	JORFDOLE000031589829	Article 22	Rédiger ainsi cet article : I. – Après l’article L. 100 du code des postes et des communications électroniques, tel qu’il résulte de l’article 40 de la présente loi, sont insérés trois articles ainsi rédigés : « Art. L. 101. – On entend par opérateur de plateforme en ligne toute personne physique ou morale proposant, à titre professionnel, de manière rémunérée ou non, un service de communication en ligne reposant sur : « 1° Le classement ou le référencement de contenus, de biens ou de services proposés ou mis en ligne par des tiers ; « 2° Ou la mise en relation de plusieurs parties en vue de l […]	L111-5-1 (2015-08-08) Sans préjudice des obligations d'information prévues à l'article 19 de la loi n° 2004-575 du 21 juin 2004 pour la confiance dans l'économie numérique, toute personne dont l'activité consiste à mettre en relation, par voie électronique, plusieurs parties en vue de la vente d'un bien, de la fourniture d'un service ou de  […]	//www.senat.fr/amendements/2015-2016/535/Amdt_575.html	juste		agent:claude-sonnet-5	agent:claude-sonnet-5		«II. – L'article L. 111-5-1 du code de la consommation est abrogé.» : abrogation explicite, en fin d'un article par ailleurs consacré à un autre code. Seule lignée.	« II. – L'article L. 111-5-1 du code de la consommation est abrogé » — abrogation explicite, seule lignée existante (2015-2016).		2026-09-21
juste	302fbf1f21922eab	senat	26872	Rejeté	LE GOUVERNEMENT	L733-9	rédigé	JORFDOLE000030962821	Article 18 sexies (Supprimé)	A. – Rétablir cet article dans la rédaction suivante : I. – Le livre VII du code de la consommation est ainsi modifié : 1° Au premier alinéa de l’article L. 711‑5, les références : « L. 741‑3, L. 741‑7, L. 741‑8 » sont remplacées par les références : « L. 741‑2, L. 741‑6 et L. 741‑7 » ; 2° Le second alinéa de l’article L. 711‑8 est ainsi modifié : a) Les mots : « par l’article L. 733‑1, jusqu’à l’homologation par le juge des mesures recommandées en application des articles » sont remplacés par la référence : « aux articles L. 733‑1, » ; b) Les références : « L. 733‑7, L. 733‑8 » sont remplacée […]	L733-9 (2016-07-01) Lorsque le débiteur a déjà bénéficié d'une mesure de rétablissement personnel prévue aux 1° et 2° de l'article L. 724-1 et qu'il saisit de nouveau la commission, celle-ci peut, si elle estime que la situation du débiteur est de nouveau irrémédiablement compromise et après avis du membre de la commission justifiant d'un […]	//www.senat.fr/amendements/2015-2016/840/Amdt_17.html	juste		agent:claude-sonnet-5	agent:claude-sonnet-5		«14° Les articles L. 733-6 à L. 733-11 sont remplacés par des articles L. 733-6 à L. 733-9 ainsi rédigés : ... Art. L. 733-9. – ...» : crée le nouvel article L. 733-9. Seule lignée.	Le 14° dispose : « Les articles L. 733-6 à L. 733-11 sont remplacés par des articles L. 733-6 à L. 733-9 ainsi rédigés : ... Art. L. 733-9. – En l'absence de contestation ... » — vérifié : la version en vigueur de L733-9 à compter de 2018-01-01 reprend mot pour mot ce texte, donc l'amendement rejeté visait la lignée qui a fini par recevoir ce contenu.		2026-09-21
juste	30771ccbf331ba8b	assemblee	4351	Adopté	Mme Catherine Vautrin	L113-9	rédigé	JORFDOLE000027383756	ART. 4	I. – Supprimer les alinéas 27 et 28. II. – En conséquence, après l’alinéa 34, insérer les quatre alinéas suivants : « Art. L. 113‑8. - Les transporteurs aériens et personnes physiques ou morales commercialisant des titres de transport aérien remboursent les taxes et redevances individualisées et affichées comme telles dans le prix du titre qu’ils ont vendu, dont l’exigibilité procède de l’embarquement effectif du passager, lorsque le titre n’est plus valide et n’a pas donné lieu à transport. Ce remboursement intervient au plus tard trente jours à compter de la date de réception de la demande q […]	L113-9 (2014-06-14) Tout manquement à l'article L. 113-8 est passible d'une amende administrative dont le montant ne peut excéder 3 000 € pour une personne physique et 15 000 € pour une personne morale. L'amende est prononcée dans les conditions prévues à l'article L. 141-1-2.		juste		agent:claude-sonnet-5	agent:claude-sonnet-5		Insère «Art. L. 113-9. - Tout manquement à l'article L. 113-8 ... 15 000 € pour une personne morale. L'amende est prononcée dans les conditions prévues à l'article L. 141-1-2.» — texte identique mot pour mot à la version en vigueur du fonds (2014-06-14) : crée bien l'article, adopté.	« Art. L. 113-9. - Tout manquement à l'article L. 113-8 est passible d'une amende administrative... » — texte identique mot pour mot à la version en vigueur de L113-9 depuis le 2014-06-14, confirmant que cet amendement adopté a bien rédigé cet article.		2026-09-21
juste	3081ed225258dddb	assemblee	4437	Rejeté	Mme Michèle Bonneton	L111-3	rédigé	JORFDOLE000027383756	ART. 4	Rédiger ainsi les alinéas 12 et 13 : « Art. L 111‑3. – A compter du 1er janvier 2015, le fabricant ou l’importateur est tenu de fournir au consommateur, sur simple demande, les pièces détachées et les notices indispensables à la réparation et à l’utilisation du bien vendu. Les pièces détachées sont disponibles sur le marché dans un délai d’un mois et pendant une période minimale de cinq ans à compter de la mise sur le marché du bien. « Cette information est obligatoirement délivrée par le fabricant ou l’importateur au vendeur professionnel qui la délivre à son tour au consommateur avant la con […]	L111-3 (1993-07-27) Les dispositions des deux articles précédents s'appliquent sans préjudice des dispositions plus favorables aux consommateurs qui soumettent certaines activités à des règles particulières en ce qui concerne l'information du consommateur.		juste		agent:claude-sonnet-5	agent:claude-sonnet-5		«Rédiger ainsi les alinéas 12 et 13 : Art. L 111-3. – A compter du 1er janvier 2015, le fabricant ou l'importateur est tenu de fournir ... les pièces détachées ...» : réécriture complète, rejetée mais vise bien L. 111-3 (dont la lignée 1, en vigueur à l'époque, a d'ailleurs été modifiée sur ce même thème à l'entrée en vigueur de la loi).	Vérifié dans le texte de commission (ART. 4, alinéas 12-13) : le plan du projet assigne déjà à cet emplacement Art. L. 111-3, dont la version du 2014-06-14 (même lignée) correspond au texte sur le fabricant/importateur ; l'amendement rejeté propose une autre rédaction du même article, donc bien visé.		2026-09-21
juste	30941ce7b7e89a2b	assemblee	3799	Adopté	M. Dominique Potier	L332-10	inséré	JORFDOLE000027383756	APRÈS ART. 18 A	I. – Le code de la consommation est ainsi modifié : 1° À la deuxième phrase de l’avant‑dernier alinéa de l’article L. 331‑6, au deuxième alinéa et à la première phrase du huitième alinéa de l’article L. 331‑7 et à l’avant‑dernière phrase du second alinéa de l’article L. 332‑10, le mot : « huit » est remplacé par le mot : « cinq » ; 2° Après la deuxième phrase de l’avant-dernier alinéa de l’article L. 331‑6 est insérée une phrase ainsi rédigée : « Cette durée maximale ne prend pas en compte les mesures de report de l’intégralité des paiements des dettes. » ; 3° Après la première phrase du huiti […]	L332-10 (2003-08-02) A titre exceptionnel, s'il estime que la liquidation judiciaire peut être évitée, le juge établit, le cas échéant sur proposition du mandataire, un plan comportant les mesures visées à l'article L. 331-7. Le jugement qui arrête le plan le rend opposable à tous. La durée du plan est fixée par le juge. Elle ne peut excéd […]		juste		agent:claude-sonnet-5	agent:claude-sonnet-5		«1° ... à l'avant-dernière phrase du second alinéa de l'article L. 332-10, le mot huit est remplacé par le mot cinq» et «5° Le second alinéa de l'article L. 332-10 est complété par une phrase» : modifie bien L. 332-10, au-delà de la simple citation. Seule lignée.	Le 3° et le 5° modifient l'article L. 332-10 (est insérée une phrase..., est complété par une phrase...) — modifications directes, seule lignée existante (2003-2016).		2026-09-21
juste	33f75d450fa8617d	senat	26909	Retiré	M. BIGOT	L724-3	modifié	JORFDOLE000030962821	Article 18 sexies (Supprimé)	Rétablir cet article dans la rédaction suivante : I. – Le livre VII du code de la consommation est ainsi modifié : 1° Au premier alinéa de l’article L. 711‑5, les références : « L. 741‑3, L. 741‑7, L. 741‑8 » sont remplacées par les références : « L. 741‑2, L. 741‑6 et L. 741‑7 » ; 2° Le second alinéa de l’article L. 711‑8 est ainsi modifié : a) Les mots : « par l’article L. 733‑1, jusqu’à l’homologation par le juge des mesures recommandées en application des articles » sont remplacés par la référence : « aux articles L. 733‑1, » ; b) Les références : « L. 733‑7, L. 733‑8 » sont remplacées par […]	L724-3 (2016-07-01) Dans le cas mentionné à l'article L. 724-2, après avoir constaté la bonne foi du débiteur, la commission recommande un rétablissement personnel sans liquidation judiciaire ou saisit le juge du tribunal d'instance aux fins d'ouverture d'une procédure de rétablissement personnel avec liquidation judiciaire. Cette recomma […]	//www.senat.fr/amendements/2015-2016/840/Amdt_55.html	juste		agent:claude-sonnet-5	agent:claude-sonnet-5		«7° L'article L. 724-3 est ainsi modifié : a) ... le mot recommande est remplacé par le mot impose ; b) ...» : modifie le texte de l'article. Retiré, mais vise bien L. 724-3 ; seule lignée.	Le 7° dispose : « L'article L. 724-3 est ainsi modifié : a) ... recommande ... remplacé par ... impose ... » — vérifié : la version en vigueur de L724-3 à compter du 2018-01-01 porte bien la commission impose..., confirmant que l'amendement retiré visait le changement finalement adopté.		2026-09-21
faux	3427fc424216a4f6	assemblee	3794		LE GOUVERNEMENT	L115-16	modifié	JORFDOLE000027383756	ART. 24	Rédiger ainsi le premier alinéa : « I. – L’article L. 115-16 du code de la consommation est ainsi modifié : »	L115-16 (1993-07-27) Quiconque aura soit apposé, soit fait apparaître, par addition, retranchement ou par une altération quelconque, sur des produits, naturels ou fabriqués, mis en vente ou destinés à être mis en vente, des appellations d'origine qu'il savait inexactes sera puni d'un emprisonnement de trois mois au moins, d'un an au plus,  […]		faux		agent:claude-sonnet-5	agent:claude-sonnet-5		Le dispositif entier est : «Rédiger ainsi le premier alinéa : I. – L'article L. 115-16 du code de la consommation est ainsi modifié :». Or le premier alinéa de l'art. 24 du texte de commission (BTC1156) dit déjà mot pour mot «L'article L. 115-16 ... est ainsi modifié :», suivi de 1° à 7° substantiels non touchés par cet amendement : celui-ci se borne à préfixer le repère I. – devant la même phrase, sans toucher au contenu de L. 115-16. C'est une ancre de plan, pas une modification de l'article.	Le dispositif entier se limite à Rédiger ainsi le premier alinéa : I. – L'article L. 115-16 du code de la consommation est ainsi modifié : ; comparé au texte de base (ART. 24, alinéa 1, identique sans le I. –), l'amendement ne fait qu'ajouter ce repère, sans toucher aux 1° à 7° qui portent les modifications réelles — pure reformulation du chapeau, sans effet propre sur L115-16.		2026-09-21
juste	34edc52d9685330e	senat	27976	Non soutenu	M. REQUIER	L134-1	modifié	JORFDOLE000031589829	art. add. après Article 33	Après l'article 33 Insérer un article additionnel ainsi rédigé : L’article L. 134-1 du code de la consommation est ainsi modifié : 1° Au début, est ajoutée la mention : « I. – » ; 2° Il est ajouté un II ainsi rédigé : « II. – Les professionnels vendeurs ou prestataires de services doivent indiquer si le bénéficiaire du contrat est mineur. Les règles inhérentes à la protection des mineurs s’appliquent. »	L134-1 (1993-07-27) Les professionnels vendeurs ou prestataires de services doivent remettre à toute personne intéressée qui en fait la demande un exemplaire des conventions qu'ils proposent habituellement.	//www.senat.fr/amendements/2015-2016/535/Amdt_548.html	juste		agent:claude-sonnet-5	agent:claude-sonnet-5		«2° Il est ajouté un II ainsi rédigé : II. – Les professionnels vendeurs ou prestataires de services doivent indiquer si le bénéficiaire du contrat est mineur...» : ajoute une disposition nouvelle et substantielle à L. 134-1 (au-delà du seul ajout du repère I. – au 1°). Seule lignée.	« Il est ajouté un II ainsi rédigé : II. – Les professionnels vendeurs ... doivent indiquer si le bénéficiaire du contrat est mineur... » — ajout d'un contenu normatif nouveau, modification directe de la seule lignée existante (1993-2016).		2026-09-21
