verdict	cle	chambre	amendement	sort	auteur	article	cibles_de_l_article	vise	voie	texte	article_du_texte	subdivision	fenetre	dispositif	article_du_fonds	url	verdict_bis	verdict_ter	juge	juge_bis	juge_ter	commentaire	commentaire_bis	commentaire_ter	date_jugement
juste	0fa5e49a045564ee	assemblee	5	Non soutenu	M. Sébastien Cazenove	L111-7-3	2	sans visée	alinea	assemblee/15-ta-commission-r4700-a0.asp	1er	ART. PREMIER	de la consommation est ainsi modifié : 1° Après l’article L. 111-7-2, il est inséré un article L. 111-7-3 ainsi rédigé : « Art. L. 111-7-3. – Les opérateurs de plateformes en ligne mentionnés à l’arti	À l’alinéa 3, après le mot : « tiers, » insérer les mots : « sur la performance énergétique portant sur la consommation énergétique de l’usage numérique ».	L111-7-3 (2023-10-01) — écrit par la loi du dossier, 2023-10-01 : Les opérateurs de plateformes en ligne mentionnés à l'article L. 111-7 du présent code et les personnes qui fournissent des services de communications interpersonnelles non fondés sur la numérotation, au sens du 6° quater de l'article L. 32 du code des p […]		juste		sonnet-juge-a	sonnet-juge-b		« tiers, » est dans l'alinéa 3, le texte même de L111-7-3 créé par le 1° de l'article 1er.	L'alinéa 3 est le corps de « Art. L. 111-7-3. – … » créé par l'article, et « tiers, » y figure avant « et sur leur propre sécurisation ».		2026-09-26
juste	122c6cdac664cfe1	assemblee	8	Adopté	M. Christophe Naegelen	L111-7-3	2	sans visée	alinea	assemblee/15-propositions-pion3473.asp	1er	ART. PREMIER	de la consommation est ainsi modifié : 1° Après l’article L. 111-7-2, il est inséré un article L. 111-7-3 ainsi rédigé : « Art. L. 111-7-3. – Les fournisseurs de services de communication au public en	I. – Au début de la première phrase de l’alinéa 5, substituer aux mots : « Le diagnostic est présenté » les mots : « La certification est présentée ». II. – En conséquence, à la même phrase du même alinéa, substituer au mot : « accompagné » le mot : « accompagnée ».	L111-7-3 (2023-10-01) — écrit par la loi du dossier, 2023-10-01 : Les opérateurs de plateformes en ligne mentionnés à l'article L. 111-7 du présent code et les personnes qui fournissent des services de communications interpersonnelles non fondés sur la numérotation, au sens du 6° quater de l'article L. 32 du code des p […]		juste		sonnet-juge-a	sonnet-juge-b		« Le diagnostic est présenté » ouvre l'alinéa 5, sous l'instruction qui crée L111-7-3.	L'alinéa 5 (« Le diagnostic est présenté au consommateur… ») est dans l'article L. 111-7-3 créé, phrase reprise mot pour mot par le dispositif.		2026-09-26
juste	15b4913332b72b04	assemblee	21	Non soutenu	M. Matthieu Orphelin	L412-4	1	sans visée	alinea	assemblee/15-propositions-pion1786.asp	1er	ART. PREMIER	l et de la pêche maritime. proposition de loi Article 1er Après le premier alinéa de l’article L. 412-4 du code de la consommation, il est inséré un alinéa ainsi rédigé : « Pour le miel composé d’un	Compléter l’alinéa 2 par les mots et la phrase suivante : « dans l’ordre décroissant de leur importance dans le poids total du produit. Lorsqu’un miel originaire d’un pays représente plus de 20 % du poids du produit, le nom de ce pays est mis en évidence par une impression qui le distingue clairement des autres noms de pays d’origine, notamment au moyen du corps ou du style des caractères ou de la couleur du fond. Ce […]	L412-4 (2016-07-01) — écrit par la loi du dossier, 2021-01-01 : Sans préjudice des dispositions spécifiques relatives au mode d'indication de l'origine des denr […] ‖ avant, 2016-07-01 : Sans préjudice des dispositions spécifiques relatives au mode d'indication de l'origine des denrées alimentaires, l'indication du pays d'origine es […]		juste		sonnet-juge-a	sonnet-juge-b		L'alinéa 2 complété est le texte même inséré dans L412-4 par l'unique instruction de l'article 1er.	L'alinéa 2, seul alinéa cité de l'unique instruction qui insère sur L412-4, est bien le texte du miel que le dispositif complète.		2026-09-26
juste	15ec2b25d1041c2c	assemblee	99	Non soutenu	M. Matthieu Orphelin	L412-4	1	sans visée	alinea	assemblee/15-propositions-pion1786.asp	1er	ART. PREMIER	l et de la pêche maritime. proposition de loi Article 1er Après le premier alinéa de l’article L. 412-4 du code de la consommation, il est inséré un alinéa ainsi rédigé : « Pour le miel composé d’un	Compléter l’alinéa 2 par les mots et la phrase suivante: « dans l’ordre décroissant de leur importance dans le poids total du produit. Lorsqu’un miel originaire d’un pays représente plus de 20 % du poids du produit, le nom de ce pays peut être mis en évidence par une impression qui le distingue clairement des autres noms de pays d’origine, notamment au moyen du corps ou du style des caractères ou de la couleur du fon […]	L412-4 (2016-07-01) — écrit par la loi du dossier, 2021-01-01 : Sans préjudice des dispositions spécifiques relatives au mode d'indication de l'origine des denr […] ‖ avant, 2016-07-01 : Sans préjudice des dispositions spécifiques relatives au mode d'indication de l'origine des denrées alimentaires, l'indication du pays d'origine es […]		juste		sonnet-juge-a	sonnet-juge-b		Même alinéa 2, même instruction unique insérant un alinéa dans L412-4 ; variante de rédaction du même amendement collectif.	Même article, même alinéa 2 unique sous l'instruction qui insère sur L412-4 ; variante rédactionnelle du même amendement.		2026-09-26
juste	160503a81fd79173	assemblee	15	Adopté	Mme Huguette Tiegna	L111-7-3	2	sans visée	alinea	assemblee/15-ta-commission-r4700-a0.asp	1er	ART. PREMIER	de la consommation est ainsi modifié : 1° Après l’article L. 111-7-2, il est inséré un article L. 111-7-3 ainsi rédigé : « Art. L. 111-7-3. – Les opérateurs de plateformes en ligne mentionnés à l’arti	I. – À l’alinéa 5, substituer aux mots : « la certification prévue » les mots : « l’audit prévu ». II. – En conséquence, au même alinéa, substituer au mot : « , ses » les mots : « et ses ».	L111-7-3 (2023-10-01) — écrit par la loi du dossier, 2023-10-01 : Les opérateurs de plateformes en ligne mentionnés à l'article L. 111-7 du présent code et les personnes qui fournissent des services de communications interpersonnelles non fondés sur la numérotation, au sens du 6° quater de l'article L. 32 du code des p […]		juste		sonnet-juge-a	sonnet-juge-b		« la certification prévue » et «, ses » sont dans l'alinéa 5, sous l'instruction qui crée L111-7-3.	L'alinéa 5 (« Un arrêté conjoint… la certification prévue au même premier alinéa, ses conditions… ») est dans l'article L. 111-7-3 créé, et porte les deux expressions substituées.		2026-09-26
juste	1891910226cd6cba	assemblee	218	Rejeté	M. Dominique Potier	L412-4	1	sans visée	alinea	assemblee/15-ta-commission-r4266-a0.asp	4	ART. 4	règlement (CE) n° 608/2004 de la Commission ne sont pas d’origine France. » Article 4 L’article L. 412-4 du code de la consommation est ainsi modifié : 1° Le premier alinéa est complété par les mots :	À l’alinéa 4, substituer aux mots : « l’origine de l’ingrédient primaire ou des ingrédients primaires » les mots : « leur origine ».	L412-4 (2016-07-01) — écrit par la loi du dossier, 2022-07-01 : Sans préjudice des dispositions spécifiques relatives au mode d'indication de l'origine des denr […] ‖ avant, 2021-01-01 : Sans préjudice des dispositions spécifiques relatives au mode d'indication de l'origine des denrées alimentaires, l'indication du pays d'origine es […]		juste		sonnet-juge-a	sonnet-juge-b		« l'origine de l'ingrédient primaire... » est l'alinéa 4, le 2° inséré sous l'unique instruction de l'article 4, L412-4.	L'alinéa 4 (« Dans le cas de produits constitués… l'origine de l'ingrédient primaire… ») est sous l'unique instruction qui modifie L412-4.		2026-09-26
juste	1a3a20b75dbe5b55	assemblee	7	Adopté	M. Christophe Naegelen	L111-7-3	2	sans visée	alinea	assemblee/15-propositions-pion3473.asp	1er	ART. PREMIER	de la consommation est ainsi modifié : 1° Après l’article L. 111-7-2, il est inséré un article L. 111-7-3 ainsi rédigé : « Art. L. 111-7-3. – Les fournisseurs de services de communication au public en	À l'alinéa 4, substituer aux mots : « le diagnostic prévu » les mots : « la certification prévue ».	L111-7-3 (2023-10-01) — écrit par la loi du dossier, 2023-10-01 : Les opérateurs de plateformes en ligne mentionnés à l'article L. 111-7 du présent code et les personnes qui fournissent des services de communications interpersonnelles non fondés sur la numérotation, au sens du 6° quater de l'article L. 32 du code des p […]		juste		sonnet-juge-a	sonnet-juge-b		« le diagnostic prévu » est dans l'alinéa 4, sous l'instruction qui crée L111-7-3.	L'alinéa 4 (« Un arrêté conjoint… le diagnostic prévu au premier alinéa… ») est dans l'article L. 111-7-3 créé et porte l'expression substituée.		2026-09-26
juste	1a9c003efe9353dc	assemblee	177	Rejeté	M. Thibault Bazin	L313-30	4	sans visée	alinea	assemblee/15-ta-commission-r3347-a0.asp	42 bis	ART. 42 BIS	re de prêt par l’emprunteur ou toute autre date d’échéance prévue au contrat. » ; 2° L’article L. 313-30 est ainsi modifié : aa) (nouveau) À la deuxième phrase, les mots : « au deuxième alinéa de l’a	À la fin de l’alinéa 12, substituer aux mots : « documents manquants » les mots : « informations manquantes ».	L313-30 (2016-07-01) — en vigueur à la loi du dossier, 2020-12-01 : Jusqu'à la signature par l'emprunteur de l'offre mentionnée à l'article L. 313-24, le prêteur ne peut pas refuser en garantie un autre contrat d'assurance dès lors que ce contrat présente un niveau de garantie équivalent au contrat d'assurance de group […]		juste		sonnet-juge-a	sonnet-juge-b		« documents manquants » clôt l'alinéa 12, sous le 2° « L'article L. 313-30 est ainsi modifié ».	L'alinéa 12 (« b) Est ajoutée une phrase… documents manquants… ») relève du « 2° L'article L. 313-30 est ainsi modifié » (alinéa 9), 39 alinéas comptés sans repli de ligne.		2026-09-26
juste	1d4a8fe5d42d08c7	assemblee	470	Non soutenu	Mme Marine Le Pen	L313-46-1	4	sans visée	alinea	assemblee/15-ta-commission-r3347-a0.asp	42 bis	ART. 42 BIS	° La sous-section 1 de la section 7 du chapitre III du titre Ier est complétée par un article L. 313-46-1 ainsi rédigé : « Art. L. 313-46-1. – Tout assureur auprès duquel l’emprunteur a souscrit une	À l’alinéa 14 , après la seconde occurrence du mot : « emprunteur, » insérer les mots : « sans frais ».	L313-46-1 (2023-12-30) — dernière version, 2023-12-30 : Avant de modifier les conditions du contrat de crédit, le prêteur communique à l'emprunteur les informations relatives aux modifications envisagées au contrat de crédit de ce dernier, en précisant celles qui nécessitent son consentement, ainsi que les informations […]		juste		sonnet-juge-a	sonnet-juge-b		La seconde occurrence d'« emprunteur, » est dans l'alinéa 14, le texte même de L313-46-1 créé par le 3°.	L'alinéa 14 est le corps de « Art. L. 313-46-1. – … » créé par le « 3° » de l'alinéa 13 ; la seconde occurrence de « emprunteur, » dans l'article y tombe bien.		2026-09-26
juste	1f4b3c5e2d4a7d41	assemblee	20		M. Richard Ramos	L412-7	1	sans visée	alinea	assemblee/15-propositions-pion1786.asp	2	ART. 2	du chapitre II du titre Ier du livre IV du code de la consommation est complétée par un article L. 412-7 ainsi rédigé : « Art. L. 412-7. – Préalablement à la conclusion d’un contrat conclu à distance	Compléter l’alinéa 2 par la phrase suivante : « Le professionnel communique également au consommateur les informations exigées par le règlement (CE) n° 1333/2008 du Parlement européen et du Conseil du 16 décembre 2008 sur les additifs alimentaires. »	L412-7 (2020-02-12) — en vigueur à la loi du dossier, 2020-02-12 : Lorsqu'un produit alimentaire comporte une date de durabilité minimale, celle-ci peut être accompagnée d'une mention, précisée par décret, informant les consommateurs que le produit reste consommable après cette date.		juste		sonnet-juge-a	sonnet-juge-b		L'alinéa 2 complété est le texte même de L412-7 créé par l'unique instruction de l'article 2.	L'alinéa 2 est le corps de « Art. L. 412-7. – … » créé par l'article, seule instruction de l'article.		2026-09-26
